,0,1,2,3,4
0,-1.0478160880514387,2.050639253758309,0.31349682112614063,0.0,2.0
1,-1.422860947986953,1.320273917185229,2.26257671150437,0.0,1.0
2,-2.1636160232750616,2.1033078810517223,2.7029303020181032,0.007872113818156898,2.0
3,-1.3198176129997679,-0.720643337001001,0.6965283478374074,0.021964402943303755,0.0
4,-1.4405687460419676,1.3049895490092909,2.27798209884954,0.030086305095612227,1.0
5,-0.5997288889327019,-0.4572280695413049,3.7227037614760654,0.036204887915475784,3.0
6,-1.485457610104906,1.2607118690779715,2.319365315586416,0.11111840533712643,1.0
7,-1.496010340341284,1.2489640706047849,2.329657985006938,0.1313656527090472,1.0
8,88.0,88.0,88.0,0.2,0.0
9,88.0,88.0,88.0,0.2,3.0
10,88.0,88.0,88.0,0.2,2.0
11,88.0,88.0,88.0,0.2,1.0
12,-2.1636160232750616,2.1033078810517223,2.7029303020181032,0.20076909663648385,2.0
13,-1.2874430163515587,-0.7098167290666032,0.6809735665764713,0.2029534135296567,0.0
14,-0.5997288889327019,-0.4572280695413049,3.7227037614760654,0.22171903626273023,3.0
15,-1.542719846075216,1.1890657908624847,2.37854455968304,0.22842930140769663,1.0
16,-1.542776894080769,1.1889833176198086,2.378608192365595,0.2285568712588526,1.0
17,-1.0478160880514387,2.050639253758309,0.31349682112614063,0.2554816171315072,2.0
18,-1.573987018117206,1.1393925798745546,2.41530443462283,0.302835758594079,1.0
19,-1.5763931394691766,1.1351427310229438,2.4183132842520645,0.30899714844849924,1.0
20,-1.5968388685527866,1.095839261670066,2.4452250687377313,0.3646833571171599,1.0
21,-1.254399484524245,-0.6987267855906707,0.6656916633966314,0.3896848224910218,0.0
22,-1.6056728396328661,1.076731802151302,2.457748437435204,0.39099401851958776,1.0
23,88.0,88.0,88.0,0.4,1.0
24,88.0,88.0,88.0,0.4,2.0
25,88.0,88.0,88.0,0.4,0.0
26,88.0,88.0,88.0,0.4,3.0
27,-2.1628751014240457,2.1028903652925215,2.702368196486665,0.4008249139529323,2.0
28,-0.5975852872739432,-0.46530555007975694,3.7213498837290624,0.41627217263050226,3.0
29,-1.626743258774737,1.0237575796263514,2.490736521429692,0.4617580456889877,1.0
30,-1.0487067227822784,2.0506812940087267,0.3154040738315168,0.4705655009788315,2.0
31,-1.6442443506978197,0.9670687364782518,2.5234825619503427,0.5345631770494903,1.0
32,-1.6489002769097536,0.9486505288425271,2.533600170250333,0.5576829489119793,1.0
33,-1.6497791053910356,0.9449433869797346,2.5356070851863994,0.5623082996934242,1.0
34,88.0,88.0,88.0,0.6000000000000001,0.0
35,88.0,88.0,88.0,0.6000000000000001,2.0
36,88.0,88.0,88.0,0.6000000000000001,1.0
37,88.0,88.0,88.0,0.6000000000000001,3.0
38,-0.5931962260171612,-0.4818443303791995,3.7185777957613606,0.6154476187140108,3.0
39,-1.2136597593275724,-0.6849967746209614,0.6477066475203441,0.6227934399002191,0.0
40,-1.6609805158925437,0.8876210369234124,2.5654305062862153,0.6327641931875583,1.0
41,-2.161013599490947,2.1018413931346807,2.70095595505804,0.6521363647838294,2.0
42,-1.0504285376363922,2.050762568099141,0.3190912599752337,0.678470387946142,2.0
43,-1.6683493200054724,0.8251766520387526,2.5954715832919106,0.7076326118536631,1.0
44,-1.668994491683348,0.8164883735425631,2.5994589431338415,0.7179241817828385,1.0
45,-1.670459255603971,0.7885524425249842,2.6119710455085605,0.7508422072063805,1.0
46,-1.6709398021799422,0.7689758052156597,2.620462742622407,0.7737692961640259,1.0
47,88.0,88.0,88.0,0.8,2.0
48,88.0,88.0,88.0,0.8,1.0
49,88.0,88.0,88.0,0.8,3.0
50,88.0,88.0,88.0,0.8,0.0
51,-1.1787300187377578,-0.6731727215353889,0.6330678916931322,0.8252911845176619,0.0
52,-2.1589909072333957,2.1007015888592586,2.699421425465198,0.8341849628509617,2.0
53,-0.5854886014980248,-0.5108880600276783,3.7137097358417037,0.8486287725003655,3.0
54,-1.6680311177530558,0.6848700588362083,2.654427078600042,0.8712862745972894,1.0
55,-1.6670060487644165,0.6732396699859976,2.6588084175252664,0.8846812300940583,1.0
56,-1.0531430873933874,2.050890701830742,0.324904341577189,0.8969871694482501,2.0
57,-1.6658470132058745,0.6617524890984102,2.6630615898660634,0.897897351501799,1.0
58,-1.6639731246613167,0.6456121790142751,2.6689133743541325,0.9164481185867608,1.0
59,-2.156852186383322,2.0994964014859705,2.6977988699711455,0.9785536122188765,2.0
60,-1.6542586631217575,0.5843294259283504,2.689815721731428,0.9867899743984102,1.0
61,88.0,88.0,88.0,1.0,2.0
62,88.0,88.0,88.0,1.0,1.0
63,88.0,88.0,88.0,1.0,0.0
64,88.0,88.0,88.0,1.0,3.0
65,-1.1335056389879392,-0.6577892673467397,0.6152328473803205,1.0912379855870646,0.0
66,-0.5745182038371381,-0.5522265117138017,3.706780940462133,1.0975469032788088,3.0
67,-1.6301473446176131,0.48631653088161836,2.7189047450026504,1.0996793569252212,1.0
68,-1.0566333268433723,2.051055450111283,0.3323785264510683,1.1077060619599024,2.0
69,-1.6188817959356818,0.45114936989217036,2.72801826368557,1.140537069724968,1.0
