	num_particles	process_std	measurement_std	g	h	mean_test_score	mean_score_time
2229	2500	0.015001644103843687	0.026617595018467173	0.8271306288188385	0.11804843410925947	-0.0002065008667884962	1.0502336025238037
2519	1500	0.02244280925576181	0.032627165758430374	0.7659302131753751	0.7043039496389526	-0.00020675320227957653	0.7752811908721924
1614	1000	0.018141044497587668	0.029036660558397355	0.8318974641181518	0.16950572768744965	-0.00020687354935437275	0.6464831829071045
72	1500	0.027922260550495806	0.03762805174311133	0.7721011908598989	0.9086280798976321	-0.00020703897806348165	0.773993968963623
2797	2500	0.01698728925009056	0.03506040326873292	0.7871041245073739	0.06726687090327721	-0.0002071860344285521	0.9781248569488525
190	1000	0.02214341369338698	0.0353833629340775	0.7525586179260992	0.6551129477556734	-0.0002076986426361877	0.6420421600341797
2735	1500	0.022248121514454648	0.03384575415758476	0.87531841903538	0.5974466274882615	-0.00020770979075448082	0.7586822509765625
1943	2500	0.023160600830511476	0.0366598835195759	0.7852424433306942	0.8060921108432813	-0.00020778063904679602	1.0129899978637695
2123	1000	0.02258326375306302	0.036192231275919716	0.8240860416480758	0.3828622405759182	-0.00020789912903963485	0.6233608722686768
1770	600	0.02206887870182355	0.03431092929781691	0.6724751918043336	0.9341018215364129	-0.00020803086043431345	0.5271031856536865
2111	1000	0.026764057408074582	0.035614690405818904	0.842163913487622	0.6545621384516892	-0.00020817277719213211	0.6473658084869385
187	2500	0.02070071663600276	0.027905535004841102	0.8368422293925919	0.6990349919445528	-0.00020834270543088138	1.1215884685516357
1493	1000	0.017610677002006494	0.03408351438314129	0.7972408383994052	0.3621329973223907	-0.0002085167810302132	0.6197600364685059
1032	2500	0.0255895821171067	0.03325753350690492	0.8393739898930468	0.8812507533201743	-0.0002085469032873777	1.090602159500122
14	1500	0.020421679579442076	0.03096955243793332	0.8745506740440605	0.46421134591774627	-0.0002085624179528493	0.7789618968963623
1289	2500	0.01564416233536476	0.032414268376280274	0.7416751655434074	0.4198933497636421	-0.0002088623769945165	0.9979808330535889
2595	600	0.01825495685343464	0.030709846747333222	0.8530751408019523	0.19477855702906088	-0.00020898324101100896	0.5324299335479736
2092	2500	0.026352622910414174	0.03226825590524385	0.8186736898580564	0.752153664919139	-0.00020901030667611658	1.1278557777404785
778	1000	0.024324610717467866	0.036548904105543525	0.6604891645792519	0.935226924649328	-0.00020902072406238825	0.6260790824890137
1434	1000	0.02129065707214975	0.030473354850548265	0.7424462463026902	0.7844492643694095	-0.00020919699344105344	0.6520330905914307
247	1500	0.023251777981794397	0.03617986636688501	0.6305230926710229	0.9663170625556066	-0.00020922350528108363	0.7549233436584473
1371	600	0.014772626632658289	0.031242641277095744	0.7260482619592947	0.779281639335791	-0.000209250719539239	0.5200436115264893
536	1000	0.01540550282590058	0.030978644437801267	0.7958513922580053	0.06946850799899429	-0.00020928815695476588	0.626727819442749
695	2500	0.017067311592551444	0.024768306867264347	0.8158210289605103	0.889131046376671	-0.00020928920189844358	1.1263399124145508
1143	600	0.02178695153920207	0.032573101254612824	0.7371003128942515	0.6687498482050377	-0.00020935059410954614	0.5331687927246094
2170	2500	0.02410213663663198	0.03914871049282471	0.8304097475741732	0.20152716642638102	-0.00020938152115499318	0.9850289821624756
1425	1500	0.02116395043599472	0.031108225877213284	0.8311656612525564	0.2249622484733088	-0.00020968648324189482	0.7821085453033447
1936	2500	0.018596613132297435	0.03727722755983376	0.846665749040548	0.6212112093008639	-0.00020974317948260787	0.9786641597747803
2247	1500	0.024963511420575457	0.0337394942449565	0.8511738434942482	0.48289681195276146	-0.0002098705293867751	0.7906525135040283
1450	2500	0.023602106979173535	0.03673094019480057	0.8632365082684541	0.6169261353286954	-0.00020990173641376064	1.019848108291626
1940	1000	0.019770910637408712	0.02856605338070916	0.8277298924242216	0.09783768964682882	-0.00020993368891515575	0.6627264022827148
43	1000	0.014653684597894092	0.026835741982576496	0.8331200403107144	0.2671955630969639	-0.00020997391197651404	0.6462059020996094
2086	1000	0.017773851318181325	0.026314680315973484	0.820142788787728	0.461213233130115	-0.00021003945964704254	0.6656670570373535
1727	1500	0.020688322867826018	0.03178331077625548	0.8515664788840103	0.8812163492314385	-0.0002100613047786961	0.7788219451904297
865	1000	0.028661304362656265	0.038685376263136784	0.836373793822283	0.5453658781024406	-0.00021007788520022568	0.6332402229309082
120	2500	0.021541823561178328	0.03543118951164982	0.8540199627612068	0.13960274203148226	-0.0002103153696916695	1.0304887294769287
399	1500	0.023522790894100518	0.03441719480313718	0.8353875535115316	0.08650553241089665	-0.00021038769559949264	0.7732160091400146
1330	1500	0.02942237572434054	0.03907583835376663	0.7945335069409349	0.8510216447554698	-0.00021045325753756968	0.7702865600585938
2553	1500	0.02480168871056878	0.03458603341018605	0.806974141731506	0.5805367438885946	-0.0002104819117980278	0.7813124656677246
1721	600	0.02028278638711488	0.03740544917767739	0.7439578156273259	0.8866563339975683	-0.00021079477627613578	0.5136687755584717
2858	1500	0.02026657300287778	0.03906634605413241	0.8025297979043575	0.030568390228399966	-0.0002108196937416726	0.734330415725708
370	2500	0.017989845156915363	0.02489079675766037	0.7647324876435679	0.851724325945143	-0.00021082507074630943	1.131237506866455
2383	1000	0.013786229990501622	0.029819794502608313	0.7740828879705386	0.5776140187565186	-0.00021105422178398472	0.6175305843353271
944	2500	0.02374295465064983	0.03160919666159997	0.8020174270864437	0.44487539207781557	-0.00021108930167972265	1.0977578163146973
451	600	0.024251501983697937	0.03273719796093584	0.72201533885579	0.7930741307412591	-0.00021111378019287612	0.5395252704620361
2822	1500	0.02812572875368699	0.038573312565817475	0.8239753133232031	0.5296252956318542	-0.00021111654406461112	0.7635478973388672
973	1000	0.015537173742460681	0.02474776313431831	0.7890140308314764	0.7442187269733856	-0.00021116133835637357	0.6542706489562988
1285	600	0.025390068171901467	0.03781812502654564	0.8305273374832931	0.7391739167992112	-0.0002112404455134439	0.5219895839691162
572	2500	0.025623486002172555	0.03453118207670096	0.8717003770941443	0.5853655393740078	-0.0002114878956791922	1.0791149139404297
735	1500	0.020086508051541267	0.032845412868095634	0.7756310581765108	0.011852761186490035	-0.00021153928173603222	0.7648050785064697
369	2500	0.0168896845702986	0.027551681506916954	0.7055470032752147	0.7084476777529817	-0.00021175382086254218	1.0695135593414307
2548	1000	0.025956540331470164	0.03823227260654571	0.8481621669887134	0.3385165238414499	-0.0002117657382233877	0.627781867980957
1515	1500	0.02586053058109168	0.036615118878530466	0.8835561981249016	0.5317088725264779	-0.0002118658571679451	0.7754197120666504
11	1500	0.02020796280243881	0.030996482612112596	0.8050491189705682	0.17538585173621357	-0.0002119583229232703	0.7775304317474365
1586	1000	0.01459826183186493	0.025793375102966754	0.5873150282384534	0.9741404009379335	-0.00021197117035080161	0.6542055606842041
199	600	0.02094962828991486	0.03363904925785348	0.66450021364486	0.8195585563813338	-0.00021198257245181345	0.5274763107299805
2270	1500	0.020488070821048872	0.0324836824646291	0.5669838422551516	0.9996125039318166	-0.00021205535785204875	0.7746372222900391
521	1500	0.01659642363335575	0.024750491806089164	0.7301266016044585	0.8203496949646332	-0.00021213966299354426	0.8380513191223145
538	1500	0.018634531917516014	0.03754189942931694	0.8218605685626981	0.10388496476077502	-0.0002121770193892354	0.7325499057769775
1170	600	0.02344669602224228	0.03713368171110474	0.761557837726119	0.6592434716678118	-0.00021221234134754044	0.5209164619445801
2093	2500	0.02325858483095824	0.030450923492162454	0.664784040666629	0.945814153674363	-0.00021222219059790278	1.110241413116455
1337	1500	0.02781893404307237	0.039891981791723694	0.7925424210678362	0.3101651226025517	-0.00021233552400872933	0.7408237457275391
1720	2500	0.026320659785610177	0.03342289244978207	0.7597484614813127	0.7963271260647393	-0.0002123414747991941	1.1087815761566162
502	1000	0.02078412599494378	0.03777155143948675	0.7629993231750919	0.8629730988193602	-0.00021236497107384334	0.6292116641998291
574	1000	0.019591012690033383	0.030199491073735832	0.7475233035705798	0.5397402806934442	-0.00021237531740698435	0.6504828929901123
560	1000	0.021598182793951447	0.029827349989784528	0.8489181031512172	0.4969288968970781	-0.000212397924383176	0.6576354503631592
1822	1500	0.012225892278523345	0.02213324238532126	0.7385348014066635	0.8027182828771716	-0.00021247135285139848	0.8162989616394043
1606	2500	0.0249668149984324	0.03848946570496529	0.7541033476294101	0.46989018153990025	-0.00021260019152847005	1.021745204925537
2717	1000	0.024885601432947276	0.03961024258102847	0.7691989245721529	0.5720807657808732	-0.00021262861886667424	0.6152467727661133
664	1500	0.026428170317193314	0.036459447233678	0.8731912200903216	0.09197840568072158	-0.00021273021262867235	0.7659153938293457
2646	600	0.01610115035239415	0.02993794162425819	0.6709278970472589	0.8763621632150892	-0.00021274786306412605	0.5293741226196289
583	2500	0.02126822790979481	0.029613059087222393	0.5951501916907871	0.9551508789008617	-0.00021280595126703272	1.1009314060211182
979	1500	0.02789260242220673	0.037290114597961145	0.7695097726304017	0.6303874538741305	-0.00021282364021221246	0.7749495506286621
1184	2500	0.030143979539071282	0.03956055701887437	0.8448258592056874	0.9174567123899274	-0.00021296852314535474	1.0402100086212158
1804	600	0.02233020548123276	0.035984863569269665	0.7834758951497744	0.2436570091365896	-0.0002129773530886657	0.5231001377105713
2455	2500	0.022957329411090983	0.032468934051751205	0.8914621417052049	0.30015974237232035	-0.00021303740315493417	1.0711088180541992
2666	600	0.017332656869390048	0.02335396201153617	0.789086173721524	0.7893150033879116	-0.0002131962139161102	0.5612945556640625
1623	1000	0.023495706828142178	0.03133345658082681	0.8189864034467982	0.24166883692549468	-0.00021321400565491817	0.6637389659881592
941	2500	0.014674776164197958	0.02483469138116002	0.6615622937964002	0.8111107980717587	-0.00021324577987063816	1.1065940856933594
885	2500	0.02327870124179314	0.0301391857932976	0.7982381331942834	0.48908165408729487	-0.00021333323109768072	1.1248281002044678
2339	600	0.019017019878745732	0.028665351809279864	0.8163020863434756	0.40557902287455205	-0.00021338811550387297	0.5418367385864258
524	1000	0.030522965010540255	0.037769323228270014	0.8411362002321365	0.702274305167185	-0.00021356181284280546	0.6550750732421875
2194	1000	0.02735485124907623	0.039979122909292605	0.7183758034894485	0.8327310752534889	-0.0002136294310736127	0.618955135345459
330	600	0.014708590711101121	0.026058586384908045	0.8089660470880151	0.09893300832480989	-0.0002137346152815775	0.5369467735290527
1071	1000	0.024966702594819375	0.032654111933815115	0.8774344820680486	0.6246879942806915	-0.0002137689227173693	0.659003734588623
1346	1500	0.01903173872660944	0.033263172201188664	0.8584083199983346	0.7918435003404062	-0.00021381678466129303	0.7546191215515137
1649	1500	0.026162926871900867	0.039693733943385094	0.786703315645684	0.724055279776991	-0.00021382040913756444	0.7503697872161865
176	1000	0.017791002555196125	0.026800048784684782	0.7894083029747381	0.1728004451275873	-0.00021395068670371434	0.6631557941436768
2650	2500	0.02514429704386323	0.03622424414629954	0.8828586863073067	0.6960017701810768	-0.00021399671125041353	1.0353658199310303
99	600	0.021304651278905674	0.02926440933708696	0.7227057225259101	0.7696920815658768	-0.00021403570496588757	0.5446374416351318
138	1500	0.01578358526979324	0.03272711050219638	0.7622152445422906	0.022322260502832925	-0.00021406314761928508	0.7581324577331543
1163	600	0.02343198112585506	0.03690478031011746	0.8338005067562309	0.7943090294978391	-0.00021416812354073476	0.5200760364532471
852	600	0.02627662606868946	0.034890110051131906	0.8198990735101843	0.469494583711745	-0.000214170050017168	0.5342061519622803
2652	600	0.020013315718719234	0.027269993009058323	0.8664748403450941	0.4551682337557279	-0.0002141944236631314	0.5512380599975586
1241	2500	0.025198514152028603	0.0318250754487225	0.802535667843884	0.5707490844192852	-0.00021436491492624757	1.114034652709961
105	2500	0.019382194525634777	0.026797622269255236	0.751528630874048	0.6646532296967896	-0.0002150316344725865	1.126749038696289
214	1500	0.030195121704342673	0.03849339125363172	0.8163256341988061	0.40881235942711946	-0.0002151683435180163	0.7851972579956055
1777	1000	0.025009909086850277	0.03725572418947819	0.7149781806447042	0.6443873149664058	-0.00021536560523038452	0.634922981262207
1483	2500	0.021719663671543946	0.027873116134237666	0.8579991698950082	0.18897144486385464	-0.00021541156075436318	1.156188726425171
2044	2500	0.028743786137481867	0.03801369965106679	0.6355126047169648	0.951113108345894	-0.00021543626353425765	1.0361905097961426
490	600	0.017124352950092903	0.028654989166466367	0.8424849586063821	0.5709430403140131	-0.00021545034489760872	0.534146785736084
1429	1000	0.023135321715069726	0.029519689950647292	0.8742596918843031	0.4960102977917168	-0.000215451992275165	0.6667919158935547
2234	2500	0.018285461425339843	0.033929087433535496	0.5970423493227031	0.8443743934117967	-0.00021545805722279917	1.0053796768188477
1609	2500	0.030314853861776028	0.037099752605604615	0.8640938299426302	0.16710920722081435	-0.00021562167780609105	1.0910725593566895
333	1000	0.015761559960708833	0.024271574010547508	0.8403973027721117	0.0890572460605602	-0.00021563709874366352	0.6697638034820557
217	2500	0.01609342693102965	0.03695816166310011	0.7263810354134743	0.9248350116766914	-0.0002156771968627048	0.9525642395019531
1300	1000	0.020600574255880688	0.026327678397759867	0.8301544916373558	0.8481679222835169	-0.00021569085986084747	0.6784582138061523
251	2500	0.01792773685002095	0.030075483515533276	0.7961400276879035	0.8938195998131421	-0.00021570042514229025	1.0912353992462158
2447	2500	0.027975648381882788	0.031860844693313406	0.8651241253202309	0.7634001220751226	-0.00021572760809263213	1.190877914428711
1054	1000	0.021837373581689943	0.03569070161637452	0.8682542833598779	0.7442111450144137	-0.00021576881267268888	0.6285631656646729
440	1000	0.025865321156140014	0.03374126798428074	0.8188886096736394	0.05670193759547815	-0.0002158431303191351	0.6601352691650391
797	1500	0.022599152233348102	0.029668675357168856	0.872325842171487	0.04688546448813369	-0.00021597593436976668	0.8185153007507324
856	2500	0.022162939919887607	0.02673700285145851	0.8105803661131212	0.5127058745136202	-0.0002160472798545973	1.1788840293884277
81	600	0.01801174716649398	0.026988677124571092	0.8192451854862988	0.5591419975402737	-0.00021609226461172173	0.5421581268310547
2733	2500	0.016225458586981913	0.03412240578517973	0.8290527412481972	0.2090506503465296	-0.00021639772677240195	0.9713404178619385
372	2500	0.015613479767803685	0.0247612859819428	0.7803464943545154	0.24069053435443521	-0.00021642584659711762	1.1209392547607422
1800	1500	0.018418803633278406	0.035115587550234535	0.7353394095602879	0.06951025632657448	-0.0002164736449807441	0.7472257614135742
139	2500	0.021231133172474104	0.026045349857395338	0.8341012331808555	0.4018264555947154	-0.00021649281255152722	1.1785554885864258
1637	2500	0.017074530014795995	0.03625637896371172	0.8147330557075732	0.38133596860055674	-0.00021649486989350024	0.9690687656402588
1965	2500	0.02443358819450888	0.03685802290464804	0.5580701057589577	0.976015454531264	-0.00021664701452424863	1.019331455230713
1746	1000	0.02791234198543638	0.03548565163740149	0.7595489661715041	0.6923179510288536	-0.00021679542547205495	0.652869701385498
179	1500	0.021224851937954453	0.026030411340371047	0.8185279172841016	0.25373925692346233	-0.00021688289171871306	0.8591220378875732
946	1500	0.02294004687327507	0.0317419131351524	0.8644477642036854	0.8998093800920828	-0.00021692105007612838	0.80501389503479
2127	2500	0.025861116100781678	0.03540435519444389	0.892010541052666	0.14199984001819288	-0.00021695903127308107	1.0594186782836914
376	1000	0.014884391783471151	0.028110313382553646	0.674502819666114	0.6726548485911044	-0.0002170161450941265	0.6409564018249512
1769	600	0.01962367264654106	0.031944061226870345	0.7493606124693539	0.1600473450272677	-0.0002170834717036664	0.5303139686584473
551	600	0.018488320200482678	0.03746023184735258	0.564727828806816	0.979918867171732	-0.0002174159718083397	0.512362003326416
1549	2500	0.030487945500156953	0.037023762180636195	0.8859804666135098	0.5758360319309312	-0.0002174306712578748	1.10263991355896
401	1000	0.018290184898016586	0.027886539088445163	0.7440231596934973	0.46534228531202293	-0.0002174345105566066	0.6568036079406738
1900	2500	0.012891643265931476	0.029220956269436542	0.7566250822753928	0.8112012167508451	-0.00021745221720737058	1.0073902606964111
858	1500	0.026774472520094558	0.036001073566108314	0.736736595705761	0.6562400798701463	-0.0002174965440167357	0.7807402610778809
2621	600	0.01578848728749004	0.02885541114405451	0.8020353273293801	0.18707980715885286	-0.00021761165313096895	0.5322928428649902
2744	600	0.017352851658724435	0.0252097032544255	0.7415859042323536	0.5432770807128532	-0.000217671313783073	0.5510818958282471
2345	2500	0.019553663911800596	0.037700968743145144	0.6601426005644118	0.7576779231043922	-0.00021770105227894937	0.9720711708068848
366	1500	0.02708363378291183	0.03275868603359636	0.7851319889998696	0.970314869668988	-0.00021784279788346591	0.8270909786224365
2874	1500	0.013763824727012167	0.03007543552392647	0.7362660100070149	0.5644609144424066	-0.00021785339873399735	0.7464008331298828
1121	2500	0.019733055380603888	0.03958865127326017	0.8297097934934654	0.7427689582392291	-0.000217961719017612	0.9716231822967529
670	600	0.017766016171419773	0.026811830554673517	0.562932202872288	0.9567765175609277	-0.00021799657269427745	0.5467009544372559
2276	600	0.02333895083338811	0.03773843649301132	0.6080107467979152	0.9851681118426427	-0.00021800569765105323	0.5195364952087402
1567	1500	0.01569604926431942	0.03370574167604901	0.6325245215785635	0.9945216900293317	-0.00021808477709922864	0.7373650074005127
1745	1500	0.025769790436084544	0.03163024403189552	0.7892870505993843	0.37912535482967047	-0.0002181140741513518	0.8368594646453857
13	2500	0.029024718671752457	0.033361063773519876	0.869489735614446	0.5098791814042023	-0.00021811573369920803	1.1589059829711914
768	600	0.029605509251932907	0.03892702013420736	0.8799301401716435	0.18940922605083133	-0.00021813300085975584	0.5301535129547119
2847	1500	0.027992840380020353	0.032404341676947286	0.8693378268324852	0.5769644323432689	-0.0002182918735773469	0.8431386947631836
368	2500	0.023073466507663322	0.037600523977837086	0.8633145423052826	0.8213499073925061	-0.00021840049502191975	1.0063698291778564
75	600	0.031198069795141038	0.03839639348037894	0.8420646113374568	0.3447551988314772	-0.00021852791009426215	0.5396754741668701
570	600	0.022348339450322652	0.033750012716431875	0.7671819003222566	0.3918379021154319	-0.00021855125898648467	0.5276720523834229
1993	2500	0.026912516778303322	0.03152591046672083	0.8677507832953617	0.36591078517850495	-0.00021859136229418981	1.1710326671600342
1653	1500	0.026203608964122514	0.030218512354441986	0.8183632646680428	0.5343679533720802	-0.00021860384641230398	0.8640379905700684
2141	1500	0.0197615245627036	0.03015919507991914	0.7312814834837851	0.5219785906079175	-0.00021870138433487197	0.7956621646881104
442	600	0.01888631128619355	0.037917579669472255	0.7693059878457641	0.15138020394123286	-0.00021871116781678351	0.5121991634368896
1690	2500	0.014911902804332277	0.022945560090770534	0.7903525865738541	0.6881267833675527	-0.0002187340187465465	1.1338655948638916
1319	2500	0.025133292055532153	0.030114073305502427	0.8991700068732249	0.6429058763725062	-0.00021874563407224884	1.1507267951965332
1657	2500	0.013319498784708169	0.026376142623342015	0.49493740560912636	0.9701191086344426	-0.00021884682006184807	1.0719702243804932
978	1500	0.012523091052488736	0.02464911731317521	0.6528471034794046	0.6583671382910973	-0.00021886523065500017	0.7957236766815186
400	1000	0.020845094124343627	0.029639642359814276	0.8956587532469431	0.12082380858464503	-0.00021887718709172964	0.660773754119873
567	600	0.022170769757888203	0.026749402563712964	0.7427149111392535	0.8758466785494701	-0.00021905945357113417	0.562321662902832
2790	1000	0.02495774143534229	0.0352584694959816	0.5430576166068068	0.977953879080099	-0.00021912252937195904	0.646033525466919
2147	1000	0.021057312718082262	0.02795892356169219	0.7844260062254653	0.27018293663192505	-0.00021912362156319455	0.6849150657653809
674	1000	0.026671671211167994	0.03672084356798049	0.7899367507944239	0.20867152545558565	-0.00021914428206950016	0.6455299854278564
407	1000	0.026943984777560853	0.034827211629857545	0.8335961355485284	0.001343459781832923	-0.00021919454318197694	0.6587173938751221
69	600	0.03132625444216048	0.03957725684097796	0.8712305681019166	0.8002228191725923	-0.0002192520996009028	0.5395491123199463
1303	1000	0.01830079177824067	0.037275673853338055	0.8451425203308647	0.41590304089434216	-0.00021926282399206795	0.60941481590271
1019	2500	0.02600593316128498	0.03202734803527143	0.7276148318522054	0.6943655163659045	-0.00021933635481197468	1.1341581344604492
1967	1000	0.01950503680343335	0.03617413675209153	0.8369828253207308	0.7006015403426993	-0.00021936332067202703	0.6139419078826904
19	1500	0.012549273777454564	0.026817762583940016	0.5801272026447565	0.8660745737042538	-0.00021937389691704967	0.7860524654388428
485	2500	0.015473197129362726	0.03480421981195937	0.6938422643417457	0.7163086612986852	-0.00021942964236741123	0.9606766700744629
241	1000	0.029198529351983048	0.03936563023644926	0.6737100784735768	0.8024543487059285	-0.00021944244696460444	0.6357259750366211
798	2500	0.027118812264970843	0.03579522759937197	0.7546998803703797	0.4587482799660837	-0.00021974150855378057	1.061432123184204
499	1000	0.027118668645296592	0.03712774347685905	0.7495362593598607	0.4893216933291552	-0.00021975775175540546	0.6398792266845703
1866	1000	0.024400358013892454	0.030746626919739853	0.8798884949977668	0.7369452541567485	-0.00021980336373214515	0.6707823276519775
710	1500	0.022610203284673294	0.03991075937972121	0.7393321787851522	0.41230193049079766	-0.00021986530031231806	0.7367801666259766
1369	600	0.029336661850863477	0.035066585607514675	0.8886661566018936	0.6607514353205226	-0.00021986964364829786	0.5514986515045166
699	2500	0.011255407214015366	0.023833066622763327	0.7497848600934808	0.16297245157727225	-0.0002199020087326707	1.0895607471466064
2003	1500	0.02288979357424653	0.037577138519527604	0.8569818222259511	0.8580612577905206	-0.0002199356316186103	0.7604122161865234
1920	1500	0.027690807221721077	0.0325638850531455	0.8541438484176918	0.037247820559565215	-0.00021996726371237946	0.8507795333862305
624	1000	0.021655690389068567	0.03137094390422698	0.7890879057937993	0.9864290219757547	-0.00022015473798086803	0.6541812419891357
1453	1500	0.02939358503905108	0.037334181605079515	0.7950416499134417	0.46305791347157177	-0.00022019866198831324	0.7922637462615967
1897	1000	0.03237580067236285	0.03622062561350334	0.8384269837434768	0.7192995885387494	-0.00022026392369683926	0.6966462135314941
996	2500	0.01797372867257347	0.03597790091808099	0.7319818215295391	0.09281090279374782	-0.0002202771813594949	0.9929406642913818
2385	600	0.022440202957361814	0.02762459008411998	0.8678935321346071	0.2645380759979341	-0.00022029004791767473	0.5589771270751953
2033	1500	0.023301752800728343	0.03080662737002785	0.6854562157550237	0.7364536038818214	-0.00022034065503607393	0.8227925300598145
1510	1500	0.023563431867815753	0.030900132788497396	0.904725837859093	0.06016529104375712	-0.0002203673404588152	0.8104124069213867
53	1000	0.010392603229153566	0.026078865405717723	0.6522288914524045	0.855298218040883	-0.00022046275867174497	0.6250319480895996
213	1000	0.018685641732564894	0.03630143804404675	0.8428756324680755	0.0034481812092117536	-0.0002204635445039843	0.616426944732666
2379	2500	0.021344621248544405	0.02612691657015192	0.7661748042082055	0.6378453965247621	-0.0002204879066443941	1.1867907047271729
1041	600	0.01988369450915617	0.027101172984729874	0.7734955496121312	0.3149486257202958	-0.00022074553456159933	0.5515828132629395
828	2500	0.015817347216725543	0.03552243746605395	0.7126044733525361	0.6310424535310796	-0.00022077859480438425	0.9637360572814941
1417	2500	0.016816203315421278	0.030321968590860407	0.8667020224352151	0.07964647519857992	-0.00022081689980002744	1.0315234661102295
2461	2500	0.022598744548142417	0.026734930798332723	0.7333554595212504	0.9837619471843112	-0.00022090901634430857	1.1844336986541748
408	600	0.02408085165850718	0.02989265770532336	0.883277527702433	0.3594165676870372	-0.00022093795127881762	0.556912899017334
922	2500	0.026183004665156974	0.033271175396384786	0.5956015429761613	0.9593524506335407	-0.00022094982948074563	1.107574462890625
2743	600	0.023554842760201256	0.03606925022387305	0.6047571555988059	0.910012005431911	-0.00022095122999274725	0.518174409866333
1402	600	0.017239145074630844	0.02763950911648793	0.7619804011974014	0.24032385979669002	-0.0002210176804033888	0.5394852161407471
2186	600	0.01519472053986092	0.028282152094337466	0.8570196858079477	0.2379421665935556	-0.00022101922909920164	0.5358486175537109
363	600	0.01977575614376406	0.03878798977563964	0.7721401732637194	0.373644492880844	-0.0002211853493625065	0.5122616291046143
124	1500	0.029191011205083807	0.03761592207760934	0.7877518123296307	0.19728992431801806	-0.00022124646574440943	0.7920675277709961
352	2500	0.032857194683311226	0.038137859803928004	0.7565403970584121	0.7477180754100863	-0.000221263507905132	1.1338651180267334
456	1500	0.02515679479308698	0.027810177881418215	0.8694129451892383	0.757153616169994	-0.00022138244525500775	0.8945012092590332
1511	2500	0.0218005580818695	0.027505192848521418	0.5670229845507151	0.9710715271420612	-0.00022143039940886495	1.1530108451843262
2203	1500	0.026414691785144995	0.03496627212945913	0.5978426577496243	0.9447317488404037	-0.00022143399963980357	0.7875814437866211
1311	1500	0.025110846937589387	0.0358875358027023	0.7477646304929836	0.13608184259944645	-0.00022174251971108727	0.7714643478393555
1150	1500	0.022519999006836662	0.035467635633312504	0.4778285234633276	0.9921896176711714	-0.00022179810348853233	0.7669389247894287
267	1500	0.017320213104487375	0.030241356657584637	0.7025740383409775	0.5159739282826139	-0.00022185987505717874	0.7743055820465088
1716	2500	0.019083720281208142	0.029999538886294072	0.7200528035111695	0.1669822975209917	-0.00022190020432126	1.0766065120697021
428	2500	0.03451951835750467	0.03927263803473086	0.8159754401041568	0.9383732906214074	-0.00022196510866284033	1.1340501308441162
911	2500	0.010349865735252008	0.025043485176986905	0.44367632982767713	0.9929786597865253	-0.00022199267337974193	1.0311777591705322
1449	1500	0.029083494721409385	0.03685581137760424	0.8025024229490965	0.036824083237207206	-0.00022199775548806198	0.8019247055053711
822	1000	0.02712314796793274	0.037689503632634326	0.7826943707275886	0.05202457143891048	-0.00022200493288821807	0.6351091861724854
1868	2500	0.02330690271576681	0.027987422198304038	0.8311415852051116	0.15068972003578207	-0.00022208443119734397	1.1640777587890625
