	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
1328	600	0.4416986441814258	0.2974594251470827	0.8149393685570989	0.6612615113878575	0.1	-0.0029959454134146045	0.6073882579803467
1078	1000	0.49668618830677236	0.28363447659282415	0.8634899368751796	0.12462508198117794	0.1	-0.002996468363203921	0.7557740211486816
877	2500	0.3249537060504055	0.1422563041173396	0.7365443415005495	0.1811225665373175	0.1	-0.00299726551209938	1.3196275234222412
255	1500	0.5349838955583721	0.26214478593806306	0.7510060184716436	0.2219997826311344	0.1	-0.0029978399843512446	0.9439911842346191
1343	1500	0.5020141623260647	0.261314942119159	0.4428968238511404	0.42907511796994624	0.1	-0.0029992634248742138	0.944047212600708
1733	2500	0.5046271632444257	0.22189714093760993	0.6983002085939324	0.3993102053175529	0.1	-0.003000057604451834	1.3210797309875488
1665	1500	0.46092073694477026	0.28483644681932735	0.4934265642379665	0.1889931291523127	0.1	-0.0030001231898988626	0.9495954513549805
2630	1000	0.29066254593210317	0.3031360866501447	0.43708642175677254	0.701841737953348	0.1	-0.0030007410432811286	0.7651197910308838
583	1500	0.5368157004578458	0.2623554762458884	0.6538140117938409	0.21100696631368954	0.1	-0.003002422326240577	0.9495267868041992
1162	1000	0.3347773628092917	0.2274405176504662	0.5143327211812098	0.8760367088506693	0.1	-0.0030030423459512395	0.7617712020874023
2280	2500	0.5664601754648096	0.23488528500915024	0.7971068693723256	0.3181868314519104	0.1	-0.0030031410385356464	1.3243675231933594
1587	2500	0.26015918926750325	0.23586936423926969	0.5159022271883315	0.12886604320433315	0.1	-0.0030040624060592123	1.3400638103485107
308	1000	0.4106302744302439	0.2894235190580704	0.4687511729756476	0.08694399234786299	0.1	-0.003004229519586236	0.7526202201843262
328	1000	0.44576009220071355	0.25561178616844604	0.5125107757260753	0.4755122862684952	0.1	-0.0030044648515709345	0.7450549602508545
1536	1000	0.2962762721386515	0.1944508329864235	0.6306238806757107	0.1802537613209797	0.1	-0.0030049955997399906	0.7613034248352051
1748	600	0.3764172598086681	0.20752871103876525	0.9638119821148518	0.7368905808048333	0.1	-0.003005164470766663	0.6013059616088867
354	1500	0.26893430257294026	0.17888516837111043	0.8122834161493006	0.3329400515661678	0.1	-0.0030051777915095163	0.9411132335662842
1979	600	0.2257636695654569	0.17361193796096758	0.41120970462338563	0.8461179489865953	0.1	-0.0030062939808184795	0.614126443862915
2704	2500	0.5924504399896285	0.2645037561449541	0.6018719262524554	0.2729423612576678	0.1	-0.003007079562067742	1.3238461017608643
296	1000	0.34127861471327575	0.2069453291295162	0.6756402335562267	0.6673697853549164	0.1	-0.003008433397979621	0.7577319145202637
2159	2500	0.5778266079071033	0.2399031675965524	0.7671601410585924	0.78811515863647	0.1	-0.0030089584871683304	1.3132891654968262
264	600	0.3519231191283005	0.24271682608120992	0.7036677917095888	0.8336484665878553	0.1	-0.0030089874703403746	0.6151173114776611
1353	1500	0.33057696820371574	0.1951317804264083	0.4150223477005527	0.33545941921087274	0.1	-0.00300927394317513	0.9484353065490723
1099	1000	0.33791445624824196	0.1995091013249134	0.41856541827757643	0.7598220761839279	0.1	-0.003009289577974592	0.7578427791595459
130	1000	0.5022998324301488	0.3115459122389556	0.7181994115682557	0.3140412896040061	0.1	-0.0030095737076069615	0.75307297706604
