	Q	R	eps_max	Q_scale_factor	rotflip_const	mean_test_score	mean_fit_time
0	0.4508429299647131	0.011255491489906101	0.11802143925777665	230.9014582313182	0.1	-0.004513347996203523	5.53131103515625e-05
1	0.501301254018401	0.025495129790402662	0.08170391393554335	1774.4629031800068	0.1	-0.004938942160555427	5.0067901611328125e-05
2	0.4593031851878497	0.029045236725208146	1.0514415175251848	1439.1623923876393	0.1	-0.005090717744457911	4.673004150390625e-05
3	0.35566811647668506	0.024801281797386054	0.18871351726176067	3091.1909649086297	0.1	-0.0051249567492365235	4.744529724121094e-05
4	0.3868612232009957	0.03342647214279238	0.5945774756502702	513.0405415557431	0.1	-0.0053197614759858515	4.7206878662109375e-05
