	num_particles	process_std	vel_std	measurement_std	res_g	rotflip_const	mean_test_score	mean_score_time
2685	1000	0.2487687791793561	0.23681367576477994	0.3977401789643178	0.1905818348004148	0.1	-0.0024849181006061996	0.8310010433197021
985	1500	0.24575610773615783	0.16589199026272122	0.4745697195099837	0.5489944020317407	0.1	-0.0024851538947842644	0.8626110553741455
2733	1500	0.41033644453445645	0.3857956792705876	0.43126774198926804	0.3739218547935549	0.1	-0.0024852377992812345	1.0645620822906494
2208	1500	0.303377925867935	0.34578500450504057	0.4085592750332371	0.8529392795239432	0.1	-0.002485746481808238	1.070023536682129
1631	2500	0.20284381527837025	0.4892876439829881	0.40384967051025805	0.6560878174647319	0.1	-0.0024861905600600783	1.5170197486877441
2367	1500	0.2750207797343208	0.581700601401159	0.5956730609583354	0.21609161848632796	0.1	-0.0024863513260582897	1.0739667415618896
153	2500	0.4141512437272584	0.4707044439874404	0.3409949148333403	0.0834705344065888	0.1	-0.0024864893371545314	1.5341246128082275
651	1500	0.2360625930810592	0.5662761559079054	0.3854573157437819	0.6833311900357725	0.1	-0.0024869855120192457	1.0841212272644043
1921	1500	0.31093880842990823	0.4335547483415766	0.30380605187733023	0.5650729473147579	0.1	-0.0024871802311293508	1.0736091136932373
2587	1500	0.3654304033264316	0.47699255806445684	0.567374519594436	0.12768512105145347	0.1	-0.0024872922229377597	1.0828969478607178
2456	1500	0.39550696768804594	0.2929747815305552	0.5264942037375907	0.5679535603138707	0.1	-0.0024878283516314805	1.0781726837158203
322	1500	0.26298396899089216	0.4606844745039501	0.45670107645992686	0.16349886629759225	0.1	-0.002488016938961753	1.0701274871826172
833	2500	0.345470556042585	0.36074440467887425	0.2761241375990483	0.20133712304315554	0.1	-0.0024881201616570375	1.5315423011779785
800	2500	0.3616299334028775	0.4892547755105898	0.4485314049402155	0.06979078743035294	0.1	-0.0024884643603074225	1.537966251373291
2202	2500	0.2395226489532632	0.5215885590997124	0.2794324734261902	0.16224492202567276	0.1	-0.002488876837839859	1.5213627815246582
716	2500	0.22350777347721584	0.6281381536885219	0.30364505799917296	0.3805146387012778	0.1	-0.002489026120916994	1.538142442703247
1833	1500	0.4198866447335661	0.24202925884143375	0.36567314135704276	0.5325468756393975	0.1	-0.0024902825350090084	1.0762407779693604
354	1500	0.3256252905446294	0.3606173381467304	0.2757324684166426	0.007248722456374201	0.1	-0.0024911974144186276	1.078115701675415
1035	2500	0.4521273250461466	0.590961864899567	0.43012125499525855	0.024932182266144354	0.1	-0.002491230783787408	1.542501449584961
2442	2500	0.33337214118427244	0.2668992964909206	0.5645791993072777	0.05837719820787768	0.1	-0.002491414906969469	1.2001948356628418
1857	2500	0.3109626304659806	0.26837852193327844	0.5752999604279607	0.0060627341179465555	0.1	-0.0024915478306805332	1.2014544010162354
588	1500	0.3820897878422118	0.3299675499871979	0.35013892819479253	0.778898681849215	0.1	-0.002491616439376062	1.0687191486358643
1100	1500	0.28331558231544957	0.2809840582150968	0.4352698786785305	0.3368188966601211	0.1	-0.002491857529090514	1.0816187858581543
1140	1000	0.3909534670951358	0.20527567194516141	0.38014881980699033	0.8314435155478351	0.1	-0.002492689164443569	0.8449602127075195
357	1500	0.23336795584574677	0.48969073947730346	0.346099871625413	0.36312093728456074	0.1	-0.002493205573259357	1.0728068351745605
2785	1500	0.26392680286158354	0.539660025876365	0.47486059766278715	0.10028057691829328	0.1	-0.0024937141172263373	1.0867547988891602
2596	1000	0.34123063505670126	0.29398035185317206	0.35944604186782	0.07988962528235155	0.1	-0.0024937607581084383	0.8432447910308838
1806	1000	0.21734341676801855	0.43618363029316554	0.2996193111817258	0.4043546495145668	0.1	-0.0024939748371285717	0.8436355590820312
1311	1500	0.2632202181422142	0.49637253006771664	0.506400591531676	0.11393662769884227	0.1	-0.0024944254930104673	1.0626733303070068
2234	1500	0.4288421092763629	0.28725157051519	0.3650351836232041	0.10167049722596366	0.1	-0.0024948156785844717	1.075376033782959
475	1500	0.4109484648973737	0.2772696014638556	0.46015855997043076	0.8818362517720867	0.1	-0.0024957419398218307	1.085547924041748
1506	1500	0.41498513952023525	0.4599128110073212	0.4095517254826091	0.8553952403645664	0.1	-0.0024959073038498436	1.0723788738250732
903	1500	0.3843807528593084	0.4200038525446712	0.32459892659473966	0.8074436691993849	0.1	-0.0024965512428083945	1.0646777153015137
1059	1500	0.3905071686810121	0.34466144244568286	0.35786596468109877	0.5863576966932785	0.1	-0.0024969756417371073	1.0727715492248535
758	1000	0.31430527248621987	0.18054129193010127	0.4161128048191092	0.9288621907537813	0.1	-0.002497719656125807	0.8388152122497559
2430	1500	0.27712769821730865	0.3991363835387376	0.4934714832194726	0.6490949103783891	0.1	-0.0024978665117934536	1.0744891166687012
2483	2500	0.364355807590386	0.5764048189799291	0.3479114147229426	0.7212499464847296	0.1	-0.0024979158778267265	1.5555009841918945
1304	2500	0.32548193314313706	0.49241795891415974	0.2888035060916529	0.30831608542298694	0.1	-0.0024981509403195074	1.5121116638183594
2644	1500	0.3083731567766365	0.3040950006162751	0.5617144255993856	0.9265560720624127	0.1	-0.0024984694999368017	0.8692877292633057
1995	1000	0.3252554196391089	0.18426193136992966	0.4841177985209685	0.12735649968308937	0.1	-0.0024988143947691868	0.7650115489959717
1742	1500	0.33988496937023527	0.2635578248654741	0.42648870792917115	0.374251525744538	0.1	-0.00249904220906172	1.084763765335083
639	2500	0.37960797990991235	0.6612084942678117	0.41795281903447784	0.7663191649516216	0.1	-0.0024997346340895153	1.5363521575927734
