	num_particles	process_std	measurement_std	g	h	mean_test_score	mean_score_time
3	1000	0.030025043745772993	0.03911339444065907	0.49497089370208924	0.31922804998498155	-0.0002854459624543021	0.6658129692077637
1	1500	0.012613832715253692	0.024860082381200885	0.39885400636008356	0.6150136811742304	-0.0003091144044406105	0.8224363327026367
0	1500	0.017030096266097642	0.01867721041419059	0.6194922622431616	0.2669249522403039	-0.000332112138014706	0.9314048290252686
2	1500	0.034690449648806534	0.020992051417375812	0.5264042303784144	0.18591471424894768	-0.0003541072447023762	0.9280343055725098
4	600	0.02323814015953956	0.010584510603005146	0.433764670640487	0.8784594977564905	-0.0004287143916716344	0.614642858505249
