	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
1	1000	0.2916930454388544	0.2137879590271489	0.4842517400939068	0.6771576687319337	0.1	-0.0030741614058690824	0.7587699890136719
4	600	0.372325784970151	0.2027842958840274	0.8449552398052012	0.43035343367993195	0.1	-0.0031390413987417627	0.6071834564208984
0	1000	0.21526458622050737	0.2730065392674089	0.6312394743082848	0.04949556115905307	0.1	-0.003339103098321255	0.7176437377929688
2	1500	0.5666517860623576	0.2195629708407948	0.5656846732585863	0.16749972545309877	0.1	-0.0033926850013071023	0.9447717666625977
3	600	0.3901046619440282	0.19029057511385405	0.9235592517167021	0.537902314423746	0.1	-0.0036688955431755823	0.6080336570739746
