	num_particles	process_std	vel_std	measurement_std	res_g	mean_test_score	mean_score_time
0	600	0.4138268701090238	0.07472433773492147	0.12716990589798843	0.45326324424635034	-0.00029326446230425597	0.574469804763794
1	1500	0.24582680191017978	0.21224892153373362	0.0076222529694592745	0.2295754507103882	-0.00043372000759782007	1.1110942363739014
4	600	0.04605326790383597	0.37056752658349235	0.10568820024446862	0.04043898129361656	-0.0006408964260983389	0.5715081691741943
2	2500	0.4434254083891566	0.37181949556291144	0.09179660736870271	0.600696408777248		1.3147716522216797
3	600	0.4764244335570632	0.256561671003319	0.09565734152678163	0.7220847277797012		0.4993119239807129
