	num_particles	process_std	vel_std	measurement_std	res_g	mean_test_score	mean_score_time
0	2500	0.029747691644061998	0.06712671456638915	0.06817722103147239	0.1442417043723423	-0.00018168732912640978	1.5405309200286865
3	1000	0.2539902663050083	0.30657705610598857	0.09677832257588229	0.27047802404778243	-0.00023577721265815565	1.0314795970916748
1	1500	0.1558637200469419	0.29567330500947925	0.23256764769226987	0.38351543199900473	-0.0003066062195561223	1.2441620826721191
2	1000	0.23246134282328587	0.02404011367115826	0.22619943590223895	0.6305579412753715	-0.0003550447460651922	0.9183239936828613
4	2500	0.34510313284578026	0.3277397853046398	0.14996156505863925	0.6182651099296548		1.5855538845062256
