	Q	R	eps_max	Q_scale_factor	mean_test_score	mean_score_time
1	0.05	0.015	0.12	500	-0.002486342662267372	0.27259206771850586
0	0.05	0.015	0.12	200	-0.0024905868671280147	0.2853989601135254
