	num_particles	process_std	measurement_std	Q	R	std_a	rotflip_const	mean_test_score	mean_score_time
1835	3000	0.10416876618334292	0.04217646025389482	1.3238053424740581	0.08754926535105585	0.25048754811683926	0.1	-0.003464580136848195	1.6783864498138428
434	3000	0.14426840020912152	0.05613003975873523	2.077603304660826	0.14306460815034272	0.2938561812615541	0.1	-0.003464883865074937	1.6873502731323242
2105	3000	0.11425785609053826	0.07709761595549676	2.4874068655148758	0.10653120883923851	0.05442474330496837	0.1	-0.00346488520684461	1.6832234859466553
2115	3000	0.10097257971618098	0.0608704778350026	2.3028844992069484	0.15697955187377538	0.058792174259294935	0.1	-0.0034650788063806757	1.6807732582092285
366	2500	0.10302495998580014	0.04254973110075916	0.5135868047661714	0.20492383015154725	0.22725928384335947	0.1	-0.0034651132883980066	1.4661529064178467
1000	2500	0.1149233836978758	0.06542014201968278	1.476544873056243	0.3137375939343243	0.22147492101648064	0.1	-0.0034651674780457296	1.459904432296753
1636	2500	0.11808569442072875	0.07364109828361869	2.1951987563010764	0.26941276993971486	0.1075427219766915	0.1	-0.003465217503161696	1.4629170894622803
1447	3000	0.12898632453928016	0.06943197719224296	0.9938322033021705	0.32453588002901357	0.2657957821212755	0.1	-0.0034652322833230377	1.6670937538146973
734	2500	0.11192652480827614	0.07342313960289386	1.5823991953234633	0.1663208072183077	0.20104907585166765	0.1	-0.003465286159564602	1.4873173236846924
1816	2500	0.11471740109447445	0.04163244422568006	1.4133914397862124	0.16300273741998694	0.1008230757541647	0.1	-0.003465359395867936	1.4472825527191162
311	800	0.11783943739129427	0.047978938990817094	2.2570430142135622	0.1837658747537426	0.26684185502100294	0.1	-0.0034653598247747983	0.7337138652801514
695	2500	0.11570790076766332	0.06266350122179862	1.057497305166137	0.3045737142774687	0.07468747802572122	0.1	-0.0034653635462034917	1.5035736560821533
1146	2500	0.11279385619713225	0.04872712462513055	2.1102509522183124	0.2245430367979887	0.21440660124317762	0.1	-0.0034654498648298534	1.4519906044006348
2077	2500	0.11530632197623544	0.0564448317306533	2.141320159873386	0.27399274710203947	0.08354959472062166	0.1	-0.003465575921770372	1.4682762622833252
2006	3000	0.10115981298655216	0.06446848805981682	2.398855530982148	0.13826561003902343	0.12510779487786372	0.1	-0.0034656654077546856	1.6854965686798096
1844	3000	0.11736463740488753	0.07042927877168081	1.9497305274229992	0.34039417660132776	0.21978711800098827	0.1	-0.00346585871243676	1.678194522857666
611	2500	0.11973425155510653	0.02373567315298835	2.2119596261893504	0.22479689203094155	0.18412458746618404	0.1	-0.003465864746293277	1.4532229900360107
187	2500	0.10740705319282218	0.057387133345552524	1.4303120320871514	0.14204111770759217	0.06494137759634659	0.1	-0.003465933390473627	1.4616224765777588
225	3000	0.1462396621408735	0.07195395943698232	2.1199525534771473	0.3201609591491244	0.17582466175082323	0.1	-0.0034659749216798055	1.7124664783477783
459	2500	0.12207416910927565	0.05171347853193935	1.7690238099445712	0.2365886076021011	0.11037757883980624	0.1	-0.003466209104380418	1.4660766124725342
1351	2500	0.1351767979909634	0.06261853593636806	1.131212123224909	0.12202977802009801	0.1965281700736799	0.1	-0.003466302737935621	1.4624674320220947
1350	2500	0.12359729643434933	0.06983770434209866	1.444857824259019	0.13615077741871529	0.1387302544190881	0.1	-0.0034663535625274263	1.451784372329712
356	3000	0.17319313119394036	0.06816027687606716	0.5772736181664448	0.2602810776284653	0.27865726528971624	0.1	-0.0034665507754157643	1.667128562927246
344	2500	0.13935165206013128	0.05951820309126218	0.7152633638258983	0.16411034253532725	0.07970644381090934	0.1	-0.0034667751165668058	1.5029842853546143
2027	2500	0.11553195810100203	0.03310865965441509	1.1989661910965463	0.14173288609238527	0.19113059835047808	0.1	-0.0034667952197394137	1.450340986251831
1876	3000	0.10458410700743631	0.02047748755892064	1.6201707510556156	0.0915156797664991	0.25630605415027574	0.1	-0.0034668243839881758	1.7242796421051025
751	2500	0.11108434289486938	0.06539268400070856	1.4522793443245554	0.2542980019746227	0.27650572333656404	0.1	-0.0034668366781174433	1.4572679996490479
564	2500	0.1271464533952851	0.05510606728716	2.1582069230717407	0.17139027788014985	0.20015726219985758	0.1	-0.0034669409901415885	1.4657368659973145
1837	3000	0.1095453122661321	0.056476125706435745	1.540050057650077	0.24276561938064406	0.2709591025823033	0.1	-0.00346698577372622	1.707794189453125
847	3000	0.10773202393221465	0.05873517993672169	1.7992425236108223	0.1265415733221109	0.18798016404431567	0.1	-0.0034671401499521345	1.6687195301055908
170	3000	0.13897137849895602	0.053137861890863274	2.1198539428555123	0.2855646539571129	0.1995484990001382	0.1	-0.0034672151758604565	1.6736781597137451
948	3000	0.12716343950052306	0.06456961698677706	1.1403695284312303	0.28107145004442174	0.247741919140613	0.1	-0.003467228942716011	1.6701838970184326
2440	3000	0.12027216128418183	0.04288809740662679	1.591703622111518	0.09984255498905892	0.13493333897343107	0.1	-0.003467376481623702	1.666055679321289
1511	3000	0.1579972953865976	0.058476028827867295	2.4194264656248534	0.28919976503355915	0.29105990616965444	0.1	-0.003467405040645108	1.6613659858703613
1793	3000	0.12257104826812967	0.07169467952758594	2.1427135268081496	0.10767895285728057	0.23929302330700003	0.1	-0.0034674632126992892	1.6697301864624023
1343	3000	0.11576149767587504	0.05634653379108958	1.9551625600742457	0.22167553575138943	0.22152067326865094	0.1	-0.003467466250115947	1.669344186782837
499	3000	0.14980792978915014	0.06885585572660993	2.318593779520411	0.20246766405889102	0.08770693198514949	0.1	-0.0034674676984846734	1.6793875694274902
577	3000	0.11704087146054834	0.07946297089332817	2.2027384505577237	0.2817564480517385	0.21056138139468134	0.1	-0.0034674710644100023	1.700395107269287
1470	2500	0.12003149916145389	0.07714608588007323	1.8829027731478416	0.20101634797289764	0.21234762987647954	0.1	-0.00346751092292467	1.4580621719360352
94	3000	0.1097555633775937	0.052321872295526	0.8207509535853301	0.2873133479848462	0.07850483886463468	0.1	-0.0034675375200523767	1.674079418182373
732	3000	0.13421819802082108	0.07688193031161193	1.9377857659901108	0.12784103608966396	0.18861743473623682	0.1	-0.0034676606456277874	1.6945250034332275
1592	3000	0.14663678474441355	0.06807769966082937	1.5516913089339746	0.12006911047565473	0.14956241700909773	0.1	-0.003467703876058356	1.669421672821045
731	3000	0.14200519163492267	0.07529722047251054	0.8772024710022996	0.20720764117414764	0.11501048765718568	0.1	-0.003467722888477527	1.6654179096221924
370	2500	0.12819234498225643	0.047928506473123356	1.111554622643557	0.2615398213840197	0.21996935449764216	0.1	-0.0034678177297224936	1.4525377750396729
1851	2500	0.10165572914998611	0.047179257579893524	0.8960764755688289	0.1352318358569232	0.2845324689497448	0.1	-0.0034678709782599015	1.4632644653320312
1916	2500	0.14207818840507577	0.05630508901776155	0.9491229796180076	0.14369209583799747	0.06736302920516092	0.1	-0.0034678782869167	1.4580421447753906
685	3000	0.10941226397366363	0.06261170484351422	2.225958602438868	0.2487636281938712	0.25717818930930897	0.1	-0.0034679251131019056	1.661797285079956
1527	600	0.1266984624095198	0.055955251071663055	2.1948594283450853	0.12074952678424039	0.15948409137274455	0.1	-0.003467931959369245	0.6403381824493408
1047	3000	0.12427393258090211	0.07580849074309555	1.5329623613756425	0.13525291368820144	0.13508533089953867	0.1	-0.0034679346491195036	1.6784746646881104
73	3000	0.11972667421208993	0.07099873388189744	2.1289520580337595	0.3044212367688527	0.20561075154410485	0.1	-0.003467971079355801	1.6656973361968994
762	2500	0.13440464284569043	0.07168315433665218	1.5453747113980172	0.15576079135069637	0.15151105386975938	0.1	-0.0034679797081145387	1.4476830959320068
2385	2500	0.1505652701586532	0.06605232031798028	2.239208473297249	0.12214191353847562	0.2593113808321566	0.1	-0.0034680784002652596	1.4674293994903564
1234	2500	0.12801463022274465	0.058378422524632226	1.784188149129141	0.2841380024374585	0.296867941184117	0.1	-0.0034681675844862045	1.4501996040344238
2030	2500	0.10323073659477947	0.06862573746886322	0.643122680245573	0.15194903878971058	0.27020254930359494	0.1	-0.003468171102520752	1.4716706275939941
1045	3000	0.1131926826519126	0.0483178006633617	1.7414126386394102	0.252607968470285	0.214893279041788	0.1	-0.003468171774834438	1.6712594032287598
1323	2500	0.12814734632086627	0.0788486187692428	1.7420835780988873	0.12592277593059542	0.20783474047698663	0.1	-0.0034682191694180766	1.4549534320831299
2064	3000	0.11399012976973322	0.056660293496660415	1.4218853549943775	0.1222233614155423	0.23690177579725152	0.1	-0.003468345411345844	1.675931692123413
2296	2500	0.10685743445357429	0.04518329337827422	1.8360238019525223	0.10573235904246187	0.1166298735815174	0.1	-0.0034683804121091334	1.4516711235046387
236	3000	0.19126250032074793	0.06347506515585241	1.7206903658399832	0.15494280814784858	0.17301004030833705	0.1	-0.0034684112393802164	1.6596462726593018
736	2500	0.167474379226843	0.04598946340927884	0.8316493771945743	0.08036092056957346	0.27845517192757246	0.1	-0.003468458834799239	1.4342601299285889
588	3000	0.120695281932481	0.06663266493902395	2.4315622770997853	0.2837313320246627	0.2843409839134182	0.1	-0.0034684737401077534	1.6822006702423096
868	3000	0.10784709659474037	0.06574084637508296	2.317489112019624	0.30942605744388835	0.21422493954816652	0.1	-0.0034688703930758347	1.670389175415039
1644	600	0.10717566108728865	0.05906945317746677	1.8989990660979967	0.1012425475873689	0.150287173789527	0.1	-0.0034688775063109714	0.6437849998474121
915	3000	0.11461004103364086	0.026361013391867187	0.9421507579696258	0.2097213319871934	0.1257369763638712	0.1	-0.0034689181604628944	1.6598100662231445
1981	800	0.11684639792385518	0.07950537826520249	1.4285867474085683	0.21052439451484717	0.1661660127776961	0.1	-0.0034689306868843865	0.7341604232788086
1809	3000	0.1140333907735174	0.050593363770072966	1.5268936286312251	0.08273013659273501	0.21711238332051763	0.1	-0.0034691182251089833	1.6750483512878418
2396	3000	0.12764396031248756	0.07399136653939685	0.5210382424801134	0.11906125701782877	0.09449018459487084	0.1	-0.0034691583247168627	1.6792535781860352
699	2500	0.1434788241769201	0.06598640596346927	0.5253103971345816	0.29972915628482577	0.09399771228265254	0.1	-0.003469194363760395	1.473482608795166
1129	2500	0.10335671070446331	0.06094897731469853	0.8738888757318066	0.21330938142869044	0.1580747607412687	0.1	-0.003469214881887413	1.463782548904419
2045	3000	0.10063903932712168	0.03887107258759128	1.0517610777341968	0.11245136274960262	0.2696492865571469	0.1	-0.0034692645525941012	1.676443099975586
812	2500	0.12020845055222881	0.062078310434136724	1.8162934459804894	0.29434212800557713	0.28803289840869306	0.1	-0.0034693061440185563	1.4581971168518066
1423	3000	0.13307263830971872	0.061722427164756316	1.2787359099252973	0.16929362586536578	0.1326504194565316	0.1	-0.0034693371439764543	1.6614840030670166
1682	3000	0.10121101946086061	0.07850155637839563	0.9201378412415304	0.24402670472486426	0.07802525749739712	0.1	-0.003469455636206994	1.6711711883544922
2467	2500	0.1190480604491583	0.04743297454017379	2.1105653294979803	0.08846475011565981	0.1941263695524264	0.1	-0.003469461423644047	1.481696605682373
1921	800	0.10528909062389871	0.06514862486610624	1.7815389330292526	0.09630867119482157	0.143250002083255	0.1	-0.00346946848986636	0.7314472198486328
929	3000	0.13312644725069914	0.05150087515786145	0.5859610859006827	0.3175175075966973	0.21550636114663296	0.1	-0.0034695414045172427	1.6770603656768799
2359	3000	0.17961722524685325	0.0703353505256825	1.415495745489559	0.18639546018708478	0.09983291336718057	0.1	-0.003469590028596187	1.6555585861206055
2041	3000	0.12180376160852788	0.032839392388764245	1.2219103465919805	0.22748379409783615	0.2991508013368283	0.1	-0.003469666227644565	1.6606645584106445
374	3000	0.10230643853991528	0.028016280371682883	1.7736742424502188	0.21740354997102845	0.12952490128613992	0.1	-0.0034698933629044846	1.6723473072052002
603	2500	0.10720520501879452	0.025875238741822404	0.8900313231929597	0.2984912049807617	0.2833137947123276	0.1	-0.0034699217146847254	1.4616649150848389
306	3000	0.1301577168946063	0.0378536799163158	2.2534399773495526	0.16570581497805004	0.11544257992337849	0.1	-0.0034699624255815423	1.7513024806976318
183	2500	0.1441634802630025	0.05567769681226005	2.313695767982507	0.3302789332287097	0.11708611873858703	0.1	-0.0034700296479339074	1.5406718254089355
1517	3000	0.159763957407387	0.04483773729753717	0.6871488027689587	0.3038192081645326	0.2755837017348027	0.1	-0.003470068363982407	1.6520068645477295
1432	800	0.11611737964257196	0.07135081656286969	1.0073998646602913	0.1383315637581341	0.12749189433081864	0.1	-0.0034701526259764085	0.7270796298980713
1170	3000	0.17027276003248443	0.0680924277141997	1.4678435257809512	0.14195474161041263	0.23423467352535793	0.1	-0.0034701982780212743	1.6511211395263672
1907	3000	0.17507028115719986	0.06755388124719106	0.7058448458917541	0.18746240623169033	0.2893222016194829	0.1	-0.0034702581682733813	1.690920352935791
2232	3000	0.10605115716307606	0.056829193507336215	0.5522605621841865	0.17398771882019526	0.15008766642432286	0.1	-0.0034703167513534753	1.6934304237365723
1865	2500	0.10544776892256638	0.05096975157714958	1.1541771505010634	0.19391555641241864	0.10354227386964233	0.1	-0.0034703180443046355	1.4544329643249512
885	3000	0.1835288590190633	0.07219703677615052	1.8283720830369097	0.28991026130761444	0.20718005176660897	0.1	-0.003470345647679309	1.664771556854248
211	3000	0.14041045288988782	0.06798048841504077	1.9793930320512059	0.15452192169616025	0.07281127160063201	0.1	-0.003470515053261109	1.671537160873413
1427	3000	0.1324159031083378	0.0669457566341679	1.3646645820793282	0.13467601164257403	0.249648840752967	0.1	-0.003470571353938155	1.6582095623016357
2322	2500	0.13431942985019765	0.034853662113209	1.2026536340062162	0.08144248526652403	0.06079959104477496	0.1	-0.0034705906329413846	1.4459912776947021
2081	3000	0.16090832130447585	0.046678389928381255	2.1979396565067724	0.16737120344485626	0.2202004237048067	0.1	-0.003470594825348756	1.6873314380645752
1061	2500	0.11781516107610127	0.045118960380680743	2.461862706351999	0.19566387532430923	0.08596531950781523	0.1	-0.003470656612234466	1.4631633758544922
849	2500	0.14273087626275824	0.03477155788544188	1.9530605104012155	0.2639653793473604	0.18405863418241525	0.1	-0.0034706694264636604	1.4449713230133057
2433	2500	0.16410739471906938	0.07849113156707878	1.358454850635696	0.2918123776351481	0.2770507566767374	0.1	-0.003470678801460691	1.4751150608062744
1953	3000	0.15600784286064465	0.05828898710725389	1.2302093259369482	0.21888493577996043	0.12550575365424943	0.1	-0.00347069773535334	1.6673815250396729
2139	3000	0.10510109215452515	0.06932995638860392	2.0992954464002374	0.26989482013768923	0.146002300007326	0.1	-0.003470718210875003	1.704301357269287
1320	2500	0.13570598013609297	0.04552469175242332	2.433626291330828	0.3483353938929292	0.10711790709177958	0.1	-0.0034707235068439663	1.4451377391815186
1159	2500	0.1122529363088372	0.06861150494984929	1.1659855127420804	0.21714055546305422	0.15468603205982434	0.1	-0.0034707463027681433	1.4489490985870361
1610	3000	0.14195302803129795	0.048516105832636665	2.473200529707427	0.12360167889960383	0.2843339076796027	0.1	-0.003470802554820132	1.681201457977295
2103	3000	0.12210822871198102	0.03061581816355914	1.5478316844776634	0.09002788545430056	0.25719943782569377	0.1	-0.0034708512361952535	1.6791350841522217
2009	2500	0.13323871307454116	0.052148205630938235	2.4422007710904174	0.21996527927370374	0.1857317890090983	0.1	-0.0034709183424109728	1.4635393619537354
1573	3000	0.11253002791126676	0.0358491037912384	0.5011814687014495	0.09587637577111846	0.25093388838003217	0.1	-0.0034710076153826566	1.6570711135864258
2050	3000	0.14938605385286352	0.0437489537916217	2.466931448145821	0.34168539550577026	0.24744430338998985	0.1	-0.0034710231651312595	1.6734447479248047
729	2500	0.10091313948603023	0.028555283093039348	1.670652533822262	0.12831081824932716	0.18167530994093478	0.1	-0.003471169323930163	1.4469423294067383
663	2500	0.17641818478003712	0.06597551693416046	2.490130591695878	0.200158147873186	0.26224660845009584	0.1	-0.0034711900128137265	1.4570245742797852
411	3000	0.15146202258683802	0.04656211484761882	1.124872309659664	0.17280131131841864	0.10329470208723167	0.1	-0.003471190840371302	1.6698153018951416
2091	2500	0.14919650844796611	0.06861770127927917	2.3599237314717594	0.24991307104410454	0.0590562236202037	0.1	-0.0034713210711448876	1.455695390701294
1899	2500	0.10770803347116689	0.02649718990710792	1.8302593435902241	0.08196250963748045	0.20772733333371224	0.1	-0.003471390591850497	1.4494202136993408
367	3000	0.17101486735058924	0.06500706420739044	0.5321890384406145	0.23315973038728272	0.06581156105970672	0.1	-0.0034713937496178016	1.7005600929260254
433	600	0.14495850216530903	0.05731534447530884	2.1678513866260247	0.2569161170736609	0.13468588845385604	0.1	-0.0034715466192433175	0.6475238800048828
2495	2500	0.11249718380396612	0.04671575434324695	1.0532477337399673	0.19884785784961861	0.1536972756507174	0.1	-0.003471581979904096	1.465407133102417
1001	3000	0.12531864923367736	0.04877479773486742	0.7312008721996035	0.27980092871406664	0.22463633941657407	0.1	-0.0034715988335203675	1.6643736362457275
2271	2500	0.1864045340857663	0.07028341222212693	1.3269522368122744	0.25209312030924486	0.27858502719677264	0.1	-0.003471633887278153	1.4587593078613281
355	3000	0.11857936754883205	0.03437986665332204	1.4475779046376085	0.34783175334167166	0.23081763570913533	0.1	-0.0034716823082204507	1.664504051208496
1812	800	0.10505778033616262	0.06386017193632366	1.5747480228760562	0.16875803617845517	0.09046390098188985	0.1	-0.0034717160607666032	0.7409312725067139
691	3000	0.16326529286351527	0.06279001940524248	2.060134328892189	0.22209022682909546	0.29757610392737527	0.1	-0.0034717237146058913	1.688223123550415
712	3000	0.11127917304073645	0.06596888939399533	1.232926950719263	0.16498876973662863	0.2845723656872854	0.1	-0.0034717485759075393	1.7050468921661377
892	2500	0.1117645226851377	0.061027857104239545	0.5465239503538533	0.11496467543007288	0.08661577344573897	0.1	-0.003471775311200862	1.4525656700134277
2318	2500	0.11998822036297835	0.026154193032530068	0.8479016940430533	0.08486280721673976	0.08428325753393316	0.1	-0.003471825451197092	1.44877290725708
694	3000	0.2206630753859643	0.06473151254401069	2.3923592600538823	0.1828048358981163	0.2921633572974165	0.1	-0.0034718661410909285	1.7025961875915527
492	3000	0.16932355932860366	0.05591010673258425	1.7056743089737945	0.24048806755264474	0.080735978244434	0.1	-0.0034720925988801716	1.683678150177002
1659	2500	0.14630974700974422	0.06597250880503404	2.1966237806775166	0.29059556677820975	0.25164787361907553	0.1	-0.00347209858889119	1.4594285488128662
1187	2500	0.11645188378321558	0.049549569831047136	1.567746049366959	0.3157486546387622	0.08435425685979032	0.1	-0.003472102213584231	1.4432551860809326
1789	2500	0.10184975158337892	0.06264244316539451	2.1223004297294907	0.26332132995749946	0.23103584782853004	0.1	-0.003472107707517728	1.4554309844970703
453	3000	0.16406467882441178	0.0439498096661974	1.4987132325783108	0.19790159269686972	0.12555390198614702	0.1	-0.0034721200235157397	1.6690382957458496
354	3000	0.14937143215861856	0.031123945505771668	1.8061861192251945	0.10725094118969515	0.12308277512815625	0.1	-0.0034723308366356774	1.6633732318878174
1483	2500	0.13886258031182203	0.06170753374593373	1.2316845057405739	0.19260203953860203	0.2545205438062446	0.1	-0.0034724146159561377	1.447321891784668
2418	2500	0.16659336335631408	0.06330948873805803	1.976352752924332	0.21263574693484566	0.05791962719527381	0.1	-0.003472441115650906	1.4646015167236328
137	2500	0.13021428688981518	0.07911364685462341	1.9564372878075593	0.28778694114028563	0.2786123109765833	0.1	-0.0034724711878986853	1.4636495113372803
922	2500	0.142467462700133	0.07462429489706171	2.3336905410383935	0.24465812026785122	0.27116436790167575	0.1	-0.0034724923699544484	1.458873987197876
672	3000	0.13569951192934093	0.05825657742601829	1.4203719031153634	0.153508390480321	0.16409899741906075	0.1	-0.0034725924401150026	1.6757760047912598
26	2500	0.10903625674522116	0.07831441978547979	0.8478284129139646	0.2901648845125341	0.055722456170281306	0.1	-0.00347269140359812	1.46787428855896
910	2500	0.11257277731206408	0.027504105273897315	2.0568032896782857	0.16876751684080304	0.1679979158207094	0.1	-0.003472890454645034	1.4497318267822266
568	3000	0.1314697607927281	0.06431923425388808	2.3319081514754574	0.11898819367422471	0.18809498179193074	0.1	-0.003472952358998471	1.6747362613677979
2453	3000	0.10094639070474995	0.016985397644773532	0.5674312775784023	0.31146736884743287	0.27366041266229846	0.1	-0.003473024966574952	1.6579344272613525
49	3000	0.16993102999183213	0.07500467031126096	0.889493681861314	0.11515578116715852	0.19465864914680764	0.1	-0.0034730762801971453	1.6708333492279053
1555	2500	0.18866331203504277	0.0648693244392069	0.7234719852730322	0.261507559551676	0.2472111969242054	0.1	-0.0034731588171048374	1.4485344886779785
1005	2500	0.1452407185642383	0.06026263843432982	2.090152364943745	0.2017285930815899	0.250738624466335	0.1	-0.0034733075462878554	1.4862854480743408
660	2500	0.11923441894766679	0.050874173287478064	0.9540504123516811	0.12309267495980608	0.14372744322177572	0.1	-0.003473321556132424	1.4593994617462158
2120	3000	0.11212316824657984	0.024547213194645992	1.4743361503769952	0.14666269826997663	0.12358212322328209	0.1	-0.003473390152611687	1.6586370468139648
1510	3000	0.12909461797107272	0.05148816995929614	1.0997201571822384	0.2834816496724103	0.07378539342208036	0.1	-0.003473429901046954	1.721956729888916
403	2500	0.1287146090316499	0.06635628754672529	0.9543299467544293	0.2488999890937209	0.13993275694459506	0.1	-0.003473442091794502	1.458327054977417
79	3000	0.1580025525819719	0.04359334281076031	0.5863640860025707	0.31061767215074426	0.23105448264312378	0.1	-0.0034734619290172674	1.7130253314971924
1780	2500	0.10738949297194744	0.025967732365940847	0.5969001092520649	0.11734047522425911	0.10911048886306994	0.1	-0.0034735183018044413	1.44791579246521
606	3000	0.10501265699123535	0.025840961651255767	2.109802801253856	0.08579602531936684	0.1280870284566834	0.1	-0.003473547541627764	1.6659166812896729
1268	2500	0.13217964537904822	0.059343721730254956	2.002644854669237	0.16766611991977237	0.18270992974855288	0.1	-0.00347356024026153	1.4518845081329346
