	Q	R	eps_max	Q_scale_factor	rotflip_const	mean_test_score	mean_score_time
383	0.12	0.02	0.4	1000	0.1	-0.0049874324765881994	0.9931745529174805
377	0.12	0.02	0.18	1000	0.1	-0.0049874324765881994	0.4113590717315674
380	0.12	0.02	0.25	1000	0.1	-0.0049874324765881994	0.3835723400115967
374	0.12	0.02	0.12	1000	0.1	-0.0049874324765881994	0.31023454666137695
379	0.12	0.02	0.25	1000	0.075	-0.004987432476588464	0.3842806816101074
376	0.12	0.02	0.18	1000	0.075	-0.004987432476588464	0.3825528621673584
373	0.12	0.02	0.12	1000	0.075	-0.004987432476588464	0.3072996139526367
382	0.12	0.02	0.4	1000	0.075	-0.004987432476588464	0.4375267028808594
141	0.05	0.025	0.4	1200	0.05	-0.004987432476588489	0.31638193130493164
138	0.05	0.025	0.25	1200	0.05	-0.004987432476588489	0.8348205089569092
135	0.05	0.025	0.18	1200	0.05	-0.004987432476588489	0.3137791156768799
132	0.05	0.025	0.12	1200	0.05	-0.004987432476588489	0.3635983467102051
227	0.08	0.015	0.4	1000	0.1	-0.004987432476588578	0.3131110668182373
224	0.08	0.015	0.25	1000	0.1	-0.004987432476588578	0.35966038703918457
221	0.08	0.015	0.18	1000	0.1	-0.004987432476588578	0.4689013957977295
218	0.08	0.015	0.12	1000	0.1	-0.004987432476588578	0.5452866554260254
237	0.08	0.02	0.4	1000	0.05	-0.004987432476588608	0.3113560676574707
234	0.08	0.02	0.25	1000	0.05	-0.004987432476588608	0.3128476142883301
231	0.08	0.02	0.18	1000	0.05	-0.004987432476588608	0.35743117332458496
228	0.08	0.02	0.12	1000	0.05	-0.004987432476588608	0.3153510093688965
122	0.05	0.02	0.12	1200	0.1	-0.004987432476588673	0.5408556461334229
128	0.05	0.02	0.25	1200	0.1	-0.004987432476588673	0.3416767120361328
125	0.05	0.02	0.18	1200	0.1	-0.004987432476588673	0.3625309467315674
131	0.05	0.02	0.4	1200	0.1	-0.004987432476588673	0.39386653900146484
223	0.08	0.015	0.25	1000	0.075	-0.004987432476588872	0.4191265106201172
217	0.08	0.015	0.12	1000	0.075	-0.004987432476588872	0.374269962310791
220	0.08	0.015	0.18	1000	0.075	-0.004987432476588872	0.857438325881958
226	0.08	0.015	0.4	1000	0.075	-0.004987432476588872	0.3370063304901123
386	0.12	0.025	0.12	1000	0.1	-0.004987432476588952	0.32933974266052246
392	0.12	0.025	0.25	1000	0.1	-0.004987432476588952	0.3341224193572998
389	0.12	0.025	0.18	1000	0.1	-0.004987432476588952	0.3225119113922119
395	0.12	0.025	0.4	1000	0.1	-0.004987432476588952	0.35207343101501465
127	0.05	0.02	0.25	1200	0.075	-0.004987432476588979	0.3140246868133545
121	0.05	0.02	0.12	1200	0.075	-0.004987432476588979	0.4505012035369873
124	0.05	0.02	0.18	1200	0.075	-0.004987432476588979	0.9679863452911377
130	0.05	0.02	0.4	1200	0.075	-0.004987432476588979	0.37000465393066406
385	0.12	0.025	0.12	1000	0.075	-0.00498743247658928	0.35022711753845215
388	0.12	0.025	0.18	1000	0.075	-0.00498743247658928	0.36208486557006836
394	0.12	0.025	0.4	1000	0.075	-0.00498743247658928	0.36997246742248535
391	0.12	0.025	0.25	1000	0.075	-0.00498743247658928	0.34380197525024414
78	0.05	0.015	0.25	1000	0.05	-0.004987432476589292	0.38660168647766113
81	0.05	0.015	0.4	1000	0.05	-0.004987432476589292	0.4289219379425049
75	0.05	0.015	0.18	1000	0.05	-0.004987432476589292	0.3073756694793701
72	0.05	0.015	0.12	1000	0.05	-0.004987432476589292	0.30853724479675293
240	0.08	0.025	0.12	1000	0.05	-0.004987432476589465	0.3179640769958496
243	0.08	0.025	0.18	1000	0.05	-0.004987432476589465	0.31171154975891113
246	0.08	0.025	0.25	1000	0.05	-0.004987432476589465	0.3330264091491699
249	0.08	0.025	0.4	1000	0.05	-0.004987432476589465	0.3900003433227539
137	0.05	0.025	0.18	1200	0.1	-0.004987432476589542	0.4225311279296875
134	0.05	0.025	0.12	1200	0.1	-0.004987432476589542	0.322922945022583
143	0.05	0.025	0.4	1200	0.1	-0.004987432476589542	0.7471237182617188
140	0.05	0.025	0.25	1200	0.1	-0.004987432476589542	0.3372163772583008
233	0.08	0.02	0.18	1000	0.1	-0.004987432476589702	0.3128538131713867
236	0.08	0.02	0.25	1000	0.1	-0.004987432476589702	0.3250150680541992
239	0.08	0.02	0.4	1000	0.1	-0.004987432476589702	0.3102579116821289
230	0.08	0.02	0.12	1000	0.1	-0.004987432476589702	0.31122303009033203
142	0.05	0.025	0.4	1200	0.075	-0.004987432476589922	0.4139261245727539
136	0.05	0.025	0.18	1200	0.075	-0.004987432476589922	0.3199880123138428
133	0.05	0.025	0.12	1200	0.075	-0.004987432476589922	0.3168630599975586
139	0.05	0.025	0.25	1200	0.075	-0.004987432476589922	0.31673240661621094
232	0.08	0.02	0.18	1000	0.075	-0.004987432476590093	0.3101770877838135
229	0.08	0.02	0.12	1000	0.075	-0.004987432476590093	0.31461453437805176
235	0.08	0.02	0.25	1000	0.075	-0.004987432476590093	0.33071422576904297
238	0.08	0.02	0.4	1000	0.075	-0.004987432476590093	0.31690430641174316
74	0.05	0.015	0.12	1000	0.1	-0.004987432476590601	0.31318211555480957
80	0.05	0.015	0.25	1000	0.1	-0.004987432476590601	0.3452022075653076
83	0.05	0.015	0.4	1000	0.1	-0.004987432476590601	0.34993886947631836
77	0.05	0.015	0.18	1000	0.1	-0.004987432476590601	0.32071542739868164
90	0.05	0.02	0.25	1000	0.05	-0.0049874324765906645	0.3955059051513672
84	0.05	0.02	0.12	1000	0.05	-0.0049874324765906645	0.35253143310546875
93	0.05	0.02	0.4	1000	0.05	-0.0049874324765906645	0.31079673767089844
87	0.05	0.02	0.18	1000	0.05	-0.0049874324765906645	0.3945317268371582
242	0.08	0.025	0.12	1000	0.1	-0.004987432476590829	0.3119051456451416
245	0.08	0.025	0.18	1000	0.1	-0.004987432476590829	0.3117246627807617
248	0.08	0.025	0.25	1000	0.1	-0.004987432476590829	0.3356027603149414
251	0.08	0.025	0.4	1000	0.1	-0.004987432476590829	0.3329782485961914
73	0.05	0.015	0.12	1000	0.075	-0.00498743247659107	0.31246447563171387
82	0.05	0.015	0.4	1000	0.075	-0.00498743247659107	0.3695838451385498
76	0.05	0.015	0.18	1000	0.075	-0.00498743247659107	0.3103783130645752
79	0.05	0.015	0.25	1000	0.075	-0.00498743247659107	0.3225865364074707
241	0.08	0.025	0.12	1000	0.075	-0.00498743247659132	0.3145010471343994
244	0.08	0.025	0.18	1000	0.075	-0.00498743247659132	0.3161146640777588
247	0.08	0.025	0.25	1000	0.075	-0.00498743247659132	0.32300353050231934
250	0.08	0.025	0.4	1000	0.075	-0.00498743247659132	0.3601417541503906
96	0.05	0.025	0.12	1000	0.05	-0.004987432476592026	0.32655811309814453
105	0.05	0.025	0.4	1000	0.05	-0.004987432476592026	0.32633233070373535
102	0.05	0.025	0.25	1000	0.05	-0.004987432476592026	0.35616302490234375
99	0.05	0.025	0.18	1000	0.05	-0.004987432476592026	0.35851025581359863
92	0.05	0.02	0.25	1000	0.1	-0.004987432476592407	0.31538820266723633
86	0.05	0.02	0.12	1000	0.1	-0.004987432476592407	0.3289945125579834
89	0.05	0.02	0.18	1000	0.1	-0.004987432476592407	0.4841041564941406
95	0.05	0.02	0.4	1000	0.1	-0.004987432476592407	0.34485340118408203
88	0.05	0.02	0.18	1000	0.075	-0.004987432476593038	0.33183765411376953
85	0.05	0.02	0.12	1000	0.075	-0.004987432476593038	0.6184790134429932
94	0.05	0.02	0.4	1000	0.075	-0.004987432476593038	0.3233799934387207
91	0.05	0.02	0.25	1000	0.075	-0.004987432476593038	0.31295228004455566
107	0.05	0.025	0.4	1000	0.1	-0.00498743247659421	0.3107881546020508
101	0.05	0.025	0.18	1000	0.1	-0.00498743247659421	0.35738563537597656
104	0.05	0.025	0.25	1000	0.1	-0.00498743247659421	0.37911319732666016
98	0.05	0.025	0.12	1000	0.1	-0.00498743247659421	0.4287731647491455
97	0.05	0.025	0.12	1000	0.075	-0.004987432476594998	0.33191871643066406
103	0.05	0.025	0.25	1000	0.075	-0.004987432476594998	0.3623189926147461
106	0.05	0.025	0.4	1000	0.075	-0.004987432476594998	0.3287520408630371
100	0.05	0.025	0.18	1000	0.075	-0.004987432476594998	0.35202670097351074
333	0.12	0.015	0.4	500	0.05	-0.004987432476612516	0.3787417411804199
324	0.12	0.015	0.12	500	0.05	-0.004987432476612516	0.3431580066680908
327	0.12	0.015	0.18	500	0.05	-0.004987432476612516	0.3486454486846924
330	0.12	0.015	0.25	500	0.05	-0.004987432476612516	0.49422311782836914
332	0.12	0.015	0.25	500	0.1	-0.004987432476621245	0.33967065811157227
326	0.12	0.015	0.12	500	0.1	-0.004987432476621245	0.34274768829345703
329	0.12	0.015	0.18	500	0.1	-0.004987432476621245	0.4010651111602783
335	0.12	0.015	0.4	500	0.1	-0.004987432476621245	0.505408763885498
342	0.12	0.02	0.25	500	0.05	-0.004987432476621622	0.3894166946411133
339	0.12	0.02	0.18	500	0.05	-0.004987432476621622	0.41160035133361816
336	0.12	0.02	0.12	500	0.05	-0.004987432476621622	0.7185916900634766
345	0.12	0.02	0.4	500	0.05	-0.004987432476621622	0.3119039535522461
334	0.12	0.015	0.4	500	0.075	-0.004987432476624389	0.590080976486206
328	0.12	0.015	0.18	500	0.075	-0.004987432476624389	0.4142613410949707
331	0.12	0.015	0.25	500	0.075	-0.004987432476624389	0.5121676921844482
325	0.12	0.015	0.12	500	0.075	-0.004987432476624389	0.4245264530181885
189	0.08	0.015	0.4	500	0.05	-0.0049874324766261595	0.33974266052246094
186	0.08	0.015	0.25	500	0.05	-0.0049874324766261595	0.3367950916290283
183	0.08	0.015	0.18	500	0.05	-0.0049874324766261595	0.33510875701904297
180	0.08	0.015	0.12	500	0.05	-0.0049874324766261595	0.7479367256164551
351	0.12	0.025	0.18	500	0.05	-0.004987432476630729	0.3169434070587158
354	0.12	0.025	0.25	500	0.05	-0.004987432476630729	0.31760716438293457
357	0.12	0.025	0.4	500	0.05	-0.004987432476630729	0.3296170234680176
348	0.12	0.025	0.12	500	0.05	-0.004987432476630729	0.42058801651000977
338	0.12	0.02	0.12	500	0.1	-0.004987432476633262	1.0152435302734375
341	0.12	0.02	0.18	500	0.1	-0.004987432476633262	0.3134157657623291
344	0.12	0.02	0.25	500	0.1	-0.004987432476633262	0.31380510330200195
347	0.12	0.02	0.4	500	0.1	-0.004987432476633262	0.6360626220703125
337	0.12	0.02	0.12	500	0.075	-0.0049874324766374534	0.855309247970581
346	0.12	0.02	0.4	500	0.075	-0.0049874324766374534	0.3505072593688965
343	0.12	0.02	0.25	500	0.075	-0.0049874324766374534	0.42215466499328613
340	0.12	0.02	0.18	500	0.075	-0.0049874324766374534	0.4660191535949707
185	0.08	0.015	0.18	500	0.1	-0.004987432476639254	0.3456237316131592
188	0.08	0.015	0.25	500	0.1	-0.004987432476639254	0.3579103946685791
191	0.08	0.015	0.4	500	0.1	-0.004987432476639254	0.33110785484313965
182	0.08	0.015	0.12	500	0.1	-0.004987432476639254	0.34388136863708496
195	0.08	0.02	0.18	500	0.05	-0.004987432476639814	0.48477721214294434
201	0.08	0.02	0.4	500	0.05	-0.004987432476639814	0.3133871555328369
192	0.08	0.02	0.12	500	0.05	-0.004987432476639814	0.3163414001464844
198	0.08	0.02	0.25	500	0.05	-0.004987432476639814	0.31301116943359375
181	0.08	0.015	0.12	500	0.075	-0.004987432476643964	0.7390608787536621
184	0.08	0.015	0.18	500	0.075	-0.004987432476643964	0.3546938896179199
187	0.08	0.015	0.25	500	0.075	-0.004987432476643964	0.3640000820159912
190	0.08	0.015	0.4	500	0.075	-0.004987432476643964	0.34846973419189453
356	0.12	0.025	0.25	500	0.1	-0.004987432476645277	0.9471690654754639
353	0.12	0.025	0.18	500	0.1	-0.004987432476645277	0.3117189407348633
350	0.12	0.025	0.12	500	0.1	-0.004987432476645277	0.3178558349609375
359	0.12	0.025	0.4	500	0.1	-0.004987432476645277	0.37564826011657715
358	0.12	0.025	0.4	500	0.075	-0.004987432476650516	0.31226658821105957
355	0.12	0.025	0.25	500	0.075	-0.004987432476650516	0.5210330486297607
352	0.12	0.025	0.18	500	0.075	-0.004987432476650516	0.31459641456604004
349	0.12	0.025	0.12	500	0.075	-0.004987432476650516	0.4382901191711426
42	0.05	0.015	0.25	500	0.05	-0.004987432476650696	0.30555224418640137
45	0.05	0.015	0.4	500	0.05	-0.004987432476650696	0.30860066413879395
36	0.05	0.015	0.12	500	0.05	-0.004987432476650696	0.30622076988220215
39	0.05	0.015	0.18	500	0.05	-0.004987432476650696	0.30565571784973145
204	0.08	0.025	0.12	500	0.05	-0.004987432476653475	0.3118624687194824
207	0.08	0.025	0.18	500	0.05	-0.004987432476653475	0.31127333641052246
210	0.08	0.025	0.25	500	0.05	-0.004987432476653475	0.7674250602722168
213	0.08	0.025	0.4	500	0.05	-0.004987432476653475	0.3372335433959961
194	0.08	0.02	0.12	500	0.1	-0.004987432476657273	0.33716320991516113
197	0.08	0.02	0.18	500	0.1	-0.004987432476657273	0.9271731376647949
203	0.08	0.02	0.4	500	0.1	-0.004987432476657273	0.3142831325531006
200	0.08	0.02	0.25	500	0.1	-0.004987432476657273	0.31875085830688477
202	0.08	0.02	0.4	500	0.075	-0.004987432476663552	0.3103768825531006
193	0.08	0.02	0.12	500	0.075	-0.004987432476663552	0.3410768508911133
196	0.08	0.02	0.18	500	0.075	-0.004987432476663552	0.39250969886779785
199	0.08	0.02	0.25	500	0.075	-0.004987432476663552	0.31501030921936035
38	0.05	0.015	0.12	500	0.1	-0.00498743247667164	0.31142163276672363
44	0.05	0.015	0.25	500	0.1	-0.00498743247667164	0.36951112747192383
47	0.05	0.015	0.4	500	0.1	-0.00498743247667164	0.31052374839782715
41	0.05	0.015	0.18	500	0.1	-0.00498743247667164	0.3082709312438965
51	0.05	0.02	0.18	500	0.05	-0.0049874324766725295	0.3069038391113281
54	0.05	0.02	0.25	500	0.05	-0.0049874324766725295	0.3082621097564697
48	0.05	0.02	0.12	500	0.05	-0.0049874324766725295	0.3079371452331543
57	0.05	0.02	0.4	500	0.05	-0.0049874324766725295	0.3113131523132324
206	0.08	0.025	0.12	500	0.1	-0.004987432476675294	0.31497859954833984
212	0.08	0.025	0.25	500	0.1	-0.004987432476675294	0.4949069023132324
209	0.08	0.025	0.18	500	0.1	-0.004987432476675294	0.4048476219177246
215	0.08	0.025	0.4	500	0.1	-0.004987432476675294	0.4187138080596924
43	0.05	0.015	0.25	500	0.075	-0.004987432476679169	0.41202712059020996
37	0.05	0.015	0.12	500	0.075	-0.004987432476679169	0.3045787811279297
46	0.05	0.015	0.4	500	0.075	-0.004987432476679169	0.3065330982208252
40	0.05	0.015	0.18	500	0.075	-0.004987432476679169	0.30556607246398926
205	0.08	0.025	0.12	500	0.075	-0.004987432476683148	0.31122565269470215
208	0.08	0.025	0.18	500	0.075	-0.004987432476683148	0.48371124267578125
211	0.08	0.025	0.25	500	0.075	-0.004987432476683148	0.40109753608703613
214	0.08	0.025	0.4	500	0.075	-0.004987432476683148	0.3370487689971924
69	0.05	0.025	0.4	500	0.05	-0.004987432476694363	0.30729055404663086
66	0.05	0.025	0.25	500	0.05	-0.004987432476694363	0.31066322326660156
63	0.05	0.025	0.18	500	0.05	-0.004987432476694363	0.30974459648132324
60	0.05	0.025	0.12	500	0.05	-0.004987432476694363	0.31290125846862793
53	0.05	0.02	0.18	500	0.1	-0.004987432476700448	0.3114664554595947
59	0.05	0.02	0.4	500	0.1	-0.004987432476700448	0.31058287620544434
56	0.05	0.02	0.25	500	0.1	-0.004987432476700448	0.30826616287231445
50	0.05	0.02	0.12	500	0.1	-0.004987432476700448	0.31098508834838867
49	0.05	0.02	0.12	500	0.075	-0.004987432476710489	0.3080449104309082
55	0.05	0.02	0.25	500	0.075	-0.004987432476710489	0.3095371723175049
58	0.05	0.02	0.4	500	0.075	-0.004987432476710489	0.3132345676422119
52	0.05	0.02	0.18	500	0.075	-0.004987432476710489	0.3078017234802246
71	0.05	0.025	0.4	500	0.1	-0.004987432476729265	0.31008052825927734
68	0.05	0.025	0.25	500	0.1	-0.004987432476729265	0.3089122772216797
65	0.05	0.025	0.18	500	0.1	-0.004987432476729265	0.30833983421325684
62	0.05	0.025	0.12	500	0.1	-0.004987432476729265	0.30801939964294434
61	0.05	0.025	0.12	500	0.075	-0.004987432476741816	0.3086972236633301
70	0.05	0.025	0.4	500	0.075	-0.004987432476741816	0.3112213611602783
67	0.05	0.025	0.25	500	0.075	-0.004987432476741816	0.30795717239379883
64	0.05	0.025	0.18	500	0.075	-0.004987432476741816	0.3082754611968994
297	0.12	0.015	0.4	200	0.05	-0.004987432477648419	0.3147244453430176
294	0.12	0.015	0.25	200	0.05	-0.004987432477648419	0.39048290252685547
291	0.12	0.015	0.18	200	0.05	-0.004987432477648419	0.3167130947113037
288	0.12	0.015	0.12	200	0.05	-0.004987432477648419	0.31787753105163574
290	0.12	0.015	0.12	200	0.1	-0.0049874324779887735	0.3505864143371582
299	0.12	0.015	0.4	200	0.1	-0.0049874324779887735	0.3165409564971924
293	0.12	0.015	0.18	200	0.1	-0.0049874324779887735	0.3165726661682129
296	0.12	0.015	0.25	200	0.1	-0.0049874324779887735	0.3507659435272217
309	0.12	0.02	0.4	200	0.05	-0.004987432478002813	0.32987284660339355
300	0.12	0.02	0.12	200	0.05	-0.004987432478002813	0.33667755126953125
303	0.12	0.02	0.18	200	0.05	-0.004987432478002813	0.31874942779541016
306	0.12	0.02	0.25	200	0.05	-0.004987432478002813	0.31169939041137695
292	0.12	0.015	0.18	200	0.075	-0.004987432478110818	0.3168003559112549
298	0.12	0.015	0.4	200	0.075	-0.004987432478110818	0.31197571754455566
289	0.12	0.015	0.12	200	0.075	-0.004987432478110818	0.32032084465026855
295	0.12	0.015	0.25	200	0.075	-0.004987432478110818	0.37063026428222656
153	0.08	0.015	0.4	200	0.05	-0.004987432478176626	0.3564722537994385
150	0.08	0.015	0.25	200	0.05	-0.004987432478176626	0.3600037097930908
147	0.08	0.015	0.18	200	0.05	-0.004987432478176626	0.3181917667388916
144	0.08	0.015	0.12	200	0.05	-0.004987432478176626	0.6558928489685059
318	0.12	0.025	0.25	200	0.05	-0.0049874324783571984	0.31353139877319336
312	0.12	0.025	0.12	200	0.05	-0.0049874324783571984	0.3124537467956543
315	0.12	0.025	0.18	200	0.05	-0.0049874324783571984	0.31150341033935547
321	0.12	0.025	0.4	200	0.05	-0.0049874324783571984	0.4040713310241699
302	0.12	0.02	0.12	200	0.1	-0.0049874324784566285	0.33995842933654785
