	num_particles	process_std	vel_std	measurement_std	res_g	mean_test_score	mean_score_time
2244	2500	0.4409007361235572	0.33764776366496885	0.06640608681446525	0.3367038533133634	-0.00024437923403856904	1.934251070022583
1326	1500	0.055607152282429136	0.2586342199224893	0.029992006382690995	0.25836760861588437	-0.0002444389616378327	1.4460549354553223
393	2500	0.21463786004763932	0.2543620556667737	0.08160527701986131	0.45782044223414986	-0.000244459675833065	1.8982338905334473
2834	600	0.034493171720811025	0.08284532447440898	0.12540187660299282	0.29281797902133966	-0.00024465294972896413	0.7985415458679199
2426	2500	0.30097880728929777	0.19163936728635664	0.1632172700259342	0.06373782084314106	-0.00024471512968202847	1.4999992847442627
1294	600	0.06564494175931809	0.08629796264768995	0.11608654129616766	0.18005505532770472	-0.00024484589185792594	0.7909698486328125
1551	2500	0.15972330248121963	0.17122791446028407	0.1448317588702439	0.6350891366962561	-0.00024489319907437123	1.7685356140136719
1416	2500	0.3001121525098291	0.13466063261812852	0.2112766181176338	0.6509173198087211	-0.0002449648357037714	1.6660211086273193
492	2500	0.10397797060819836	0.15552937477146447	0.24740197840357464	0.26945660726423637	-0.0002449947333201476	1.515547513961792
2391	2500	0.2795109222285381	0.32889010986865697	0.21366242511259947	0.2763949352524463	-0.00024507251769342934	1.6394004821777344
1220	1500	0.33740350436371064	0.1571765258608837	0.19715399710364132	0.3910057134496059	-0.00024517106284507607	1.183048963546753
437	2500	0.07199238599137771	0.1516698605355455	0.21255850834685103	0.15201092336615674	-0.00024536609091475495	1.4854767322540283
2567	2500	0.0674481905439094	0.2207008798590742	0.2266335619124503	0.4390907872293698	-0.0002453946582738936	1.6434681415557861
2302	2500	0.1516615889631489	0.0622756360370741	0.23977454175102642	0.6303008769313903	-0.0002454043669107007	1.5113470554351807
1724	2500	0.35081167149051296	0.16755574493222986	0.20692350134185977	0.5096106257364463	-0.0002454901515458767	1.6525325775146484
981	2500	0.38402597703065317	0.05088931750600191	0.2181324102904648	0.42019659952215804	-0.00024556121572015424	1.4931654930114746
2660	1000	0.3554800003905171	0.05466456784244217	0.15896756367762563	0.36458340042313897	-0.00024566341557906625	0.9362008571624756
2010	2500	0.42394069626154707	0.34221172806739675	0.21177619362214298	0.34601771558689476	-0.00024584358529487256	1.6778748035430908
2636	1500	0.45603036949844095	0.10202238530580389	0.1598795714748722	0.7008666540841949	-0.00024593869779594333	1.2524421215057373
1234	1500	0.34836137937423145	0.1934940004660125	0.1980554797045602	0.20110824597664334	-0.00024629748536506506	1.1542961597442627
468	1500	0.05248270092478252	0.13484631870637967	0.041821198893942445	0.4876747010117627	-0.0002463510800977704	1.4439005851745605
1286	600	0.3178723955046949	0.04175100909755984	0.05242155183277138	0.7408013209635622	-0.00024640917869395883	0.9005012512207031
2197	1500	0.011910252703225897	0.09533299807860018	0.17218908137871103	0.7273242160865536	-0.000246459829069111	1.2325983047485352
1338	1000	0.07610901717687052	0.09344861895124486	0.08458080716569172	0.6859516113000802	-0.0002464805245019568	1.0528130531311035
1026	600	0.06263375419933044	0.36630203701345443	0.07333631196769594	0.2228250661046759	-0.00024652661658758644	0.8600904941558838
1716	2500	0.28171428847858154	0.09703872763364495	0.2431784781188335	0.4074458708924612	-0.0002467016052080805	1.5230770111083984
2372	1500	0.016160079913669554	0.07879484559764845	0.194043854273874	0.385110911250391	-0.00024699925679796	1.1272172927856445
1919	2500	0.4861539893299255	0.07973958597950292	0.2444365659986744	0.3216597737704928	-0.0002471487239237933	1.484875202178955
764	2500	0.3105627103786119	0.07152104716177748	0.09838410695674568	0.8878823787379532	-0.0002472111960920128	1.8713088035583496
1175	1000	0.268032941069993	0.02802136067745492	0.019286420213535233	0.3161630834015924	-0.0002473099990583316	1.1855814456939697
1105	1000	0.06075414481893501	0.08409541639773863	0.16604373436530143	0.6532927024590947	-0.00024735717865255756	0.9801614284515381
1518	1500	0.21385744876847418	0.03680331702081137	0.18941184243030043	0.5783912106291866	-0.00024745754402604364	1.1151025295257568
1189	1000	0.45271997903559613	0.1435631157908694	0.16235637212018714	0.3163420820524244	-0.0002475933686207515	0.9769530296325684
2687	600	0.13583258501733766	0.21760652002330652	0.10537774088099511	0.3184114927713476	-0.00024760569848510545	0.8312273025512695
233	600	0.2317902721446133	0.3083111016128611	0.11964476716831524	0.13500135328593288	-0.00024776555791731586	0.8164365291595459
912	2500	0.45229904916034724	0.16141176444177754	0.2491385858529516	0.22760116326429425	-0.00024790393829818573	1.5161640644073486
1915	600	0.10676546616036563	0.18466421687390244	0.1250956066811913	0.23866742221961468	-0.00024800530030217807	0.8144686222076416
69	2500	0.25000943846454826	0.34634284098575296	0.06257971512991678	0.3421671902076381	-0.00024802871969240996	1.941232681274414
609	2500	0.10562837569916884	0.13122632480338142	0.24042238091503998	0.30385181904633785	-0.00024805431073280943	1.5088679790496826
2007	600	0.0536479854471571	0.30580591946134983	0.08090028718229586	0.24728870042139228	-0.0002480592570479993	0.8510496616363525
2413	1000	0.3672756800689496	0.3690654756004409	0.13927942076646144	0.19714141126075924	-0.0002481546142891145	1.0046517848968506
2164	1500	0.16738399657737366	0.018362433087681707	0.15829659868210308	0.866323701334086	-0.0002482566850920965	1.1055176258087158
2543	1500	0.12589684920406377	0.23025705497175702	0.07713037335388068	0.45219131475113394	-0.00024836781225534175	1.359546184539795
1947	2500	0.14418894654359965	0.04946616177534577	0.23791525993050786	0.6760790982777206	-0.0002483984995348048	1.4903852939605713
2816	1500	0.321278857311983	0.31555089777656187	0.10007152729731858	0.37291225763562563	-0.00024853727371339576	1.318634271621704
2854	1000	0.35185435823654526	0.35452029364770804	0.1221025127728177	0.258197548578896	-0.00024854090293108944	1.035292387008667
2082	1000	0.20713417618666743	0.200691779181266	0.13584378321284712	0.3653536371302607	-0.0002487304357473969	1.0105385780334473
2140	2500	0.23029946603773038	0.11693228837184631	0.2203298909783064	0.26260893704319666	-0.000248748408418288	1.5062365531921387
2646	1000	0.25548075202073256	0.046081308776111114	0.14534295289062166	0.9136818949872177	-0.0002487975300039062	0.9805281162261963
2571	2500	0.47916361573375643	0.1564934086608896	0.14004053623907362	0.6601002268098386	-0.0002489655949323888	1.8041386604309082
1856	2500	0.11669582766480954	0.1340790506437636	0.2061715458561503	0.654932304435756	-0.00024916598065001186	1.6407530307769775
1666	1500	0.47932486521905293	0.0750702102797119	0.2031388212063174	0.5313018653902833	-0.00024957330906683197	1.1629111766815186
796	1000	0.06621933876276652	0.1555115570068589	0.1602569662491551	0.33841603768794415	-0.0002498647180279575	0.9603502750396729
1946	1000	0.25959158388864895	0.31991614692378373	0.16548367790546276	0.13861401865615952	-0.00024992013785400305	0.9742355346679688
2043	1500	0.023174004696418206	0.09046461462571577	0.15500564459700186	0.7002099131291503	-0.00025001883930779944	1.22257661819458
256	1500	0.46044377993589103	0.04205768047970201	0.19684538294756224	0.5556628414053307	-0.00025018230322273484	1.1360304355621338
440	1000	0.4030062960636878	0.10620202615331048	0.16681558370538993	0.32800390384654476	-0.0002502149493934699	0.9692590236663818
1473	1500	0.2542629057610389	0.32417874840752275	0.138536539042086	0.05637202770653915	-0.00025024830063237946	1.1582317352294922
2550	1500	0.0765305611945436	0.20082229740900032	0.1910598160480421	0.3756077018577034	-0.0002503091881896728	1.2008841037750244
1776	2500	0.14545121545661924	0.1272461297932976	0.15962833231728915	0.7544445536332491	-0.000250351051279855	1.7435503005981445
628	600	0.49190914899202326	0.03518517624090369	0.059458699711295596	0.7199650450383412	-0.0002504412238063874	0.9032225608825684
188	2500	0.19729694217456287	0.04778803966321118	0.17375007665056233	0.27807356902228164	-0.0002504439526252278	1.4523236751556396
1905	1500	0.03783172035175011	0.24088488545558617	0.16493374844719155	0.2940666633288951	-0.0002504691661599873	1.2032825946807861
290	600	0.18287049682973017	0.179114736969536	0.06837744261213177	0.42929264789772614	-0.0002505718833895059	0.8701927661895752
1596	1000	0.03190143812834517	0.14840656366761745	0.031241457848994656	0.41088374528795335	-0.0002505907380464947	1.1556923389434814
1440	1500	0.2678355733937625	0.17758934067439613	0.16161540293304408	0.08864644192170723	-0.00025065213973933845	1.1304082870483398
108	1000	0.1004725276966374	0.3486640230881542	0.1483991717536482	0.23199012248011264	-0.0002507730411597065	1.005079984664917
937	2500	0.06641721869305947	0.18525564357204316	0.17419251768816463	0.5735731513123835	-0.0002509125018631147	1.6983304023742676
1991	1500	0.28465489783517905	0.36948970428540384	0.18164846758506886	0.0896569989217445	-0.00025100810443828717	1.1704180240631104
2759	1000	0.3295809163141896	0.2739786298163298	0.133500039457389	0.29145092305054354	-0.0002510115384818187	1.013291358947754
1782	2500	0.22185800231283068	0.11158185275385472	0.1958916176180618	0.12024266757981228	-0.0002510737184888787	1.4665284156799316
1482	2500	0.17155796675327248	0.06710382061595965	0.048826383400467	0.7554846492604668	-0.00025142114860946413	2.010981321334839
1913	1000	0.09726882862818749	0.049050289082706984	0.04295787920763156	0.8118706553351106	-0.00025149545674342565	1.1477134227752686
687	2500	0.14634293746350696	0.09355627470143865	0.18227301238320012	0.885056343914544	-0.0002515031590425985	1.7031080722808838
101	2500	0.33280828028196513	0.2614138418481781	0.02546532331218856	0.21821390808653862	-0.000251543587015117	2.103548765182495
1006	600	0.052020114321132856	0.17898241684142663	0.04477289936042372	0.40788232460642226	-0.00025155991477427835	0.9056558609008789
2761	600	0.1823503516011859	0.2511833131198779	0.029518251273394594	0.274491118611087	-0.00025158290421222466	0.9326620101928711
697	2500	0.07887085558337364	0.08694762688361724	0.23769429099751782	0.2758969211504749	-0.00025161762967729396	1.4603137969970703
147	1000	0.06805109526136582	0.06298602719370178	0.16825348686142805	0.5867550126082237	-0.0002519118281857227	0.9627399444580078
2376	1500	0.4909188184363113	0.25496300011443085	0.13530886704485764	0.037737513505375575	-0.00025205157752377277	1.1529853343963623
1438	2500	0.39411273278063136	0.10202171826965553	0.18454560382687307	0.1406677365129143	-0.00025237726070474704	1.4939486980438232
1222	1500	0.4389513433810376	0.028334001505441325	0.05583622754507996	0.04510021674870235	-0.0002523936048179586	1.2386729717254639
1586	1500	0.1425597902782417	0.10573077868453591	0.21083677021480854	0.34585333423679643	-0.00025247398395788215	1.1279001235961914
268	2500	0.16636563753243516	0.14132950657232377	0.23349956683113707	0.6064368038938752	-0.00025254119474473277	1.618600606918335
573	2500	0.11445816223945131	0.04208859648610594	0.21430143037076552	0.5303646363207074	-0.0002528149666673172	1.4507970809936523
2617	1500	0.3508157688138513	0.084572823537062	0.1836610489113198	0.1690776803455194	-0.0002529737347456795	1.1164534091949463
1635	2500	0.08823681942072971	0.042129667708310836	0.15189677882166147	0.21909082797059964	-0.00025306108402803123	1.4369399547576904
1750	1500	0.11742821129676943	0.08038410358379669	0.20003035914105655	0.7215930533701506	-0.00025334032158201	1.1871144771575928
643	1000	0.09047602721560938	0.3211100505261078	0.03571889442709815	0.2642994329785958	-0.0002533709555173167	1.1612088680267334
2602	2500	0.08173532139666144	0.13208356861604367	0.2479978964060688	0.7699198360364292	-0.0002535317122917249	1.6601033210754395
1208	2500	0.395537887694048	0.36135121179593604	0.21718049200942377	0.32914731203540315	-0.00025353905370926354	1.6674318313598633
1357	600	0.04249928991429231	0.16761287172862643	0.11142762815291549	0.3091681404564137	-0.00025366924852746883	0.8156821727752686
428	1000	0.26218422263742225	0.1003712671728117	0.05122175429089491	0.6057791981793377	-0.0002537684478835995	1.1476094722747803
681	2500	0.20721441104256605	0.29507216299185984	0.2034182383645675	0.41222259167004216	-0.0002537732565107376	1.67366623878479
2159	1500	0.4719121125887701	0.0539353930425179	0.20524436525154358	0.558495423962505	-0.0002538407175211932	1.142435073852539
118	1500	0.20648429650795583	0.1875553026715463	0.08845090102583394	0.5329623126793395	-0.00025386416628982254	1.3527023792266846
2478	1500	0.15252803998236555	0.10859101459838807	0.193749977392726	0.5436520403886179	-0.00025416967992285245	1.1853735446929932
2319	1000	0.33830633320257253	0.04292837518056251	0.1788914258813005	0.6521735571971946	-0.0002541966439654621	0.9514241218566895
1779	1500	0.3882399217217414	0.20541322676107554	0.14530052733206125	0.4944697642419391	-0.00025431424519902504	1.26649808883667
2630	2500	0.20977814879389647	0.07291445437222403	0.23752324648922463	0.9708745918201831	-0.0002544033261399826	1.6321911811828613
2715	1500	0.060459196883938665	0.10465972861995235	0.07365070999156434	0.7042233008153072	-0.00025448773607753195	1.3750102519989014
2195	2500	0.40987149239952647	0.30986079990653237	0.0808458026607686	0.4218300163166484	-0.000254593815104464	1.9383058547973633
259	600	0.48916758693962537	0.32833954162054824	0.08949517415249353	0.03958132418818616	-0.00025467084107123894	0.8150031566619873
1786	1500	0.44464927379443375	0.16532472632985276	0.2022855361759328	0.2861252628436346	-0.00025493199730131197	1.1720077991485596
600	600	0.15214430717047023	0.03374030713470296	0.03169714977282587	0.8002168882597269	-0.0002551418792176895	0.9299304485321045
1041	1000	0.2085039427952761	0.07855412853207762	0.16045256518725368	0.7108542397201606	-0.0002552075926926214	0.9998340606689453
1179	2500	0.2356678255628945	0.13738447440119275	0.053376476101325135	0.568752349658491	-0.00025523241622558176	2.0092504024505615
794	600	0.4613344309487231	0.08078422408809101	0.12263916622531126	0.10991756757977178	-0.00025548973853788495	0.7815380096435547
2067	1500	0.4472276693870536	0.247316929328448	0.19028663188796238	0.24636568700215733	-0.00025553292681039914	1.184140682220459
519	1000	0.4427719007389169	0.1180214968444819	0.12850728997605715	0.6077417053756203	-0.0002556417352525101	1.038329839706421
1274	600	0.05851618263947887	0.28067094596107206	0.05493220153939165	0.33257502186579335	-0.0002556840631817221	0.9002354145050049
2858	2500	0.11405288113123893	0.10615419319062334	0.08976642159110523	0.7818577548612203	-0.00025580454213622496	1.916741132736206
2766	1500	0.28501620496588476	0.25199873174290527	0.18769035497473835	0.29106903097730474	-0.0002559326860313474	1.204646110534668
364	1000	0.4723245486308413	0.0982052816546227	0.125119409558481	0.6187388123406397	-0.0002560025762595837	1.0304579734802246
2297	2500	0.3841362106227662	0.3420491496104966	0.02267318205453942	0.1451743744438876	-0.00025609202989741644	2.111917734146118
2153	600	0.3043646598327272	0.05435763967247915	0.12161785588179957	0.5668270380343788	-0.00025610235505594674	0.8110976219177246
1537	1000	0.4072911845183887	0.011824219414107445	0.07313575525243976	0.30502306868707885	-0.00025641867068942485	1.0144083499908447
2482	2500	0.059146044701857435	0.19519274938048994	0.2436401315144143	0.14248204609981086	-0.0002568290723053034	1.4952116012573242
2709	1500	0.13094225829259076	0.2939002509022857	0.10295036484281822	0.4161131792436087	-0.0002571668939929673	1.3305699825286865
1478	1000	0.08723376904298331	0.17120116594082588	0.16730621869076018	0.23103671711125195	-0.0002572429037468973	0.96842360496521
526	1000	0.22207043588702097	0.134749808051338	0.027033686129155198	0.3984082944404238	-0.00025733865734282104	1.184082269668579
2412	1000	0.17956821686566637	0.2056624558472111	0.14928478954883098	0.3470761729989369	-0.0002577332495338303	0.9968993663787842
2792	1500	0.3481531967153731	0.21178890360948993	0.19041156721085598	0.20035768947087562	-0.0002578272516368079	1.1671457290649414
2645	2500	0.09693479458299605	0.1962359885384921	0.183171768775384	0.6313942552020324	-0.0002580119058102788	1.7135279178619385
2113	2500	0.08767938077736695	0.17599678835103896	0.07000194663958606	0.5831043247618166	-0.00025813689549411724	1.9523274898529053
1093	2500	0.2200381367473572	0.2512956149356489	0.023672009087454482	0.2376467021268367	-0.00025813934259252293	2.1029622554779053
1361	600	0.13795015684041104	0.2271380370121352	0.10434926553548135	0.33674671930457345	-0.0002582675076760811	0.8363101482391357
2618	2500	0.22293661635043038	0.036648568603665894	0.22116607895816798	0.6021177818273955	-0.00025834439330064816	1.4630439281463623
2601	2500	0.21406303605543395	0.346893651594681	0.24085555392929764	0.3106086628313338	-0.00025846793341607926	1.6303989887237549
319	600	0.0628326803688623	0.15907405019192244	0.12409729306570122	0.30548973727691175	-0.00025852532751754353	0.8140411376953125
1292	1500	0.37905619789735406	0.06595642883000753	0.1617746789216579	0.8427840796956009	-0.00025873471555932793	1.2296748161315918
542	600	0.13830560048156398	0.011339584196087937	0.07883089882386096	0.5060896716809782	-0.0002588389389104225	0.7754528522491455
910	1500	0.3059952079508986	0.05383677982257052	0.17889787382162178	0.9783575652681157	-0.0002588976148195586	1.2235267162322998
160	2500	0.010546546170504526	0.2878917127192759	0.13514972455193866	0.4862628001489476	-0.0002589321635437358	1.8003928661346436
1572	1000	0.39982779319241885	0.08332253273597545	0.16178594822826847	0.2072321310286802	-0.00025939620926522907	0.9414539337158203
2751	600	0.4071643579999315	0.17868881841045683	0.12888888367716916	0.1296029800467735	-0.00025953001682044885	0.8057613372802734
78	1500	0.26346532049525456	0.09358973966898872	0.19400130315996697	0.7284896521394014	-0.00025962337074293603	1.2198352813720703
2056	1500	0.47370578204664093	0.06754418009237945	0.20358679949744318	0.29203103214784387	-0.0002596280726133102	1.1299431324005127
1700	2500	0.23725261903486888	0.05301066024377829	0.1607977800646702	0.1858900775225394	-0.0002597863879793814	1.4685089588165283
2293	1500	0.4888798830312863	0.3749915722813855	0.2238635590287857	0.20289240222061755	-0.0002598607336213168	1.190406084060669
2605	1500	0.06718644370463484	0.18519110660557006	0.03356910215742051	0.3932928730025702	-0.0002599383505335552	1.4718172550201416
1744	1000	0.115532169370286	0.2833894755062081	0.17312303753318256	0.10450876658141783	-0.0002602345518594573	0.9529528617858887
2624	1000	0.19363101594484436	0.029070117790397337	0.08638556439075404	0.13790752766861403	-0.00026026759034906044	0.9312295913696289
38	1000	0.40771602958355535	0.15943144685764687	0.1724568733227816	0.3182854741094925	-0.0002602907198674411	0.972282886505127
281	2500	0.16113385560274565	0.22913002798077592	0.21544271793864808	0.5225997824400129	-0.0002604388656308561	1.6862637996673584
2459	1000	0.07797133113201231	0.06207122042325487	0.15100287097798099	0.80062979151173	-0.00026049414248710334	0.9939653873443604
2590	1500	0.29823706659265425	0.3467193801750439	0.02844855835415123	0.22518982257751807	-0.0002605228399129437	1.486389398574829
271	2500	0.4343700179275072	0.086820775993717	0.19610052644964573	0.13988334008146341	-0.00026056022797583625	1.4641990661621094
274	600	0.26450658712935415	0.010497778708142337	0.061889588596678854	0.21176866821335616	-0.0002605714914110484	0.8049588203430176
891	1500	0.02011699892273599	0.17675836977948842	0.15935382662875192	0.48791857889096135	-0.0002607086840031608	1.2373571395874023
1281	1000	0.13678232220511005	0.3480264101043311	0.0393743713434047	0.29061619961945007	-0.00026073076438162536	1.1693546772003174
1081	1500	0.4209294809709955	0.05948585540158422	0.20930684699151658	0.3433506058928084	-0.0002608292389821459	1.1106579303741455
2453	2500	0.38766792354748275	0.14141274886490648	0.1945838483450989	0.1095409229762262	-0.0002610045701204218	1.4958302974700928
343	1000	0.3741186078532351	0.10484568684285926	0.17582983123245613	0.1795211432561331	-0.00026114062722944176	0.9407017230987549
2	2500	0.4574901620050003	0.19774333164640134	0.1597596042709217	0.06555824768107432	-0.00026125350806566894	1.5081427097320557
739	1000	0.3700312412429733	0.3157521551243038	0.038810081962377826	0.2741715689010348	-0.0002613078776734763	1.1673369407653809
51	2500	0.08900381845792392	0.11721243353030672	0.15538818662887247	0.8536203959296037	-0.00026131655328395174	1.787182092666626
2390	1000	0.2375475356926578	0.04750035112615701	0.20244751931511773	0.5541835522073164	-0.0002613569181655082	0.9209086894989014
1793	1000	0.25254765775597005	0.2182226605241532	0.17159215880567227	0.2636032466389632	-0.00026171292270037394	0.9810314178466797
1021	1000	0.384265432019089	0.12646816002825786	0.15856202714548936	0.22141633463479105	-0.0002617182322728058	0.9611666202545166
1525	600	0.3382455811336702	0.17150182104482561	0.10445189378177955	0.36616270442096	-0.0002617677760567872	0.8434157371520996
954	1500	0.35050655391018526	0.08908148414288597	0.19339039880625056	0.7612664301467484	-0.00026221345301355865	1.228327751159668
443	2500	0.06485223392866775	0.23764869956617143	0.07520315756504525	0.5205817568179301	-0.00026233694654422294	1.9756217002868652
2332	2500	0.18842275522809573	0.20699862010192893	0.16345502050954686	0.6428036674781259	-0.00026238905700495124	1.8073551654815674
2579	1000	0.1351078267744032	0.33825788130778534	0.03018818755259105	0.24205717983580255	-0.000262430807077113	1.1857836246490479
52	1500	0.19126374511442334	0.0422473783445732	0.13560776735523625	0.19670653413770345	-0.000262812238728862	1.0913190841674805
1598	1000	0.24822310070970713	0.06901183443833826	0.1068914439099003	0.8477086389749872	-0.0002630355130413679	1.044952154159546
1384	1000	0.2566353701497249	0.12344214720422655	0.17935072421309148	0.4591603373498435	-0.00026357761773195394	0.987621545791626
909	2500	0.49127113244341264	0.11207938504272626	0.03895181996869777	0.47518382090756606	-0.00026361181364337134	2.091069221496582
1811	1000	0.4257647260981511	0.08361701125393943	0.1898888427425886	0.29750831328497607	-0.00026376037472554235	0.9512059688568115
2383	1500	0.3845346302298621	0.30722600835682295	0.03818209847591915	0.2987648339752843	-0.0002637841091743663	1.4591612815856934
1047	2500	0.37175742835971143	0.06024415370978686	0.07901821294166081	0.9231246330425504	-0.0002639359287923087	1.9770488739013672
134	1500	0.2579634442598221	0.05067734344350941	0.23165240073967397	0.6055866722272375	-0.0002640432391230469	1.1261684894561768
2421	2500	0.36315899296767423	0.31370153800614287	0.21281002982914263	0.07835069258655081	-0.0002641189007765237	1.5199236869812012
1167	600	0.26562385511115405	0.35233047609128265	0.10352084091946898	0.23932849586776017	-0.00026424980948787824	0.8532657623291016
865	600	0.353293384266007	0.07111792202207884	0.13091051031177534	0.6318460238097063	-0.00026425926897073564	0.82578444480896
65	600	0.41306123100283315	0.2152354643646061	0.1276785570299766	0.1009082770509121	-0.00026442153261050874	0.8046667575836182
2221	600	0.19881870686223965	0.2055242438664616	0.01754756263559558	0.03525128119550425	-0.0002644700144226457	0.9291911125183105
868	2500	0.20806347837025577	0.14143275181771958	0.0169235649463419	0.05544952666078018	-0.00026447481824926875	2.0626211166381836
1445	1500	0.27916010171580413	0.04191184828529064	0.2284623088561572	0.951675737163595	-0.00026447681127648483	1.1705076694488525
559	2500	0.23042508055802907	0.04221964585302598	0.019047683771270613	0.4219127678940119	-0.0002645228508306061	2.114025831222534
2256	2500	0.06567051956920804	0.12925850831331767	0.204375966133284	0.7999938499486122	-0.0002646279623728929	1.7172563076019287
818	600	0.1826710701763783	0.04016656252120939	0.13074522389478047	0.37914605830405346	-0.00026464203563099543	0.7773323059082031
2457	2500	0.10941467528749127	0.08520808650875046	0.23147675582272037	0.9565180061162835	-0.00026471957172717364	1.6717283725738525
1	1500	0.2558615714751106	0.2203257787176523	0.04431028176167894	0.4263866868358088	-0.0002648434566387956	1.4591429233551025
2156	1500	0.10651293082015936	0.08735418343273606	0.14883335451851787	0.13447869556098058	-0.0002650082320877445	1.109107255935669
1394	1000	0.36211286089809025	0.0233356061772778	0.15465865106992585	0.5609996897009041	-0.0002652396179916695	0.9393842220306396
2422	1000	0.4810554392302368	0.23693887485568904	0.17350406416183586	0.1691071535917904	-0.00026540316627123327	0.9684576988220215
115	600	0.05784295108997099	0.053624703708488965	0.13199893032098944	0.5760208622675052	-0.0002657474008242481	0.8071231842041016
2363	1500	0.17440712063794506	0.18409334452536413	0.18713566839241166	0.10845130621685051	-0.0002657787757971264	1.1404681205749512
2211	2500	0.16883132442776072	0.11196312368324848	0.031049398559505118	0.5219923002527823	-0.00026587797483369156	2.0936501026153564
354	2500	0.32769075038807616	0.2081019416171384	0.2143657064185237	0.07915542938068543	-0.0002658826727268483	1.4971938133239746
1441	1500	0.2708448948634997	0.24187520398456036	0.034525195087055656	0.34430096856325765	-0.0002659489205124579	1.4833173751831055
2797	600	0.05362533443142168	0.07892157102411258	0.06008140211154722	0.7186473454519026	-0.0002660703028243636	0.8971161842346191
1086	1500	0.3615525667343932	0.13271112671967364	0.056184511333440774	0.5702622701839983	-0.0002661078114776578	1.439563512802124
1176	600	0.34381178240685045	0.022482842418254476	0.12876511819223582	0.5769038860020334	-0.0002662697560161863	0.7949974536895752
2811	600	0.4917959885214355	0.32128262593523693	0.12568130062822458	0.2100755493027917	-0.0002664352299985397	0.8367676734924316
720	2500	0.3961500167358212	0.2632345737645091	0.23624959356450687	0.4998982455894413	-0.0002664822983383349	1.6847546100616455
1600	1000	0.3228588076885923	0.07658433293897576	0.1881017464126233	0.5216033817906334	-0.0002665334499741395	0.9571456909179688
523	2500	0.3359125168534704	0.21909447583800104	0.0807447052055329	0.5704332072868082	-0.0002665610087251935	1.9659106731414795
1624	1500	0.28033550028285215	0.21255684879079578	0.21057804890165518	0.384680257737939	-0.000266648177056836	1.2037007808685303
650	600	0.026603648811266742	0.0866465277471915	0.1443683751758233	0.41000439695427593	-0.0002666505509155361	0.8099563121795654
2396	1000	0.24401322957700383	0.26984864473675024	0.17135260916937342	0.2241165270508435	-0.0002666732238225499	0.9715044498443604
2359	2500	0.09060507242590075	0.28494246141115076	0.18415870474827511	0.4690994177935165	-0.00026692885748474406	1.7231135368347168
249	1500	0.22621084633635083	0.1394559652431476	0.2191011424256016	0.5737306589880516	-0.0002669705123925	1.2066822052001953
1074	600	0.2450979816143447	0.1288049004922718	0.11828329550396513	0.45852492763958297	-0.0002671193386019918	0.8267474174499512
1417	1500	0.2435424504189184	0.09327402085934777	0.22928160053699675	0.35047066964337537	-0.00026717125673315917	1.135298252105713
2771	1500	0.3571939958822382	0.1730954536592026	0.20929551174772654	0.22043467131387784	-0.00026721028315247454	1.1595449447631836
1788	1500	0.012978142927852727	0.09658329702958027	0.17538099155261339	0.1712686291158162	-0.00026734886285447915	1.1120719909667969
2706	600	0.429463967472285	0.16868577314343694	0.022551900834551705	0.23656282717034327	-0.000267375227242351	0.9491226673126221
2136	2500	0.3788280179403997	0.08205163478017873	0.03122268075778366	0.5383477633391042	-0.0002675771637178456	2.1289360523223877
1428	1000	0.2779918334443947	0.33462500125061423	0.18134264327431823	0.20102750942451686	-0.0002676706956842065	0.9926207065582275
1017	2500	0.38903867539559767	0.25319011543558484	0.1179737624369038	0.5418703483385505	-0.00026775332575674837	1.8838984966278076
2236	1500	0.22827221595317235	0.1052217855363315	0.2001002859167729	0.2946773398816358	-0.00026804950962512164	1.1324422359466553
1868	600	0.487459994833484	0.2255506145295004	0.018971911202030966	0.09757865953640377	-0.0002680582724961214	0.9389753341674805
326	1000	0.07855560238743077	0.20987918334202468	0.15943793215428523	0.38628698363984615	-0.00026811281109429815	1.0044224262237549
734	1500	0.2703733986365735	0.23098655405596624	0.180647048913265	0.37707975283748574	-0.000268177837553231	1.2195119857788086
2119	600	0.3168132152885714	0.05443898934800826	0.06092574048028745	0.03662890716140932	-0.000268250382495921	0.7954344749450684
1151	1500	0.34402640684779034	0.02302408034241426	0.01977967294843634	0.07926995655102553	-0.0002689088520771282	1.4998574256896973
1480	1500	0.2209505266322134	0.08134848713595816	0.06333744093527799	0.8111084999410915	-0.000269038350817938	1.4449310302734375
2378	1500	0.07273146906056548	0.12322299091884273	0.20935040837276606	0.5821144752499627	-0.00026909314817332824	1.2304515838623047
1949	1500	0.10351613299593723	0.09235544552422505	0.20832063420249713	0.2727678075000495	-0.0002691263470785147	1.1292405128479004
669	1000	0.19448013213848211	0.2624118619552899	0.022421366705081342	0.21431762631907014	-0.0002693048205987587	1.1882140636444092
2669	1500	0.4558303238718993	0.27914785448864654	0.2106126761290698	0.3357773519876084	-0.00026990766280597466	1.2102134227752686
234	1500	0.371406999769566	0.07195758931557299	0.2429499255151892	0.5629050849496473	-0.0002699652714352167	1.1475615501403809
578	2500	0.11356825495184673	0.20059466311121413	0.22317565036114856	0.5563789818792402	-0.00027016389999933685	1.6733949184417725
1452	1500	0.025826507471959637	0.2528138402974068	0.137491006073827	0.49084959326995714	-0.0002703069462132584	1.312694787979126
1356	1500	0.3384531005856205	0.1489365699483	0.24019746670677578	0.4268006497539679	-0.00027038050686116916	1.171895980834961
