	num_particles	process_std	measurement_std	g	h	rotflip_const	mean_test_score	mean_score_time
851	2500	0.3504845856264419	0.1679129039641405	0.6883766007465946	0.22064153918243357	0.1	-0.003505848209614992	1.128504991531372
51	2500	0.2115731220324128	0.2292142428820465	0.4568599951424231	0.37756354872797704	0.1	-0.0035058491309431783	1.123591423034668
315	2500	0.2718691150882421	0.2335417298675524	0.9398788055709364	0.6821596621991953	0.1	-0.0035058983633775385	1.1314096450805664
1239	800	0.13359364422482667	0.04304005803752781	0.7974831674772085	0.9290175247396536	0.1	-0.003505922092026926	0.5790705680847168
397	2500	0.2579499736499339	0.10346873104357548	0.8277910270415614	0.8498991334483273	0.1	-0.0035060140002400268	1.1322951316833496
594	800	0.1909542284347458	0.1088590096124242	0.6570600938273756	0.569669905510133	0.1	-0.0035060716544544042	0.5814356803894043
1437	2500	0.31015681798567096	0.2165619945261385	0.5407938976234483	0.3137200664951133	0.1	-0.0035061918654860896	1.1319432258605957
889	2500	0.3422661991751055	0.21786918723692406	0.7798843968752283	0.5272157969984921	0.1	-0.003506194438034094	1.127784013748169
1405	2500	0.2476652294345881	0.12596841454434482	0.2744951072247361	0.5237692644353168	0.1	-0.003506549257226618	1.1309192180633545
899	3000	0.21700834113677098	0.24715514195026173	0.35234758464638977	0.8017110876412095	0.1	-0.003506620521019116	1.2973880767822266
892	3000	0.31799719152510797	0.1849364918800832	0.24945674890261335	0.7760707962924531	0.1	-0.0035066308538595483	1.2755801677703857
296	2500	0.2859826419877163	0.23090214313794688	0.39347984631531796	0.20378968543240872	0.1	-0.0035068306698013488	1.135866641998291
399	3000	0.3171371235474454	0.19623644920987776	0.8023095251821308	0.06103939402852199	0.1	-0.0035070351744148935	1.3066747188568115
882	800	0.16552560128190674	0.200964341057002	0.7607163104337984	0.9751585141301529	0.1	-0.003507089052951323	0.5623741149902344
1085	2500	0.2708882179271616	0.1158771664817659	0.2824248391950519	0.11606275182832304	0.1	-0.0035071264380028694	1.1256790161132812
611	3000	0.289897893073804	0.182635917808809	0.7230986780169992	0.19798099469148578	0.1	-0.0035072748178387302	1.2961657047271729
955	2500	0.1737563833713538	0.04117948400552199	0.36769206492850826	0.3304716866466805	0.1	-0.0035074223272365274	1.1113474369049072
620	2500	0.2659844640136708	0.19474114091281974	0.23655348855907166	0.2693176922471797	0.1	-0.0035075692382617934	1.1305162906646729
987	2500	0.2959282130075684	0.24823797108285117	0.9168332868342814	0.15055913779251284	0.1	-0.00350768926164542	1.1302509307861328
230	3000	0.2815287030561951	0.11727113273805288	0.6987864018144954	0.8024476204756117	0.1	-0.0035077130336304257	1.2861387729644775
494	600	0.12779072937278382	0.03548852234517033	0.592839061600311	0.24815518877659892	0.1	-0.003507722190627483	0.5152242183685303
841	800	0.1874194381398447	0.09733884355948678	0.8635655471131971	0.40153881992689566	0.1	-0.003507745966061627	0.5794088840484619
913	2500	0.22967557243731457	0.2248253057408337	0.9034939653944711	0.9659740134889594	0.1	-0.003507818302223893	1.1434307098388672
85	3000	0.1368210970045736	0.017119389732563235	0.38435560305766164	0.6555338982223498	0.1	-0.0035080000532785116	1.2551774978637695
410	2500	0.20462157598579822	0.04698365150655994	0.8027814114461616	0.21916844124332835	0.1	-0.0035080217509253983	1.1209144592285156
1200	3000	0.3046458333163701	0.16163390306016057	0.45720286970038937	0.8407043314011363	0.1	-0.0035081477356755835	1.2980458736419678
503	600	0.12945151109343164	0.12840543561168438	0.8522886640161769	0.9695581830145943	0.1	-0.003508189182599206	0.5190203189849854
164	2500	0.25552339241085054	0.18295405749433202	0.7200945636180156	0.9478552049511813	0.1	-0.0035082288937843247	1.1518278121948242
699	3000	0.14726514928421416	0.2100165961751551	0.8887896117879779	0.5753561428724558	0.1	-0.0035084013591220988	0.9487488269805908
1431	2500	0.1749035775315182	0.20780638518244204	0.45333359780981697	0.28269642493278124	0.1	-0.003508536457281564	1.1432850360870361
1	2500	0.20329023818174183	0.037726097242141106	0.38917819794656394	0.44878054565881564	0.1	-0.003508620156052618	1.107347011566162
130	600	0.12997288038700416	0.13834209874463999	0.4404354767299687	0.7233883773552473	0.1	-0.0035086816898376007	0.5155613422393799
1166	600	0.12722183081524432	0.07307291941700907	0.8181898327802561	0.49956351454502834	0.1	-0.003508712596670285	0.5134100914001465
1241	800	0.13919720193434765	0.07226070833120908	0.6565341255344049	0.39864023771101886	0.1	-0.003508820568937394	0.580256462097168
499	3000	0.250950211527473	0.24171065835734118	0.2909612679069697	0.6573868588122991	0.1	-0.0035088907348741756	1.2999851703643799
629	800	0.18020666916563027	0.16375183107992386	0.42760420021652223	0.9719751694993923	0.1	-0.0035091069257574383	0.5803394317626953
516	3000	0.271941917831277	0.22328842845249558	0.3904099465014766	0.5074393156949708	0.1	-0.0035093491082219424	1.3517796993255615
1262	600	0.13513939593573573	0.05262481101391134	0.7951603290456004	0.054979439227849536	0.1	-0.0035096028655966626	0.5147078037261963
314	2500	0.21954264276252028	0.05036121351968845	0.9930116950996115	0.5964504800510714	0.1	-0.003509604563386874	1.122537612915039
929	3000	0.3906830959755433	0.18612136579238037	0.3186651791131575	0.17072686225994194	0.1	-0.0035096241483867823	1.2961344718933105
