	num_particles	process_std	measurement_std	Q	R	std_a	rotflip_const	mean_test_score	mean_score_time
1053	2500	0.32183379018301655	0.3917700314295269	2.1286163400235614	1.9790535758349943	2.157223686016306	0.1	-0.001975798410908219	1.7396693229675293
569	1500	0.2212481249073079	0.2899609325209888	2.8281495104294465	2.712089601368419	1.0660871000668648	0.1	-0.0019759125009542675	1.1504244804382324
1563	1000	0.23410173711806048	0.3170386834692918	0.8003633520414457	0.7824179254249298	0.8984083647327925	0.1	-0.0019766992607872184	0.8452439308166504
410	1500	0.3051438682957509	0.45407231284275296	1.8806276813563396	2.394720154790767	1.2117474646508293	0.1	-0.0019772007630526963	0.9788939952850342
466	2500	0.22381465205958923	0.3119181446981922	0.8953352007466835	0.7815342205803022	2.1638119001507317	0.1	-0.0019773757686920067	1.6380856037139893
1236	2500	0.30052455689371604	0.3036095426085557	2.4622940158965956	1.5443385040056252	0.8797649072576	0.1	-0.001978025092108232	1.7414166927337646
912	600	0.10750411751359647	0.2961565745022713	1.9331280071374288	1.6444631974897927	1.904440226253959	0.1	-0.0019782343136950076	0.6613061428070068
1368	1500	0.14963109442504952	0.30232314733654586	1.9853480761608606	1.825473853487229	2.015188752920605	0.1	-0.0019790912614588785	1.0158677101135254
2756	2500	0.17453293176575624	0.31248881007778784	0.4448709922580566	0.8930870161929623	1.5067778356160675	0.1	-0.0019818520084378287	1.3470745086669922
202	1500	0.25502158934547137	0.3112939467244855	1.1485899940952857	1.7332655948389228	2.3218490538677523	0.1	-0.0019826904704006664	1.2243998050689697
321	2500	0.3463068808603378	0.3175237621285637	0.30916201158379025	2.120720861179314	0.8855498205257024	0.1	-0.0019839663774478887	1.745190143585205
2170	2500	0.27057844773641027	0.3208160823310791	2.810025467722175	1.8815785817768864	1.341083708374977	0.1	-0.0019843957760003893	1.7347655296325684
1056	2500	0.2775478817396177	0.35124612795777566	1.9544331173455491	1.7718369056551622	2.1296956522747017	0.1	-0.0019849496811157183	1.7407023906707764
1308	1500	0.3510852346914748	0.37617129653924136	0.7069029337712556	1.8372567581657273	1.1142595446833752	0.1	-0.0019851005123924454	1.245290994644165
354	1000	0.24717079776630535	0.3239976585023069	1.392946581544308	2.6390840518016043	1.3269429983458148	0.1	-0.0019862663201817513	0.8933329582214355
2186	2500	0.14073705568551434	0.3769002569105157	1.8758952878990314	1.5106621150591302	2.316110741606024	0.1	-0.0019864410534940528	1.3516640663146973
2356	2500	0.23270940772153745	0.34587330774088076	1.382830482873756	2.887974487409177	2.2463901325416615	0.1	-0.0019869839481179595	1.4225597381591797
97	1000	0.1477524933223019	0.3637601282425416	0.6069392380881151	2.2996235961636162	1.6644283680362322	0.1	-0.0019871767233432753	0.7853744029998779
2700	1500	0.26642490131123986	0.3757171420796452	2.567611581498443	1.0901074067679792	1.3332789416339592	0.1	-0.0019875631423854	1.091388463973999
2787	2500	0.23543307071322414	0.42372713291663794	1.0904781399749512	2.5997061986456056	1.7481809712911567	0.1	-0.001987830024210269	1.363917589187622
2552	600	0.13906094037904557	0.40678723337886324	0.2725854692089532	1.5046612412231588	1.3616838292894342	0.1	-0.0019888691555178884	0.6254634857177734
432	2500	0.3448101559259318	0.35757958118901567	1.7351808301633151	2.3831421993580855	0.9799236381181042	0.1	-0.001989900081070875	1.7427406311035156
2854	1000	0.2154120794429053	0.31740377830560235	1.1173487387174528	2.5812694826770297	2.124556549584719	0.1	-0.001992698287300701	0.8490397930145264
2375	1500	0.3422751979337538	0.4340539198557814	1.1928708398983603	2.0064235369412153	0.7628097428393138	0.1	-0.0019934250963579508	1.115309238433838
2577	600	0.20364129405384046	0.40094708278984714	0.5255790813641051	2.6627499897686415	1.1757080709201069	0.1	-0.00199823613897731	0.6591434478759766
1530	1000	0.2851739785081125	0.32107867254781464	0.5615610464169682	2.089460119454566	1.9332170009862961	0.1	-0.0019987684216229034	0.9752106666564941
873	1500	0.2863694378295734	0.3321651274061833	0.681264205094888	2.792905508147703	1.176338043989133	0.1	-0.0019989307283583687	1.2280902862548828
2520	1000	0.3360904056398638	0.3687533872977413	0.46788976098775714	1.6785979651336274	0.8699649761158215	0.1	-0.0019993799960101597	0.9737548828125
2836	600	0.10227790068539436	0.2844310512648229	2.6473882007926126	2.648659438750509	1.5595686847886274	0.1	-0.0019999086601781265	0.6559872627258301
1914	600	0.13729231399288133	0.3437533958380373	2.870497152806033	2.573675308482661	1.1165899287872225	0.1	-0.0020005149006914057	0.6457455158233643
1440	2500	0.19386089722577488	0.31092747138135385	2.9425477230357653	0.8912141772227935	0.8387046475153465	0.1	-0.0020006205629253156	1.3693115711212158
2264	1000	0.11675644317482525	0.3102557330065812	2.934775277533713	2.845435893984626	1.939166501357545	0.1	-0.0020012986917649113	0.7948002815246582
1178	1000	0.265150184755264	0.2760457945896563	0.5668405238976706	2.3205398456867825	0.9692400772148785	0.1	-0.0020013763568888557	0.9717884063720703
2337	2500	0.28545467048195816	0.28689143830869207	2.955432944882087	2.676986732170592	1.0958849691383683	0.1	-0.0020015158370224294	1.736452341079712
2246	600	0.2958720899363192	0.36543390436230716	0.34514506604900685	2.827177015420595	1.4436480910480143	0.1	-0.0020036571221834945	0.7906949520111084
2095	1000	0.16326413522209388	0.42709074054569773	2.8898366287838164	2.6451207594152177	2.2807306763926336	0.1	-0.0020050029723326862	0.7953274250030518
2400	1500	0.29797663628444215	0.3596134054513404	1.67485425483556	1.966699572738929	2.1547571893790565	0.1	-0.0020050152880105093	1.2290284633636475
2062	2500	0.3551976580888063	0.41226982933610906	2.8885744645924363	2.7911422799112144	1.6323988627479085	0.1	-0.002005386346384304	1.7374267578125
290	600	0.25680064974764494	0.371485522113612	0.25432981435485225	2.405443085090204	1.7410002802081612	0.1	-0.0020059298393535164	0.6635887622833252
878	1000	0.2271697662131288	0.4124482933851418	2.730095060604168	1.069986853086804	0.9714923164594935	0.1	-0.0020061352238042954	0.7902810573577881
1695	2500	0.2812103295389556	0.41070193361027374	0.5155575004752811	2.3444052962251956	1.8563714012655594	0.1	-0.0020063833266293412	1.3584063053131104
72	1500	0.1446455005021818	0.31671484365480335	2.2011696745051026	1.1279508717492552	2.1032288354234416	0.1	-0.002007394997960331	1.0484881401062012
49	1000	0.3080835902990138	0.393406697610051	0.9942091771711075	2.9579664771019627	2.315234142070902	0.1	-0.0020093496182413263	0.9369184970855713
2638	2500	0.24326946616365583	0.4948882218352103	0.6763652661196378	2.7445015153480483	2.300909358499531	0.1	-0.002010299156412088	1.3364582061767578
2563	600	0.10564985506429253	0.3074435168510719	0.8031955036165961	2.1198065629834053	2.218376265480298	0.1	-0.00201106664853384	0.6485340595245361
1996	2500	0.23010035016182048	0.3516955741271708	1.1952462470739418	2.3031139789801154	1.9511696511408658	0.1	-0.0020111759960714216	1.379429817199707
2114	1000	0.18393674213728212	0.271926989490014	1.8223373158008747	0.7318778015788002	1.0108667078307367	0.1	-0.0020116930631125193	0.8705768585205078
1294	1000	0.23381754760368328	0.4785124943189046	1.108760108145169	2.013753456161732	2.007716109771516	0.1	-0.00201199733711826	0.8060908317565918
1106	2500	0.2682234697585823	0.3253658774353012	2.0792662436891023	0.9705844915954058	1.2222376790196223	0.1	-0.002012804483695898	1.7446563243865967
2301	1500	0.3439194247295796	0.40290521435497334	1.3821539879502522	2.47582382842376	2.080218898313605	0.1	-0.002013165262247674	1.232771635055542
664	2500	0.14996203658752125	0.4651619642814401	2.748447283559863	0.9310147796253642	2.3443940579654843	0.1	-0.0020132966779537013	1.354811668395996
362	2500	0.20844956333089132	0.2708841795342941	2.7556613618562813	1.566801200766767	1.5485663764652986	0.1	-0.0020134865035607665	1.7281076908111572
2490	2500	0.13948514456238398	0.40947316991003313	1.8299732675148856	2.778559971742093	2.234937751278902	0.1	-0.0020142304795216603	1.2622923851013184
895	2500	0.119049073147361	0.2922431045955861	0.6579855119896121	1.772775963467566	1.382585712061061	0.1	-0.0020170847702183675	1.3230676651000977
1631	1500	0.3553378640883498	0.4954790660519609	1.255626150398421	1.2487917426313333	2.095528499796224	0.1	-0.002017315954475576	1.0523908138275146
709	2500	0.2898234972117611	0.4073558262296816	1.4007777476579535	2.574422000077589	1.2719732342276786	0.1	-0.0020176227274384755	1.3564424514770508
1832	2500	0.3277996892737309	0.34872076125726775	0.9751799054350678	1.5163285101157067	2.278225756947939	0.1	-0.002018540311359924	1.7524118423461914
976	600	0.19463452730970715	0.2886134109437087	0.5129715698131883	2.2385481485178254	1.646304335513102	0.1	-0.002018691202487053	0.6690614223480225
1118	1500	0.15102545551477126	0.4301230273084948	2.1038523571834453	1.2004716472530659	1.8544048921518854	0.1	-0.002019616174604534	0.9643857479095459
2254	1500	0.32003707529601466	0.34624997661302914	0.666895312897456	2.3156153515750004	2.219991325430661	0.1	-0.0020196195691898067	1.2276954650878906
1711	1500	0.26312638866157767	0.48800670037174243	0.5460027489802862	0.6093778885594251	1.4103495684666738	0.1	-0.002019625385060561	0.9831821918487549
2584	2500	0.19304796396828688	0.3271360260398939	2.2681104474453995	2.1365010845358245	0.9737764532693568	0.1	-0.0020206220795506028	1.3370468616485596
1024	2500	0.26997610762907287	0.3803663603665819	2.6818845266733358	1.4886181578074564	1.8044344210368737	0.1	-0.0020210255649665172	1.5697317123413086
1393	2500	0.2349857612322187	0.4435920454247311	0.6249610478381362	1.2137471324701041	1.655063305752034	0.1	-0.0020213682058270693	1.3369207382202148
299	2500	0.13728757284194365	0.3216185717098943	0.6075122685126069	1.109560631327252	1.5095898708662743	0.1	-0.0020236705701746696	1.3346374034881592
2624	1000	0.2277361671387155	0.32818035294007164	0.7421672720332813	1.593270049212573	2.310164293954145	0.1	-0.00202485280609135	0.8605797290802002
1229	1500	0.3028717038883879	0.4822830723047289	0.8257200458428163	0.6628242388101457	1.121962781970366	0.1	-0.0020248818429496884	0.9716026782989502
2441	1000	0.26599203075427325	0.41000052580867935	2.0950386032255226	2.7146638394700937	1.4018832966002348	0.1	-0.0020252746978639616	0.804591178894043
1533	2500	0.153217426909647	0.304578963060731	2.933213544049334	2.543538379046171	1.443554073733838	0.1	-0.00202559191494207	1.3528227806091309
1245	2500	0.16396942253350594	0.27511997750439543	1.7030323789898025	0.9775135667462215	2.0661446004320494	0.1	-0.0020262638038309015	1.5656251907348633
111	600	0.21264583310295532	0.26265979552137614	1.0937942843386887	2.618178851069104	1.659156982017835	0.1	-0.0020267518557359177	0.7645773887634277
1240	1000	0.11319580476219238	0.4371359775493453	0.6189297929435678	1.7771855371700687	1.1149449454128413	0.1	-0.002027191806899311	0.7167413234710693
2035	1000	0.24295295424126376	0.26533605671590066	0.29910723741326106	1.1948456490501802	1.8709434175244464	0.1	-0.002027747618271229	0.9725544452667236
1073	1500	0.18580091800278245	0.33053886418176387	0.3709433677242186	1.3770494348004518	0.9561813219800104	0.1	-0.002029222747377987	0.9774117469787598
2635	1000	0.10326713718731687	0.4157875028494985	0.6465941042617995	1.229022364450881	1.4791188985441341	0.1	-0.002031033040025258	0.7269768714904785
900	1500	0.29944299109000294	0.4230623037233274	2.2041311033208917	2.7776883200616798	1.980764780910155	0.1	-0.0020311859792361228	1.0391087532043457
314	1000	0.12382768783870232	0.344025592549403	0.44103270795947225	2.152300268553417	1.0388596459440733	0.1	-0.0020314939508020557	0.7448456287384033
2307	1000	0.36458110483496364	0.3502211486363833	0.914169473267154	2.9815445301900483	0.8960148300585725	0.1	-0.0020315562958531054	0.9729042053222656
277	2500	0.33837797951389914	0.3863726691226398	2.7709730947396425	2.592223157477031	2.2850074748619034	0.1	-0.002031921340950562	1.7489163875579834
339	1500	0.24742538824279212	0.3389900497241173	1.1306595260812127	0.4065430140579509	1.2407548405822597	0.1	-0.002032213827236087	1.145028829574585
678	1500	0.32951794532585366	0.369002528243856	2.3103780167237793	2.9374808205694407	1.9845716215567843	0.1	-0.0020331223774774317	1.2349190711975098
1177	2500	0.22451662352831145	0.4398692150532907	1.4615255057708605	2.8643462703438676	1.8347372722118513	0.1	-0.002033823836136661	1.3335962295532227
1084	2500	0.2252538593936946	0.3527107473531159	0.7567147205636332	2.0565242112589397	1.5204616347113915	0.1	-0.0020338506657517907	1.3479735851287842
2856	1500	0.35767880363829274	0.42700502006732743	1.5776283448007857	2.1887649688383166	0.7695171553737772	0.1	-0.002034290477365893	1.2287111282348633
585	600	0.16597089155991662	0.2680752420478322	1.935618893104376	2.30504733346018	1.7816969160543783	0.1	-0.0020349951682193594	0.6903765201568604
2450	1000	0.23690713663380367	0.26056383429774665	1.311518324784216	2.7806759752905226	1.5084549678922934	0.1	-0.0020376662354286037	0.9723081588745117
2658	1000	0.2799662889344873	0.37469752834023506	1.5796136503713147	1.848157964310147	1.0593715816041687	0.1	-0.0020388758825741426	0.8477373123168945
1280	1500	0.3275764505455086	0.3792920410551316	1.6202645133940563	1.6090065679964591	1.2215041922188996	0.1	-0.0020407670460651176	1.2228546142578125
1017	2500	0.3253451113335234	0.2963766244926462	2.574899794421376	1.9775381255843107	1.2434050849268092	0.1	-0.0020410604339125052	1.7525699138641357
1094	2500	0.1604698048262188	0.31266024132339637	1.426954008836961	2.171936770640035	1.8071361598244933	0.1	-0.002041193972370817	1.351663589477539
2376	2500	0.3742190870247889	0.37800630984510886	2.0483130211511935	2.248315192800233	1.093728899444729	0.1	-0.0020414520749001317	1.746239423751831
1559	1000	0.20285859033319553	0.2626090944928587	1.8387941890302664	1.3290583990167173	1.3784562405608458	0.1	-0.002042477213702437	0.9514584541320801
1577	2500	0.25883192882261685	0.3330609779553615	1.0163667034020738	1.2427295424745477	1.583487305360845	0.1	-0.002043049439561607	1.6877071857452393
271	600	0.3342509968217131	0.3405528709560256	0.44442085313440693	1.501213379225799	0.7687527536093579	0.1	-0.002043295841368401	0.7631604671478271
2696	1500	0.24810394614433184	0.28955441134109433	0.6658093520501307	1.4522618076726943	2.1998003471987504	0.1	-0.002043671504534406	1.229801893234253
2627	2500	0.21242837687778204	0.2787253676900925	0.8755266221654396	1.0051399533967622	1.354905577686325	0.1	-0.002043763728374316	1.6540155410766602
1143	1500	0.1849360284538546	0.3789513308331553	0.7429681967098501	0.4762519188191885	2.245281842229214	0.1	-0.0020438286811530195	1.0226972103118896
1477	2500	0.24048782149101058	0.4265515023906221	0.8526877351061497	2.8116180902492363	1.375623688175642	0.1	-0.0020439077218218633	1.3542523384094238
2794	2500	0.2017000580397988	0.42576556003922333	0.5699612372033949	2.6926524886684278	2.238724971764568	0.1	-0.002044226770332463	1.3435389995574951
2415	2500	0.28012933137548146	0.33518959907653556	2.0682523646676625	2.8135250825022142	2.335787129403264	0.1	-0.0020445957924029507	1.7376704216003418
2697	2500	0.21029432309142632	0.3727217560016335	0.31922507478569523	2.7416447337991063	1.899898279876543	0.1	-0.0020448385731743936	1.3406271934509277
998	2500	0.1509274797471852	0.2864454440936649	1.329662428362532	2.4593632678910393	1.64547557988283	0.1	-0.002045268560957167	1.3663427829742432
1320	1000	0.11747184078771583	0.2802104601154921	2.0105717983102456	1.5099412048475522	2.1053539465526434	0.1	-0.0020461837314556057	0.8424367904663086
1682	2500	0.1005440209368655	0.3682829374571235	1.925030112532791	2.6217145239631696	1.7158536799120805	0.1	-0.002046342647679858	1.218428611755371
254	2500	0.30501679834351636	0.410938114895245	0.3281871878869228	2.113740744886405	1.1871233581064424	0.1	-0.0020466106019551367	1.364248275756836
2189	1500	0.1407150671237997	0.3513988250115705	0.6488090801726702	1.2910715014784788	1.3216683773223503	0.1	-0.002047126117374129	0.9588930606842041
828	1500	0.18538217946603078	0.35975139191379507	1.2595671654960405	1.9119124303508301	1.498423750032241	0.1	-0.002047552348763502	0.9875237941741943
36	1500	0.3359341231584986	0.3921304613790203	0.5682646042315527	2.2821814715017514	1.5164826883918225	0.1	-0.002048416330306874	1.2346630096435547
516	1500	0.3217394809638749	0.3279562714029184	0.3174753244667154	2.2133717092604255	0.7630792393745182	0.1	-0.0020489454311287897	1.2217183113098145
2486	1500	0.12848028382401563	0.48128926905936537	2.0182993345933666	2.94617423088691	1.2047765633541023	0.1	-0.002049799864369616	0.8794116973876953
2132	1500	0.3231392765836117	0.39918666306878225	0.8930827424361727	0.2630757197630857	1.185975623369913	0.1	-0.00205111231656105	1.2413549423217773
1013	2500	0.2991537060555842	0.34276578772484756	1.1202712637442462	1.3667957763689857	2.1933290945161366	0.1	-0.0020511878935792283	1.7342572212219238
1135	1500	0.3418728470914839	0.39509276570193547	0.33475790721046456	2.4000431847984562	1.3510686121735394	0.1	-0.002051982099569625	1.2323923110961914
1117	1000	0.23542968289823818	0.3116541132201453	2.37818949200981	2.3092733932669907	1.8800378410418002	0.1	-0.0020531861827786982	0.9416542053222656
249	2500	0.32080025528796074	0.31768897369571714	1.5212881411261405	2.673253723185031	0.9677614913709002	0.1	-0.0020539584500913455	1.7412371635437012
1300	1000	0.14714087593709135	0.3111841741603555	1.3297642686990598	1.8652611265328558	2.2635051910725714	0.1	-0.002054476199163915	0.82261061668396
1047	1500	0.3465942460815551	0.36805156776802206	0.9891930654571324	0.7797933606658454	1.2784522952236488	0.1	-0.002054994974356271	1.2391088008880615
423	1500	0.30396266274625405	0.3049662617494904	2.697875910850419	2.3184207408790605	1.0595828600924948	0.1	-0.00205529798723992	1.231337070465088
887	1000	0.26458259095345116	0.3423695298925976	1.8961786560567955	1.812526397110636	1.3968399507150324	0.1	-0.0020556028238621245	0.9306333065032959
847	600	0.22820218192081784	0.4687399828210749	0.4227807389019449	2.7342984678125757	1.0727755523191564	0.1	-0.0020561321340951985	0.6687066555023193
247	1000	0.13376921121919294	0.28455579901954475	1.6193239784069329	1.8075802765309048	1.2364192486667913	0.1	-0.0020568250268559337	0.8043432235717773
1180	600	0.24623241139181767	0.3679266430130902	0.39119898773016315	1.4001689835803754	1.0845746609210862	0.1	-0.0020569485843674722	0.6602115631103516
897	2500	0.18103560374770525	0.3197500427496631	2.475985598046257	2.5302765979067994	1.3844820425612023	0.1	-0.0020572068677773185	1.3647303581237793
1810	1500	0.1546604779260281	0.4893360496798816	1.0986606634015819	2.1158758041153334	0.9988711268575369	0.1	-0.002057660782062035	0.8977103233337402
109	1500	0.1566417488772285	0.41697905647795863	1.6570874177587245	0.8771001261842066	2.3204306507167214	0.1	-0.002058804633352554	0.9968211650848389
1385	1000	0.196328770500605	0.47369709750610844	1.5178994495956968	1.5469373663893187	2.151790919273033	0.1	-0.002060130848355811	0.7972671985626221
67	600	0.17055971735714637	0.40447803268478344	1.0890244101577329	1.203254443578341	1.4232245407861823	0.1	-0.0020605272937604746	0.6598222255706787
2161	2500	0.34738899541258883	0.4971544005046103	0.5724955980786864	2.9381951975384166	1.3357776530606267	0.1	-0.002061371473437855	1.3395640850067139
2708	1000	0.3456807481603571	0.47681183323264453	0.588354264558721	1.869216248090242	2.329482350955998	0.1	-0.0020616331521756044	0.830040454864502
1925	1500	0.24581598486849918	0.32819396050703853	1.5375831070093977	1.4963539184945156	2.218402954880877	0.1	-0.002061816709621246	1.193915605545044
2465	1500	0.12619003985351984	0.4635696204146153	2.1705137641515764	2.0537883118497104	2.1863791233129444	0.1	-0.002063311141020362	0.9130616188049316
2388	1500	0.22697840891467205	0.4220275612534333	1.0131012699067807	0.31803609008586814	1.4248251403865013	0.1	-0.002063330258599462	1.0028467178344727
69	2500	0.10484432365063442	0.34308363818013066	0.9157463886112489	1.2699758777255168	1.7133219656239211	0.1	-0.002063380832792567	1.2367029190063477
639	1500	0.3350731096910383	0.3153458276702667	0.9964139707405453	1.7546159312108054	1.3081584822532388	0.1	-0.002063434380543419	1.2268521785736084
2491	2500	0.3192519145278606	0.3926363594349196	1.6586985562365524	1.9408301861615618	1.8204266084758471	0.1	-0.0020642104345598264	1.746394395828247
648	2500	0.37164238925245763	0.4611524850719677	0.7249763473220706	1.5644169598477486	0.9649170235504076	0.1	-0.0020645360880774477	1.702484369277954
2762	1500	0.3176614810290085	0.343475303048117	1.3238369680400566	2.1264770468674175	1.999664078382524	0.1	-0.00206472552755951	1.2426700592041016
2372	2500	0.13689253356515604	0.29903421000086644	2.814413127832304	0.9368285708217048	1.2688023433504831	0.1	-0.002064850112275736	1.384570598602295
416	1500	0.21835924784706195	0.31497383474953644	2.3290418536248474	2.5009623744398617	2.032695508555604	0.1	-0.00206513876121827	1.1108832359313965
1406	2500	0.20706928802157862	0.33688525314852974	2.066333717796124	2.8197071852002282	1.3111290104604774	0.1	-0.002065144600649431	1.3487777709960938
2728	2500	0.21356881796171023	0.33706453914210005	2.4919862186154527	2.948477015448772	1.814086638414954	0.1	-0.0020659211382785913	1.3888442516326904
1656	600	0.18721393049785645	0.3217208576116544	1.5235701422757217	2.1086467659707457	1.0908240305722696	0.1	-0.0020667413662547687	0.6612732410430908
1403	1000	0.36272071630345704	0.3969407358261804	1.4357723905130602	2.998846562602844	0.8433101181245932	0.1	-0.0020672513257295735	0.9744548797607422
827	1000	0.35546259327568497	0.37968241832147437	0.5107974115096773	2.560078130875491	2.090411674593405	0.1	-0.0020686073802266515	0.9778542518615723
804	1500	0.20094112742445375	0.3637417571914523	1.2868033517956907	2.626383864625124	1.5383378148776332	0.1	-0.002069995986591897	0.9898579120635986
2846	1500	0.2440221393872981	0.4028560014971194	0.5175032341031993	2.609492857620622	0.9091821980508688	0.1	-0.0020717231510439024	0.9780433177947998
1267	2500	0.25439298969902435	0.3442792338656633	1.1843944064419427	1.0621860522253694	1.429269906874347	0.1	-0.002072539532574083	1.552079200744629
2100	1000	0.3007481344315279	0.3821880073598074	2.428497929554889	0.7897235017758607	1.0624954227170345	0.1	-0.00207311504276135	0.9568078517913818
1674	2500	0.357665655280458	0.35190820075459184	0.804212013647429	0.768262991421381	1.2776414228747879	0.1	-0.00207383454818054	1.7479896545410156
1378	1500	0.152051117509169	0.27600814632821846	1.4413462941971142	0.8688355392978031	1.1721541718279247	0.1	-0.0020742989471562237	1.0084686279296875
2722	1000	0.249566176481348	0.3798659290344779	0.556583785147358	2.135784912980805	0.9670413299474818	0.1	-0.002074468847184648	0.8067810535430908
1906	2500	0.23813112741449272	0.343059900570658	0.8293235930025358	2.1017920908026047	2.2551590792935836	0.1	-0.0020745768650522766	1.4284768104553223
1376	2500	0.2946173407268101	0.4334366800478605	1.4190402376450821	2.2457255423906677	2.167280242489205	0.1	-0.002074906061469424	1.4032924175262451
1516	2500	0.13172044955934584	0.30792923233324015	0.9302986307114716	0.992131578024904	2.302379967967258	0.1	-0.002075505582567342	1.3836121559143066
2866	2500	0.2779159911176009	0.41090605048885165	2.4275672047167336	2.7559496282951104	1.2653196038111845	0.1	-0.0020758296194123313	1.355579137802124
1333	2500	0.2525099166990954	0.29112388153100827	2.070741370507481	2.300148107049831	1.2644389805623466	0.1	-0.00207746036979282	1.7458596229553223
2653	1000	0.11510826426095702	0.4636392672366033	1.2424092581669923	2.3286126435243575	1.3864261279693655	0.1	-0.0020778444341770894	0.722527027130127
1877	600	0.16420610689572013	0.3844230440549314	1.3664122440268347	1.5441177924246845	0.9104983580266334	0.1	-0.0020781200408997685	0.658167839050293
1519	2500	0.1896082049997549	0.2914795201960537	1.5688759472578366	2.75779032945758	2.3267218307964668	0.1	-0.0020783605498634963	1.4792473316192627
1259	1500	0.22585957480402838	0.3487932411000718	0.39261189955575404	0.5354955305413425	1.150845951548749	0.1	-0.002078746027205041	0.9872090816497803
1896	1000	0.3643886630789611	0.467095783447937	2.9843506561653323	2.0496228829693472	1.761186170960358	0.1	-0.0020793349767110904	0.948173999786377
1560	2500	0.24889106575277514	0.2688002589034647	2.487971106426169	0.6458061890453963	0.966937068359794	0.1	-0.0020795545113524126	1.7395544052124023
1751	1000	0.2370535797522128	0.3706208949567993	1.239973144007841	0.27608061349312496	0.915323013181396	0.1	-0.002079667313101083	0.8315467834472656
2414	2500	0.29090421778419595	0.37886990109037044	1.5178105542018436	0.46203496438841085	1.468657163161334	0.1	-0.0020796913035486487	1.7165017127990723
789	2500	0.1996751778574344	0.3740763392431101	1.9068131977637548	2.0185824590652697	1.820693822585369	0.1	-0.0020800506068317107	1.3618295192718506
1587	1500	0.2463157425819955	0.273272054017254	0.56308039510135	0.8190865248564745	1.5934586192024374	0.1	-0.0020801161752040196	1.229905128479004
1813	2500	0.15630430349810598	0.4687722841148108	1.959834093531249	0.8959815666993118	2.1803152499230265	0.1	-0.00208031490333347	1.3208341598510742
1288	2500	0.22092948670674636	0.32612509712189225	1.1579805930795155	2.43173613510167	1.631709738083655	0.1	-0.0020806382096595953	1.3902885913848877
2576	2500	0.1452016665596189	0.32551008379271007	1.2128770733155712	1.0330431228532424	0.9872193550103436	0.1	-0.002081012594227899	1.3326959609985352
1590	2500	0.19681217449775784	0.3702524244849849	1.2587854114358055	2.5076398959195627	2.194364140719575	0.1	-0.0020810963848902045	1.3439569473266602
129	600	0.15383075566650925	0.3981392657659263	2.1487845099690412	2.865266331425396	1.704899012996738	0.1	-0.0020814975037728935	0.6503291130065918
1015	2500	0.31029132922812275	0.3528559053995154	0.8421878834900997	2.091813006561913	1.043344949119167	0.1	-0.002081554612331919	1.743401288986206
771	600	0.17265361811605917	0.3969130768590228	0.39716078935932003	0.9142787194735917	2.29013910213747	0.1	-0.002082006269802797	0.6647145748138428
1517	2500	0.16943336831405414	0.35906051630126956	1.6528385411057618	1.4938604902507453	1.7095759998832487	0.1	-0.0020824231595577003	1.3448657989501953
1535	1000	0.23370590557641516	0.2743815646137543	1.6085940048574539	2.684308055354425	1.4982058208538427	0.1	-0.0020829272937221027	0.9716014862060547
426	2500	0.3746877902958736	0.36905739309888064	2.211697109045402	1.568411932923361	0.8537488616714421	0.1	-0.002083873201436735	1.742323637008667
877	2500	0.20836144111197663	0.3375601949053662	0.4245349285561649	2.0534207095971833	2.3399751373110593	0.1	-0.002084346690235255	1.3434643745422363
2611	2500	0.2879023526022209	0.2678194039322664	0.6668411824733551	2.4173591381522623	0.877491165265781	0.1	-0.002084535446267071	1.7658584117889404
1064	2500	0.24505436973944095	0.36181439754908673	1.2940927256755317	1.9742339888814118	0.7990737981058956	0.1	-0.002085100251629559	1.3345527648925781
462	2500	0.13894033448216703	0.37957471402353304	0.34566852348027755	0.5843321567270967	1.1694683736426843	0.1	-0.002085359479904293	1.2243387699127197
375	600	0.11505012985088588	0.3849489621207395	1.6423378833431388	1.6311249592290311	2.2803654236158226	0.1	-0.0020855342306084794	0.6480402946472168
1582	1500	0.26368319627205805	0.40655086118133976	0.38280483781379115	2.2797221643118535	2.2957593085452905	0.1	-0.0020858981526229465	0.9913928508758545
1943	2500	0.3293333522181854	0.34975425831580575	2.697720369971178	0.6422153442055613	0.953786717302453	0.1	-0.002086379408128063	1.748335361480713
1452	1000	0.2143683647836125	0.36749199981087155	2.5923813768929262	2.3150970914391467	0.8891690866254389	0.1	-0.0020871702153908533	0.8119792938232422
2461	2500	0.20908253455873044	0.26682552715548796	2.7759679664246857	2.8461855831702785	1.9771900457413336	0.1	-0.002087179580311504	1.7404296398162842
2752	2500	0.21088603719061116	0.4689178654951287	0.7290717541081838	1.5409219031203443	1.6332756592465274	0.1	-0.0020876687978887056	1.330766201019287
1619	1000	0.2542680333989066	0.2748745259145972	0.5924940796874116	2.7428741809432258	1.7472208203677804	0.1	-0.0020891174011122317	0.9693496227264404
127	1000	0.20501665138234104	0.2762682421803398	1.578209357022543	2.548631577146528	1.9938887013494728	0.1	-0.002089936091454345	0.9287400245666504
340	1500	0.12737738557177572	0.47524294135934314	2.6050103450848696	2.533071882093526	1.0826936694216411	0.1	-0.002090051778876891	0.88157057762146
1888	1500	0.20201571384744682	0.2912241788052539	1.4748266207074925	2.886980508379983	1.8421621916667306	0.1	-0.0020911938924026265	1.0610802173614502
949	2500	0.19720835662478298	0.36843043378631624	0.7531930661574553	1.266382325051527	2.0154406623690146	0.1	-0.0020919157749098934	1.3455009460449219
