	num_particles	process_std	measurement_std	Q	R	std_a	mean_test_score	mean_score_time
494	1500	0.009607386120455448	0.033425726417771695	0.16609038388372566	0.07016132682169517	0.38441454952665544	-0.0001710417885963454	1.3888797760009766
1004	1500	0.01684249120662909	0.03896607619206746	0.19089214114828063	0.0719652234963887	0.2288496759953513	-0.00017121363193504965	1.3375248908996582
1171	1000	0.008991250796564201	0.02741432981837571	0.11116766945331648	0.04371426335191421	0.2667979191705555	-0.00017126672246415412	1.1519761085510254
1239	1500	0.005449781483301549	0.03035128316889061	0.15913281752387334	0.09047180261909801	0.4406054620406869	-0.00017137197826270792	1.3928358554840088
580	1500	0.005640408780649482	0.022533923491274054	0.10231637729157952	0.057257336967218374	0.22175223587366408	-0.00017161549656989693	1.4318835735321045
631	1500	0.01518883076291105	0.03723651995395866	0.1971087864699548	0.07823654932802417	0.3002207188851519	-0.00017165678467515768	1.3483216762542725
87	2500	0.012102595800584294	0.03224065952470377	0.044192969166347115	0.0983995952078742	0.5469806153546612	-0.00017167048834846907	1.9470973014831543
813	600	0.016441238934614744	0.029486877972775043	0.02250534234576293	0.07838191017554941	0.0644396987796359	-0.0001717756166938571	0.9432041645050049
1169	1000	0.010188004217534742	0.03814015072269505	0.081397525239264	0.06825063876889996	0.1369473767729903	-0.00017199067963985656	1.022263526916504
1522	2500	0.009004742877063546	0.037294625372205015	0.2759687057878465	0.08829890280882444	0.1775411450533046	-0.00017216513892550546	1.6344857215881348
2151	2500	0.0064265967837860314	0.03336243608625929	0.152900845522781	0.03789752034027165	0.19372543767750902	-0.00017233065136749117	1.6729552745819092
491	1500	0.004543818944174256	0.021358422967775133	0.11866611155360493	0.09344967449310254	0.16638035700779677	-0.0001723533985688691	1.4147794246673584
1805	1000	0.01387013639528119	0.03410455310684182	0.15993434767432294	0.05416774027796677	0.23244371915103643	-0.00017236807974584803	1.1330811977386475
1754	1000	0.009321494079796069	0.03805242010166452	0.3251804674199015	0.08634425196291547	0.20887250252182019	-0.0001725599210861086	1.0430197715759277
54	600	0.006868764165837529	0.037114808340333996	0.3850115684228811	0.09238851627829403	0.32705198954373566	-0.00017270595251446077	0.8916270732879639
1323	1000	0.010459896386036234	0.037854233276761726	0.22165872680626922	0.08895446864930603	0.42322079108271776	-0.00017278043476875744	1.089808702468872
1576	1500	0.015417199857171812	0.03520613681513091	0.25772803415078527	0.08059372426958389	0.16238369417065962	-0.0001729014123012266	1.3346915245056152
1041	600	0.006254914401914117	0.03013683866812253	0.3640517600823467	0.09746175420934441	0.22584085638725973	-0.00017313753901323795	0.9078023433685303
1182	2500	0.006726246692435054	0.037151156411860946	0.14641952125479987	0.028898042904937377	0.27604582686484663	-0.00017323771183552476	1.7021596431732178
2820	600	0.01816465742746827	0.03461754143200654	0.08040401840432168	0.04893052588337797	0.1219085681721041	-0.0001733148384560906	0.9276378154754639
2855	1000	0.007836137112582494	0.02927624231391441	0.29500746311461584	0.06254011277107788	0.16508748815154278	-0.0001735656263720277	1.0945231914520264
509	1500	0.009770284363560222	0.03244470802374108	0.11870325575305739	0.0568213695685071	0.1086206017597896	-0.00017358407714776619	1.2773799896240234
364	2500	0.010201340819095971	0.038807647773119916	0.13310768919912364	0.06480359963958221	0.5150344474263265	-0.0001736037954678687	1.8408045768737793
191	1000	0.007640403888742421	0.029400846136595472	0.12106536608317144	0.03364783921940118	0.16458410211741561	-0.0001736409064692707	1.0872416496276855
1581	1500	0.007851635004119228	0.034358134414412544	0.0918893195553364	0.09735633843422517	0.16799792674479946	-0.00017387472820471254	1.2215118408203125
503	2500	0.007992691558317057	0.03626376710680147	0.22911001391826136	0.09344016540029335	0.4739621024439209	-0.00017389085720068934	1.8609259128570557
922	600	0.01858120979294161	0.037796362256198174	0.08988184563304076	0.0979272743861204	0.08782195097029476	-0.0001740795457221432	0.9165856838226318
1677	1500	0.004122686074358446	0.03646682798106024	0.1906425606542761	0.04648929916840188	0.26990666912948263	-0.00017434185811773082	1.2510106563568115
1063	1500	0.012220718456463874	0.036155210712951344	0.14119797898777026	0.07121407589338669	0.4409844840163401	-0.00017437069726632492	1.3599655628204346
10	2500	0.007958415865634541	0.031861106520036216	0.3477752572878986	0.06060488366492	0.1957606936978762	-0.00017448708993962665	1.7625670433044434
1203	1500	0.010207260677562734	0.0268890569123626	0.22646081184050668	0.07326106491008746	0.13967352638878294	-0.00017481057376058558	1.3930814266204834
15	1000	0.0081850007451289	0.023815854652261978	0.06547728305904248	0.04448273928329016	0.07365110102753214	-0.00017496287017524365	1.1479687690734863
634	2500	0.019369416023266174	0.03595322042725663	0.11868207770851393	0.09245540007586808	0.24388556813335616	-0.00017506731292969138	1.883723258972168
2602	600	0.010107194499509864	0.035852378288232525	0.2090483818176896	0.0752949997079746	0.4015835639245828	-0.0001752731542942979	0.9204216003417969
2426	1000	0.007126783069142006	0.034339501092258064	0.04640425464007827	0.08071854910098741	0.7063095794169733	-0.00017527894914173774	1.1461865901947021
2272	1000	0.010787002297764272	0.03166441568638517	0.40023275886433624	0.09493574666735571	0.2711072526309715	-0.00017542951919203263	1.133152723312378
284	1500	0.02178107698796514	0.03981771502587628	0.05044705645806488	0.051481338307289376	0.06439888588210003	-0.0001754946749291733	1.325582504272461
1873	1000	0.016176441715252503	0.03937002087723	0.26230876546401183	0.09961586551604942	0.0872427530716388	-0.0001757231243159771	1.0573439598083496
553	1000	0.006310923501208436	0.03108475039278769	0.09595944707898915	0.03496226469797237	0.38889764024995616	-0.00017573349426826666	1.1216049194335938
1701	1500	0.006675123589142805	0.036733874163869265	0.3391310423291337	0.07951987036921074	0.21511212975059094	-0.00017578634226016112	1.2379274368286133
2560	600	0.020439128460009608	0.03697829998597978	0.08161648553538277	0.08261461527821591	0.2332109901504207	-0.00017600686486730918	0.938347339630127
1010	2500	0.014852780766198224	0.03904990260733531	0.2812381101290878	0.07178933504164157	0.3411270191641633	-0.00017605026972226261	1.8366613388061523
34	1000	0.012415135409644819	0.02562031591693302	0.20246862323421805	0.09957162493772656	0.12536091481634037	-0.00017625651655639625	1.1560382843017578
1494	2500	0.0057549917143463955	0.03136916790284033	0.25530815402872714	0.062144856844896235	0.34291537894554913	-0.00017642680983412078	1.868649959564209
693	1000	0.005709701370636852	0.0320310452764323	0.32053371038758316	0.05655208343987755	0.28008963115274044	-0.00017664414999119408	1.1104440689086914
492	2500	0.017613019577015797	0.037862683294602614	0.17289155359977257	0.07038762799557105	0.2993167071756616	-0.0001767696530525951	1.9227628707885742
2717	600	0.01134345084006158	0.03417311404162639	0.29769905940957153	0.08599802521524774	0.3285070451804075	-0.00017686764961150485	0.9287962913513184
2606	1500	0.008749429504343749	0.024697442816700735	0.05652113620709323	0.09854199672052436	0.41453512460950626	-0.00017714960087447662	1.4766066074371338
2735	2500	0.0040290618036913535	0.022286297112744907	0.02640515087228046	0.05413333175170951	0.15291246844780165	-0.0001773436525003752	1.7789814472198486
1385	1500	0.01681340047905954	0.03801922409517605	0.3912480650534636	0.09881252287002096	0.1327893747317762	-0.00017744424891036784	1.3268582820892334
2259	1000	0.0041117298109914205	0.02684576882944893	0.3077523736968558	0.09541695808328432	0.18028477484422611	-0.0001776292750734178	1.0922694206237793
1951	600	0.005634593167211912	0.0367900517399333	0.057248967561724234	0.03282594460185992	0.5723942362478845	-0.00017777107721859495	0.928945779800415
376	600	0.007923669453985122	0.0307534285351869	0.5634094520624683	0.08923564129325973	0.21916529148871935	-0.00017791162701542642	0.9181234836578369
33	1500	0.0071510140950717315	0.033983093161625566	0.08115330676183664	0.043306179876055236	0.5305048579745434	-0.00017809707058623987	1.3825340270996094
477	1500	0.0075953933840699275	0.02958868753966982	0.6400369720361548	0.09631171535787203	0.23659272848899485	-0.00017835582021058692	1.3927569389343262
499	2500	0.01828752078221796	0.03849191813949238	0.17270835509161084	0.06922451740665454	0.3292270243795823	-0.00017846321280802564	1.876387357711792
1390	1000	0.01103040842418234	0.02861977263150523	0.05192675447517604	0.06803275392497023	0.4837145849453727	-0.0001786352348458286	1.1899254322052002
2873	600	0.014161622757633793	0.025641561259525103	0.029532612773432068	0.09974899423673725	0.0914018793960594	-0.00017866013390767596	0.9614322185516357
903	1500	0.013015568778165882	0.038555449415008755	0.46174225065477	0.0704999159226919	0.24145390875242695	-0.00017866511279315456	1.3214476108551025
727	1500	0.013309978189650505	0.024967934081444782	0.06363914554595294	0.06793766162166603	0.24389827958878785	-0.00017867602882172065	1.4851281642913818
2451	2500	0.012607688966600241	0.025901652190859895	0.1837183753267659	0.09225292848498973	0.1593224555080916	-0.000178738758625557	1.9936060905456543
717	1000	0.012922684730605661	0.031623762472677425	0.2997523222250476	0.0576562544687077	0.09086816505848655	-0.00017894429728302749	1.1113920211791992
1025	1500	0.011252747729828618	0.03220835659861415	0.48230146172216243	0.09397508552365638	0.148795143097552	-0.00017923638685745508	1.333000898361206
2156	600	0.007811878754277769	0.03530468421225148	0.3704610881228265	0.08279293751433343	0.3579355418917519	-0.00017925182797017396	0.9164466857910156
1382	1500	0.005856762058723828	0.033469518671680715	0.17083455254205235	0.06749177059234321	0.4980382819572372	-0.0001794549443515836	1.3921971321105957
1610	1500	0.005275019228481832	0.0367103433383311	0.04768927894768174	0.04977271988516696	0.7454649015567518	-0.0001796709854925204	1.3944659233093262
2656	600	0.00787435539974501	0.02720289330078457	0.07377828963500847	0.06048138855010279	0.4671968443122838	-0.00017972246737515312	0.9628100395202637
1786	1000	0.016244388458633952	0.03326337062588748	0.253646280862138	0.08789214353374139	0.23547452418453851	-0.00017995803506239293	1.1499159336090088
1372	1500	0.0042580867129817235	0.02475393065169147	0.22502320661405636	0.058675082813934194	0.2267202685113155	-0.00018006558077368452	1.4005703926086426
2160	1500	0.017085391334208312	0.03967252871991176	0.3762842566543347	0.07379303656442884	0.1744319047404022	-0.00018009119609115967	1.3210501670837402
1138	600	0.012900086349909768	0.03277690983646945	0.3069133781732902	0.07797944986604505	0.25825691849283794	-0.00018028131063166147	0.9307174682617188
2732	600	0.01433074325035179	0.038525063288709055	0.09862992357569887	0.07223575534901991	0.5280265010099999	-0.00018034207445565584	0.93161940574646
2109	2500	0.018990623973640205	0.035531182294000915	0.3225760054789892	0.08762539417270976	0.11243770155710103	-0.0001805956301485337	1.8456721305847168
899	1000	0.015799531379843607	0.033317288114265944	0.046450181006735466	0.09472502040447081	0.5179160222797394	-0.00018070656000255918	1.17390775680542
2566	1500	0.00825656181483704	0.039856482846960375	0.16562854356526086	0.05525031971781927	0.5317112626952615	-0.00018070683038721175	1.363027572631836
1531	1000	0.009957475881912387	0.03535066913242532	0.5332590776350602	0.06627820382694051	0.25009817963509484	-0.00018074227128788898	1.1055686473846436
128	2500	0.01733626812025079	0.037970371661004365	0.06076864817522509	0.07426267340367279	0.580332489225461	-0.00018081409607653467	1.9294273853302002
2245	600	0.015336769638121313	0.03283627937713353	0.12873759178387567	0.051379796000073794	0.26624416502095927	-0.0001808229239083776	0.9423658847808838
1876	600	0.017386549677786696	0.03931257266434879	0.0732518004035389	0.09231407971257038	0.5696505023865411	-0.0001811558479614339	0.9282650947570801
1227	1500	0.009722198481550561	0.03790037587200354	0.07535514432087258	0.08768720569065971	0.12539235964730142	-0.00018124808040015727	1.2100493907928467
495	1500	0.005814071196098608	0.02492466445164265	0.1851139443715109	0.07552892177579276	0.3231107928007417	-0.0001813394400349634	1.4752857685089111
1650	1500	0.008238320170711255	0.032143613524296726	0.09891310879092953	0.043558660073535746	0.46701202819815324	-0.00018135435902500154	1.410475254058838
2362	600	0.01126200489164648	0.0309643554918554	0.2063124398679405	0.036795893465892175	0.2170033642873925	-0.00018149225521125545	0.921238899230957
2856	1000	0.02015572042869869	0.037902881027620815	0.07856272034905214	0.08071668557682407	0.4047769324224729	-0.00018149581098197528	1.1377480030059814
844	1000	0.021683359224624266	0.035188340645793986	0.025694669576813385	0.08589045020495716	0.2880685115313539	-0.00018157246578691939	1.1417040824890137
590	2500	0.008718798148609905	0.03376609538706181	0.8763520697894756	0.09765740273031004	0.19391232962288119	-0.00018160342846358104	1.7864985466003418
467	2500	0.00742614304169497	0.03301306071238908	0.1482525213375345	0.07129147310681824	0.5197786097522293	-0.0001817396387465601	1.953474521636963
141	1000	0.004075768062676424	0.024343326576278627	0.10307152798408463	0.030800508501434957	0.2732298079405076	-0.00018182570402750322	1.1622271537780762
2256	1000	0.010600992493621477	0.03417633474108507	0.1013106085524203	0.04696873399287631	0.06349090308563284	-0.00018185408740678345	1.0519392490386963
111	2500	0.012910317171466784	0.03835735013643722	0.3136584068509025	0.07273701035965349	0.08414126317336068	-0.00018202126210634814	1.6634869575500488
2040	1000	0.005874814351329746	0.0350018448386169	0.09484386894487941	0.08218573482174271	0.2359373841377127	-0.00018202186456333933	1.029977798461914
2275	1500	0.004650131608562924	0.020157344688020953	0.08434380102617359	0.09993519480172608	0.17112251151291274	-0.00018204599804430338	1.4410514831542969
2821	2500	0.008890303805861165	0.039639930987441264	0.14572800954967038	0.042096994723589354	0.1384737369467523	-0.00018209636909694306	1.5868768692016602
1931	2500	0.02232416598714612	0.036730933711467004	0.04336287388622578	0.0656210713180691	0.3352715969866119	-0.00018223277042138275	1.9432713985443115
1664	2500	0.004581205797241871	0.03133376527538589	0.04264155389341852	0.041898676672854254	0.6521063446984241	-0.0001823080072821113	1.97796630859375
2225	1500	0.009349456134992728	0.03595563429652536	0.83290188353092	0.09608401677228567	0.2562173485162354	-0.0001824197405579951	1.3329370021820068
2062	600	0.017729304913659795	0.03421775905026728	0.1760046071103073	0.0873765113220607	0.28406339763549293	-0.00018244145333841776	0.939253568649292
1374	1000	0.01315659761832442	0.03270711487438432	0.30477348948433913	0.04944572237613601	0.19538320281762392	-0.00018245037112624285	1.1266963481903076
775	1000	0.004646255894544824	0.0330818887510404	0.4530623994288584	0.06502446643978771	0.34083015663190286	-0.0001825260021699114	1.138530969619751
2443	2500	0.015684352222644256	0.03831288317193743	0.22706783924842733	0.08049654247783583	0.41702893521531353	-0.00018275378247204215	1.8768057823181152
920	1500	0.005449306587038366	0.03229806147440044	0.18213310787345136	0.044786240231418147	0.3854709550877342	-0.00018280558116762148	1.383774757385254
1098	1000	0.01496803480182975	0.03771081651083534	0.1601636056080823	0.027516498775939806	0.07732179007112021	-0.00018307885590947877	1.0542669296264648
653	1000	0.0051671571879150485	0.02736815287045618	0.2838935862669126	0.06651553169977986	0.3287460975967369	-0.00018317336572744176	1.1668128967285156
2576	1500	0.00914259415903165	0.033701693329490356	0.6259647331839869	0.06805203177961554	0.18774088682130374	-0.00018322651697124767	1.3198015689849854
1638	600	0.0050722620721654985	0.028847727296753594	0.5037041477367938	0.06464925520206916	0.21352847732060687	-0.00018341523492256982	0.927325963973999
762	2500	0.019395565749405874	0.0375062794346571	0.3974146251685104	0.09346353518033035	0.19540364483199688	-0.0001834499745439484	1.8717665672302246
2586	1000	0.0058174077487493205	0.026530744592808755	0.5100695566300052	0.09632654372092078	0.2825957499281792	-0.00018357756610907672	1.1900007724761963
2147	600	0.004577484812536348	0.0250108756724771	0.5885706300758624	0.09373572655669032	0.1864631218899381	-0.00018366618356785154	0.9315910339355469
1394	1000	0.011503714185253061	0.038981733147969606	0.41085059088903053	0.07152266540293778	0.17330282594431545	-0.00018374152486161206	1.0470349788665771
2608	1500	0.005455421379657623	0.027735301833642596	0.6563282900463089	0.07536228723575783	0.18859082160548657	-0.00018386160950651092	1.3657660484313965
2589	1500	0.007216375404741165	0.03985544055899501	0.845065300274141	0.0866731287679336	0.25904860389398526	-0.00018390197549617707	1.277259349822998
2448	1500	0.00944643967534818	0.03872146759079237	0.551424487371909	0.08356401106013359	0.17426397624274542	-0.00018392724139886605	1.2454414367675781
2784	1500	0.006460107579774483	0.03364017625060199	0.6600903107092355	0.0914113901173455	0.3132522567557521	-0.00018393091633476242	1.369032382965088
2399	1000	0.009112313913682382	0.029124987717834616	0.2625012640202627	0.038932159530987054	0.17918525413661765	-0.0001839538864780091	1.1236424446105957
2830	2500	0.0109457507747633	0.028656532821719996	0.3211047507281559	0.04734527207615999	0.1532601453832917	-0.00018396023961247	1.9074342250823975
455	2500	0.012071424725136611	0.031437073042031256	0.20972723453814002	0.05228876664611671	0.30875173013046714	-0.0001840160352709051	1.9296987056732178
2427	2500	0.011636308411951193	0.027509219251248142	0.5104384276053721	0.06941853982303156	0.1445700178200278	-0.0001841846851734926	1.9415597915649414
1356	1000	0.016815238325041344	0.03693345538736008	0.4444998620015093	0.07778180559727574	0.20977129600594577	-0.0001843958840265194	1.1164054870605469
1633	600	0.0226968287087744	0.03733923722774107	0.08159298252050316	0.04329275715656228	0.1434995120480393	-0.00018474146633884077	0.9357733726501465
1533	2500	0.010444498265082019	0.02804837670915912	0.8448421133482455	0.09382916206513978	0.14210970176904786	-0.00018477018981769269	1.9099442958831787
2276	1500	0.004378253070494359	0.03340759934600129	0.7125503163453772	0.08652786144581451	0.31113714067776177	-0.00018483025066573129	1.3586835861206055
1062	2500	0.02375722337172561	0.03830226670941301	0.18659250313838485	0.0995180596641935	0.052589032610889756	-0.00018528989134867447	1.843933343887329
181	1500	0.013418006708337454	0.038903666751224454	0.24890936918087833	0.07098071006714285	0.47017294034425794	-0.0001853504057906896	1.3849267959594727
1661	600	0.01281139286286689	0.03212681344225976	0.3271345018611282	0.07411050963104349	0.0462079399443839	-0.00018543448911262543	0.9014286994934082
197	1000	0.006587367941580947	0.024135598001556485	0.235448803586592	0.06459449989103971	0.24105014830281968	-0.000185475338793959	1.1826224327087402
1451	1500	0.021179984537505154	0.039243410971457164	0.08046272558754818	0.053780711122615225	0.43745683573055455	-0.000185538389653445	1.3943390846252441
715	1500	0.005522221244512434	0.025168601864658205	0.3436244918532276	0.09782620105039791	0.31858802355404453	-0.0001856918118940945	1.4705305099487305
1813	1000	0.007087028193567829	0.03717642071717166	0.6501361019631522	0.07787247790940602	0.3079617443130494	-0.00018597593728799627	1.1008217334747314
1523	1500	0.007388646336049371	0.034823228247819096	0.26839805736706196	0.03278738727008886	0.15934673996943993	-0.00018614565809655498	1.253286361694336
2683	1500	0.009809074301274019	0.0379233104731886	0.23777207144065718	0.09823347270182617	0.5809375291502872	-0.0001863502771251667	1.3878419399261475
1734	600	0.006673256216254663	0.03432283673620097	0.5545351212873462	0.04997347209125336	0.23565070316481598	-0.0001866118224177595	0.9111464023590088
758	1000	0.013019510463569924	0.037396547548922895	0.7928462721546756	0.08571900641503256	0.12451574105235913	-0.00018672279040469184	1.0747432708740234
2799	2500	0.01556446039920355	0.03260746279960712	0.5363733477556395	0.07617255993532245	0.06428827477540604	-0.0001867291128581784	1.86085844039917
602	2500	0.014163105611266637	0.03683911672765405	0.596836445561905	0.06492469210356723	0.23667150941064324	-0.00018681957697510955	1.8617451190948486
2540	1500	0.020946653265378864	0.03919927465219054	0.14504609128327797	0.07981652529917102	0.43940872275314685	-0.000186831342549154	1.421144962310791
1425	2500	0.009712651144669456	0.025606159117161846	0.258860226949772	0.06670885575557717	0.06697621736442969	-0.00018686632791706706	1.8927843570709229
2026	2500	0.00662885885388059	0.0235602680488651	0.08387753094337452	0.04880591509405553	0.3513440138716815	-0.00018738819495552834	2.0613415241241455
1470	1000	0.009321202006459861	0.03693853141605196	0.6065967412973273	0.0892056820225984	0.36467189580151904	-0.00018746180921167744	1.1313984394073486
38	1000	0.019990174345727935	0.034909662085976866	0.43669901417235163	0.09010768509913558	0.08633716242264497	-0.00018749672898181092	1.1063477993011475
224	2500	0.012687253134268887	0.038970721968178905	0.518328445920791	0.06769646174438451	0.11042806407618169	-0.00018754094667098966	1.6806416511535645
866	600	0.02106063327675872	0.03429291947719502	0.11242742066240585	0.07843694034055011	0.28720936202239133	-0.00018755956835174987	0.9584574699401855
1458	2500	0.005931710821653482	0.03288661473731794	0.9693316415715447	0.07722643804811316	0.20882330177565903	-0.00018764579342623648	1.8003480434417725
706	600	0.00796269956846825	0.03376032099458726	0.3501857481391081	0.08972605580616647	0.41844798572813335	-0.00018776153661846456	0.944659948348999
643	1500	0.007195574277464518	0.03662915304139916	0.7160816093491069	0.08531896721142183	0.3437018768572113	-0.00018790826179046545	1.3705346584320068
2131	1500	0.022118556705565784	0.03611622288951309	0.02953753287178711	0.0790533068077374	0.5164106684568963	-0.00018794566402426823	1.436392068862915
2045	1500	0.010412159930274728	0.0338212524556675	0.08234737389862586	0.09277191901431817	0.7031859356816998	-0.00018803104126082672	1.4541654586791992
2797	600	0.00637326718193647	0.030549709819533283	0.7232557705882049	0.06453376292312758	0.1738545345331232	-0.00018804111170627074	0.9150574207305908
2626	2500	0.013555039789894162	0.03991477998636207	0.4690104106069863	0.05189230588189252	0.1147603089942004	-0.000188067365320674	1.6722126007080078
1181	1000	0.008452857005737516	0.027618968422558437	0.12910633118285403	0.09709234239971384	0.4915864905880229	-0.00018815809268817125	1.2025306224822998
1193	600	0.01083385730199029	0.035434493814143306	0.22982956257155843	0.06500985338235041	0.08253065938555171	-0.0001882050185250581	0.8824701309204102
741	2500	0.006118552613432884	0.03317774424284918	0.8893575610182303	0.059474514188792196	0.19098084558759557	-0.0001884078000714254	1.7782845497131348
2116	1500	0.010654204256172306	0.03161831552511002	0.8190356878418356	0.0753497225913994	0.17140377808877963	-0.00018849492476603254	1.358306884765625
1689	2500	0.015140595811006576	0.037058397899431876	0.4237422840105089	0.05683933844215048	0.042752054955161246	-0.00018865886913034882	1.7362873554229736
322	1500	0.006587854329782152	0.035891000500516516	1.0836386937470084	0.07653618967097914	0.25253365784422177	-0.00018896662208621503	1.3358757495880127
2165	1500	0.006395300732234481	0.024332333025569034	0.22463664532310004	0.0998565865481289	0.09572351411335939	-0.00018903187958060693	1.341939926147461
2115	600	0.0067145202678688684	0.028108895590278064	0.6646482362692949	0.08326493862412451	0.2111578427341284	-0.00018908151629903357	0.9278419017791748
