	Q	R	eps_max	Q_scale_factor	rotflip_const	mean_test_score	mean_score_time
1006	0.21664294416408397	0.013041677835056414	0.8073494361458634	3418.601080525188	0.1	-0.005104910764690568	0.03848767280578613
891	0.19330796328739103	0.008372655125480018	0.8621157466283639	2999.6709446262066	0.1	-0.005104910764690568	0.03858542442321777
862	0.22225334416779374	0.006431996878069498	1.093924868640448	2945.652982520576	0.1	-0.005104910764690568	0.03854012489318848
1134	0.21931453536651252	0.010168640688064676	1.1269910088315482	3075.8298017525203	0.1	-0.005104910764690568	0.038314104080200195
782	0.18201847369047552	0.006421880630070202	0.9775364994280153	3173.1699001540283	0.1	-0.005104910764690568	0.038655996322631836
1120	0.16797823278100366	0.005445846518893683	1.1911779160214513	3030.336971746574	0.1	-0.005104910764690568	0.038041114807128906
991	0.204398457904749	0.010001696235670581	0.49813211825399206	3072.8461006226244	0.1	-0.005104910764690568	0.038529396057128906
1117	0.12308788151283162	0.007368853688427756	0.7428860279715331	3265.045092594872	0.1	-0.005104910764690568	0.03827643394470215
1087	0.21381755512455947	0.012550689895357589	0.6326367759316329	3444.855978931041	0.1	-0.005104910764690568	0.03844308853149414
1185	0.17999140115450382	0.007553710370124764	0.6709062648181126	3123.433513684806	0.1	-0.005104910764690568	0.038790225982666016
1204	0.20563303100897742	0.012116277700143785	0.3943744205299646	3390.601263112849	0.1	-0.005104910764690568	0.03827619552612305
1036	0.10735568254990643	0.0052679717750276365	0.879751556425349	3169.5258448475383	0.1	-0.005104910764690568	0.038526058197021484
959	0.2134958306603104	0.011347406472618924	1.0905451728928015	3343.317048976606	0.1	-0.005104910764690568	0.03843188285827637
1499	0.2156878417600199	0.011737646111447893	0.2115887613871335	3436.2429506479334	0.1	-0.005104910764690568	0.03841805458068848
513	0.21125756098491089	0.010225780465021785	0.4241717989717936	3177.150823662664	0.1	-0.005104910764690568	0.03845548629760742
198	0.16834361088553518	0.007602421432185048	1.12680046524934	3376.0296182955685	0.1	-0.005104910764690568	0.03897881507873535
1464	0.2235691557121908	0.013743619838986441	0.2595241515986247	3375.0411923144547	0.1	-0.005104910764690568	0.03815007209777832
1442	0.12194476238180744	0.007922563670700329	1.0322954483262454	3287.561887069804	0.1	-0.005104910764690568	0.038315534591674805
1420	0.1874078973125036	0.005847073959894664	1.1522637052651357	2874.6206990364435	0.1	-0.005104910764690568	0.0382237434387207
375	0.12206307242534675	0.005458209580523546	0.5910065197411033	3191.774914028563	0.1	-0.005104910764690568	0.03841567039489746
1343	0.19964995980416328	0.011603641797599953	0.5747922768189134	3217.3763380702003	0.1	-0.005104910764690568	0.03824257850646973
1318	0.14560247750438354	0.00568033025073682	1.0399289753589618	3253.898928237737	0.1	-0.005104910764690568	0.03842020034790039
527	0.1552713790029247	0.007509646981095	1.0896146028501452	3281.232835957752	0.1	-0.005104910764690568	0.038458824157714844
1294	0.1781378002230254	0.006474008608272	0.15329468113685307	3209.6886817386594	0.1	-0.005104910764690568	0.038265228271484375
1292	0.1680060316118639	0.007620891126415178	0.600514424263747	3401.658804288332	0.1	-0.005104910764690568	0.0382230281829834
1264	0.16294420365379467	0.008873014475681684	0.30637644181598495	3270.8468505347846	0.1	-0.005104910764690568	0.03810739517211914
628	0.12888188060475875	0.009396485113994976	1.0288831662994935	3445.397681738564	0.1	-0.005104910764690568	0.03851032257080078
1269	0.16872415131036367	0.007218835746529824	0.5290372424576409	3193.7193382567925	0.1	-0.005104910764690568	0.03813648223876953
