	num_particles	process_std	measurement_std	g	h	mean_test_score	mean_score_time
286	1000	0.01189793847562392	0.03264975596903051	0.7148148618694721	0.25990176332806647	-0.0001977525669953148	0.8447997570037842
497	600	0.01037082890505658	0.028286191319006435	0.5341943940704956	0.9927135231159349	-0.00019796297495596935	0.7368240356445312
2123	2500	0.01613882792246997	0.03916065049546831	0.6841609122570605	0.8040978790540427	-0.0001981377936099183	1.3260631561279297
2438	1000	0.015219642850177541	0.030942867721168915	0.872569903475304	0.00448549358078143	-0.0001981717843769739	0.8993387222290039
1125	2500	0.014501784252438768	0.035581369592376365	0.729311455356901	0.15085342648240174	-0.0001981903216363601	1.3387413024902344
744	1500	0.013220766688373672	0.02456518152009867	0.6815019433848619	0.8518544724117609	-0.0001982187210739104	1.1588799953460693
737	600	0.017463102310271712	0.034394018897383576	0.7159636919904151	0.6329193602417473	-0.00019827471722154617	0.7417027950286865
1907	1000	0.02344800779024519	0.03279446897471131	0.8186498801200499	0.9211134675103683	-0.00019842321849576072	0.9305181503295898
163	2500	0.02679166042167582	0.039700521049152226	0.7723937681207543	0.6110208952564498	-0.00019870915541295427	1.4439129829406738
1750	1000	0.024850422943185096	0.03232846423022463	0.8521544056972703	0.7737545045568438	-0.00019879173944424303	0.9536402225494385
1212	2500	0.029390221830475106	0.039005392551597975	0.748137863426219	0.9446796223938579	-0.00019881538290151906	1.492802381515503
982	2500	0.01373075647660763	0.039913859424481724	0.7852478003930407	0.5135347527271608	-0.00019881943033845195	1.2630524635314941
1639	1500	0.017733517544575805	0.02639636934978122	0.8106455361224545	0.622710870536342	-0.00019887050762281856	1.1525826454162598
1481	600	0.017869185671762124	0.02488304239577687	0.8415903658793868	0.8023715621048054	-0.00019893604909431125	0.8020823001861572
226	2500	0.023152737227901468	0.031215532176473382	0.8589810298043881	0.6578029451287133	-0.0001989485631158904	1.558178186416626
2361	600	0.013526213884286837	0.03586143010774342	0.7497265560387287	0.45588430082721965	-0.00019899166512107706	0.7025580406188965
1645	1500	0.020388433555981557	0.030740319807274152	0.8197305117782863	0.46534990896211303	-0.0001990695075335244	1.1298799514770508
830	600	0.024317149586459717	0.036501406538040744	0.8490297970836864	0.050729285538222646	-0.00019908844766226364	0.7487843036651611
2273	600	0.0194178317013104	0.03618192001479265	0.7686253539372341	0.20683189800510837	-0.0001991032862711271	0.7455687522888184
1317	1000	0.021252405736296238	0.036871788183841375	0.8710554863924365	0.1894785892252301	-0.0001993264046677415	0.8769276142120361
2283	1000	0.019391820202343674	0.03302566271946568	0.8571461314983895	0.9390073234933567	-0.0001993998845349997	0.9042253494262695
789	1500	0.0186253295436311	0.035579890292083076	0.64081860511206	0.8199332155274168	-0.000199458035035286	1.081939697265625
683	2500	0.020246110155820833	0.0279041928312389	0.8195027904792267	0.7573647350219356	-0.00019950369209426535	1.6035864353179932
910	2500	0.01161502630291709	0.034182560155258015	0.6337099062703421	0.8946719641015525	-0.0001997214088216493	1.3049101829528809
754	2500	0.011062214671361464	0.03588537050852209	0.8233159584323433	0.24879213076861117	-0.0001997691822236107	1.2504980564117432
381	1000	0.021808865628157446	0.03263869122332115	0.8940827069910278	0.07562257576777298	-0.00019981532017915933	0.9220871925354004
1006	1000	0.014991750927902118	0.02991423173285744	0.6612063092602753	0.7573365225041485	-0.0001998697195379949	0.9081015586853027
173	2500	0.014004076496749136	0.032153121260188294	0.720142171175959	0.02178071669453452	-0.0001999345393821145	1.4081575870513916
730	600	0.017975276426695875	0.03444152446303407	0.7680153699428197	0.5043854652099559	-0.00020008798658425144	0.7468786239624023
2381	2500	0.01465551760726154	0.03001443043658255	0.714010011312165	0.3202041850612496	-0.00020009320969580923	1.4627478122711182
601	1000	0.01025736040453602	0.027191622020741907	0.7685507205896782	0.6393209092310691	-0.00020015868746566258	0.8914608955383301
2808	2500	0.02764758635311476	0.037718148655365574	0.7173431077838939	0.8980890345102011	-0.00020035183628618435	1.488048791885376
2784	1000	0.011828933237887331	0.03352365058443857	0.7550203606765187	0.05556491241425754	-0.00020051940618316511	0.8508338928222656
2561	1500	0.02299666963122087	0.03076452009846245	0.8447634114592655	0.8587474962384516	-0.00020053097608381068	1.157684087753296
867	600	0.025191236097448368	0.03961733702870873	0.7516392076055117	0.6933871302713411	-0.00020057774144932591	0.7438530921936035
75	1000	0.011212958955054513	0.028489678458297897	0.7567130678085701	0.38969084117095343	-0.00020062277700596325	0.877938985824585
1069	600	0.012693211611771671	0.029013227983062898	0.8479748224155745	0.8416818351177506	-0.0002007055327320791	0.7461726665496826
1478	600	0.023333061070736034	0.034195032611788606	0.8925482683434356	0.28274763570356387	-0.00020070895258039698	0.7644822597503662
1756	600	0.011945824106950758	0.030492205169104253	0.806074054990215	0.21718514833757085	-0.00020077969575712433	0.7326638698577881
2730	600	0.023665605182589325	0.036950788983964596	0.7723186080069336	0.5492214592220477	-0.000200839517175373	0.7492325305938721
454	1500	0.023322308781577213	0.03192559157875715	0.8964812540507547	0.6264849307672583	-0.0002009628570265544	1.1368954181671143
90	1500	0.018798509206482142	0.029494821450786808	0.7669449772813404	0.5273262531481538	-0.00020097523865139784	1.1327295303344727
1895	1000	0.024917533169853057	0.03368835618014089	0.8880811523721566	0.3592613919849681	-0.00020114304580279532	0.932572603225708
1089	2500	0.02514205398905793	0.03498310687656264	0.9113161553719715	0.5589410682159793	-0.00020121655648139782	1.509716510772705
600	600	0.0117699985279305	0.02684011501871076	0.7958505796855535	0.5689973177282593	-0.00020121943859829406	0.7571077346801758
1366	1500	0.017419723854650963	0.027727640860789056	0.8308277229138756	0.39396557372084995	-0.00020157319260863597	1.142167091369629
246	1000	0.030090020076706074	0.039188227462160836	0.7631785548046578	0.8908008203472542	-0.00020161146648051977	0.9045600891113281
2071	2500	0.010318245679443993	0.02636267874677277	0.7499440908089048	0.7242630057083931	-0.00020164710769238398	1.4472770690917969
530	1500	0.011793181431305652	0.03171267637330942	0.8065800594014718	0.2789026274138946	-0.00020169620590593568	1.0072438716888428
1637	1500	0.01980879742589417	0.03708228853255785	0.7479346705742003	0.07578018620629756	-0.00020183467044757356	1.0546278953552246
2011	1500	0.02386216902018836	0.039749524525982724	0.7512266475755995	0.2444765671551442	-0.000201884042395162	1.0678575038909912
2396	600	0.018684116349808613	0.027996383544178764	0.8217929634463779	0.05332297689165899	-0.00020191386243469743	0.7709424495697021
520	600	0.022328043378637006	0.03593116696468301	0.8632591081816388	0.8719904292390984	-0.00020202976075026774	0.7380757331848145
1055	1000	0.02381665018316305	0.034957983204540875	0.8216952913048432	0.018946321716763248	-0.00020211372770952886	0.9051883220672607
432	1000	0.012245848895470488	0.03375348054395812	0.8410111560700326	0.45989239790161063	-0.0002021347836180913	0.8440332412719727
1010	600	0.023255028822124567	0.030982615758205934	0.831890250464179	0.8368510783139292	-0.00020216103822382568	0.7872676849365234
1070	1500	0.028313702275512324	0.039699769955415035	0.6809717126972836	0.8809507800480327	-0.00020220929946863442	1.088135004043579
344	1000	0.016280284574165586	0.02525341621669663	0.642109991862865	0.9631440599422503	-0.00020224061238973174	0.9604203701019287
622	600	0.02195459393716078	0.029762615923130148	0.8347390775845767	0.48315925520217806	-0.0002023037484549135	0.7858273983001709
12	1000	0.025475417178346012	0.03380130589828124	0.8654732580244211	0.32627731664517834	-0.00020248488436262418	0.9318194389343262
245	2500	0.012098540469116658	0.02610794680428858	0.7431318902970002	0.1648601539183827	-0.00020257338935385772	1.4878525733947754
1937	2500	0.023071264207022782	0.03214459223451707	0.7424924521045176	0.697649194005447	-0.0002025913883480071	1.5495326519012451
2193	2500	0.017538815587109978	0.02644137722439162	0.7982575819891864	0.39680385420681985	-0.0002028631598459527	1.5865912437438965
2332	1500	0.02383780032149248	0.0375360892258839	0.7565919910429327	0.06444324409171054	-0.000202963403318059	1.0848171710968018
2233	600	0.022315687626392695	0.029731317196754946	0.8225944662832108	0.4999043335865806	-0.00020300319804032884	0.7919201850891113
515	1500	0.011160248868194745	0.026272022619784917	0.7265780902095353	0.2618995856138473	-0.00020300433046939	1.0935208797454834
1775	600	0.019210452020665913	0.03138370006639428	0.7432415111772281	0.43286366651765507	-0.0002030682653691667	0.7659533023834229
1957	600	0.022184480562779236	0.03390570539174905	0.7705861253056818	0.5097838025135133	-0.0002030758113230083	0.7638254165649414
681	1500	0.012921519138251462	0.029333217971900048	0.7305632876684662	0.10234850770677184	-0.00020308072906281813	1.0708746910095215
1502	2500	0.012878251841533236	0.027254134224894165	0.7139086313612671	0.6004500905855357	-0.00020311378807220514	1.4807803630828857
1302	1500	0.01973027660830185	0.033826614518630185	0.7421418461493438	0.16081984645382774	-0.00020316324711376114	1.072023630142212
1016	1000	0.01612784702909166	0.025193477652343532	0.8554659156108291	0.8768673815092031	-0.0002031698705632453	0.9580461978912354
2352	1500	0.029827967643077852	0.03859973170300614	0.8926047679495495	0.527828146856797	-0.0002032269145228651	1.1130728721618652
349	2500	0.028046917640626404	0.038902230502497	0.9065572005011635	0.7646595320633542	-0.00020324187280131058	1.4739995002746582
2114	2500	0.01287235186745427	0.026378735338122315	0.5436244068154755	0.9825160979788321	-0.0002032608535714397	1.5027928352355957
41	2500	0.02579558422358704	0.03852323873538943	0.9177805078280272	0.4290580937873194	-0.00020334129628402127	1.4511182308197021
1284	1500	0.011890480005066217	0.03466696130109778	0.8304742753141734	0.4676070590404734	-0.00020353435979420214	0.985642671585083
2625	1000	0.02468319239519009	0.03957657040457717	0.9028460714062594	0.7819411663322171	-0.00020361148659490998	0.8893594741821289
1886	2500	0.015574963169697609	0.03481099803374683	0.8649253807498776	0.8250175214213396	-0.0002036857359544247	1.3861422538757324
2621	1000	0.01974217353412934	0.028077899448468266	0.8997896484144174	0.8390260568361185	-0.00020379954164570093	0.945631742477417
1381	1000	0.028914980738322632	0.03997958599798359	0.6554543084134992	0.9600345423655934	-0.000203857674712569	0.9038577079772949
547	600	0.022810707616949817	0.03906840283711125	0.8724463955050648	0.25803359830401285	-0.00020398465602540535	0.7335195541381836
1172	1500	0.023889940439071267	0.03095278344486372	0.8393909702297158	0.6322295373777861	-0.00020399259373175837	1.1815118789672852
1866	600	0.01246311722741871	0.038293558853107666	0.7989048218680093	0.3208410988596273	-0.0002041906885256457	0.696601390838623
1194	1000	0.01406075220285763	0.03829003798305184	0.7048823744057378	0.7907261124006276	-0.00020430852650161699	0.8340365886688232
2032	1500	0.017667372714717453	0.025350093200118624	0.9056348629275957	0.35937058325022153	-0.00020433524494294924	1.1955926418304443
2055	600	0.012560169728904228	0.027604307871155434	0.840003449936227	0.44383529732664273	-0.00020440386926740244	0.7588076591491699
114	2500	0.0301877814337057	0.03728346565925215	0.794167530733191	0.838473948570019	-0.0002044291345060695	1.5671782493591309
82	1000	0.020553107672251124	0.02948047887590137	0.7637976943939261	0.617646840635779	-0.00020446318834446228	0.9465560913085938
1058	600	0.021912170581731394	0.02950377088156473	0.8308542948941218	0.9668679863336652	-0.00020491542351003302	0.7821521759033203
2648	1000	0.015924812809593573	0.0349509042407566	0.7300340311453297	0.24356446911815666	-0.00020491892154403897	0.8636868000030518
1247	600	0.021164022889060694	0.03692765574502389	0.714864128190096	0.6877072083995963	-0.00020506739358937213	0.7475671768188477
1265	600	0.021476770102076874	0.033725447095824465	0.762272741012299	0.3270613781323113	-0.00020532803757086372	0.7609941959381104
1442	1500	0.023543805123076293	0.03175048508413509	0.7932934579489073	0.3729000728461175	-0.00020559824763034286	1.163928747177124
2155	2500	0.021799369280347418	0.031129743266826146	0.7961109369449624	0.004398130763281327	-0.0002056643015819413	1.588935136795044
647	1500	0.029915703714277764	0.03693521129520908	0.8040889344909845	0.7373582969959719	-0.0002057073485949919	1.1585237979888916
60	1000	0.01296166297949918	0.033484781247061605	0.6964551514660591	0.370507895566217	-0.00020578110125574417	0.8549983501434326
2825	2500	0.02796101887872593	0.037880652737045585	0.8189165611180456	0.011730716128980578	-0.00020589791056258434	1.5002384185791016
2746	1500	0.012444709867804955	0.03311940211581409	0.8535882086837339	0.6746989468876995	-0.0002059314431094641	1.0214471817016602
2117	1500	0.0136845576747017	0.03316327306076148	0.711026541430418	0.2693112550557407	-0.00020600494201271734	1.0365588665008545
779	2500	0.01725592679602444	0.028250998618800198	0.9137237560013993	0.7298219471156809	-0.00020612089108211298	1.5212047100067139
2680	1500	0.014302862545514303	0.023202832514272048	0.8905504052675892	0.20611210360081988	-0.00020612259821659352	1.178708553314209
2460	2500	0.01843532596124321	0.02590700307532167	0.8247437426953155	0.5035058416959187	-0.0002061391703125241	1.6096875667572021
723	1500	0.01694979718666558	0.024009123434701317	0.868408131645251	0.4116236069319741	-0.00020622352819202458	1.1984751224517822
1515	2500	0.014459347601785069	0.027954900602356482	0.7548034386925	0.18499967940006434	-0.00020624386202453294	1.4983031749725342
2	1000	0.02647246898247828	0.03361983097749885	0.879468205023092	0.196445333492558	-0.00020633436166364092	0.9445695877075195
190	1000	0.010441377235729821	0.025374518964774648	0.8673343587777258	0.29938381592838115	-0.00020647052306474304	0.9131529331207275
992	1500	0.017767887570285044	0.039224773592657	0.8907030690121911	0.7143238552805348	-0.00020650922487619848	1.0280053615570068
1030	2500	0.020048411296944416	0.028774413582526914	0.7722123494389533	0.5661166757509064	-0.00020677365188211225	1.5648608207702637
2765	600	0.014321300185761231	0.023429598377095382	0.6884404446906933	0.9072665370508984	-0.00020678370831999165	0.7943100929260254
1213	1500	0.031775247648616965	0.03958606596848928	0.8139987187402591	0.4971269247723594	-0.0002069480721918366	1.1363835334777832
1798	1000	0.02747726555474799	0.03844984350578263	0.7155124823578458	0.8314100451128155	-0.0002070471031050649	0.910686731338501
1303	1500	0.028282627527030674	0.03603819105077786	0.7241682194630736	0.8897866424333759	-0.00020705918515861714	1.138859510421753
2534	2500	0.02225685190516038	0.028276950316837683	0.8917504151264517	0.8892547833821559	-0.00020709626178776544	1.6540501117706299
2146	600	0.012356488881573905	0.027375256438172367	0.7815176030297127	0.21895906263354004	-0.00020714670507787443	0.7533059120178223
2436	600	0.010967088017805141	0.025939452749735116	0.8663801576925194	0.4629798719143987	-0.00020723812365785554	0.7543742656707764
