	num_particles	process_std	measurement_std	Q	R	std_a	rotflip_const	mean_test_score	mean_score_time
0	600	0.01	0.01	0.1	0.05	0.08	0.05		0.0006098747253417969
1	600	0.01	0.02	0.1	0.05	0.08	0.05		0.0004978179931640625
