	num_particles	process_std	measurement_std	g	h	mean_test_score	mean_score_time
290	3000	0.07920140044707988	0.01072802127718942	0.06608840000852245	0.3819926732051642	-0.00039288791641468087	1.390519142150879
760	2500	0.028107275187991325	0.010880668349207177	0.024067014078339888	0.04193180172060754	-0.0003928885017289492	1.1381092071533203
1458	2500	0.09880507714335915	0.011707889662621932	0.18504144090536434	0.24410679189240414	-0.0003929017363136084	1.205915927886963
1178	2500	0.07782500055918218	0.014197689768992354	0.6201406057575309	0.322132408215315	-0.00039290709306771956	1.2437217235565186
585	3000	0.08361146379955531	0.01246544241998783	0.48074432363092523	0.13336940152641388	-0.0003929223639927034	1.42474365234375
652	3000	0.055049741704102116	0.016363364189764116	0.6871446579235595	0.4961690332926801	-0.00039292956106210756	1.2951288223266602
831	2500	0.08101588056270065	0.010542910456653728	0.2451068809529872	0.04578496477845145	-0.00039293986143508925	1.2378296852111816
957	3000	0.07871905002106844	0.02098190967465407	0.3889178346874538	0.2431738884744009	-0.0003929546133288706	1.2563591003417969
568	3000	0.04488277748487049	0.019820732563844555	0.017125202417285924	0.18976999026946606	-0.0003929645593326167	1.3151662349700928
1151	3000	0.09120925226626123	0.01862853907175485	0.3183926717871267	0.31671143266894597	-0.0003929936271174846	1.3848590850830078
458	3000	0.07391169518085924	0.015480700439716388	0.6008483602492953	0.7445203728189187	-0.0003930027957336221	1.4299700260162354
1251	800	0.04191685659462516	0.01811415999391116	0.48239793393094416	0.11857406174602954	-0.0003930132157660472	0.5807876586914062
883	2500	0.054832217670823837	0.02210229912970036	0.7162170667726322	0.7537203324421946	-0.0003930267425025716	1.1161901950836182
993	2500	0.034019236086882544	0.025543568256402045	0.12935560732173376	0.23683331558348242	-0.0003930282203900449	1.1064910888671875
981	2500	0.04686678550198719	0.01514758384736135	0.442232585478567	0.3912147795051816	-0.0003930283957391627	1.0984723567962646
730	2500	0.08482936742234289	0.01457690489167316	0.288005808084791	0.5540254287806088	-0.00039303181743901666	1.2554280757904053
810	800	0.06181605698297265	0.010276316258939728	0.14975207110807337	0.5093173484652452	-0.00039303480399420927	0.6353011131286621
135	3000	0.03826608440026575	0.014889022456488077	0.4955641721209902	0.11085940278079393	-0.000393041220433044	1.251828908920288
70	3000	0.06460073372401183	0.014581854627513515	0.46560418533878983	0.3428673192044923	-0.00039304950543642586	1.3419334888458252
483	2500	0.07980846844460665	0.010661415198678515	0.29814812203620805	0.5787531497063868	-0.0003930542572261168	1.2499439716339111
1003	3000	0.04460600942984147	0.02019687879800089	0.2596013117313584	0.5896412047706809	-0.00039306807930044864	1.2814438343048096
74	2500	0.06157127727893583	0.011904480671078476	0.7826623633499071	0.21968533119457742	-0.0003930791474649315	1.1905510425567627
1399	2500	0.04991959723893036	0.029256223568934182	0.32104423030737483	0.4097791745131364	-0.000393083559820138	1.086482286453247
31	3000	0.06621299734602779	0.015950797626866724	0.6520918823865101	0.6798935561113552	-0.00039308729338289927	1.3368146419525146
237	3000	0.06894432199620418	0.016099029792316137	0.7359215086151074	0.518745622974082	-0.0003930892212777451	1.3700294494628906
1131	3000	0.08122346299129808	0.019061164218999414	0.6905915507951533	0.7704092721466068	-0.0003930940715500797	1.3809878826141357
579	2500	0.09627457700469325	0.016854914695808125	0.389952056107704	0.5003060975225998	-0.0003930978851296434	1.2444710731506348
491	3000	0.027728916783810422	0.02025695493288807	0.01297714498579623	0.4781724747030156	-0.0003931016712551501	1.321413516998291
894	3000	0.05311922474557386	0.018507756717524543	0.5304470529656212	0.4205312591628043	-0.0003931071863565827	1.2387876510620117
1417	2500	0.06824099383949875	0.020234755742513683	0.5847481963280144	0.449724385278649	-0.00039311179468891214	1.1186106204986572
1014	2500	0.0356066296391653	0.010294154413392485	0.08072930231547737	0.3714394329309116	-0.00039311662269565876	1.2020416259765625
99	2500	0.027615998574628983	0.014534240678498353	0.28095630874058825	0.25524389254436397	-0.0003931274798834445	1.1065764427185059
759	3000	0.03463243948604098	0.016970055049492838	0.6273334031867934	0.13795287337989431	-0.0003931284798014446	1.2904984951019287
1374	800	0.030137655740198357	0.020393009237257946	0.36664838848932685	0.7847548406137755	-0.0003931350713226698	0.5977814197540283
696	800	0.05397402880110781	0.014509962718691552	0.15895192423041832	0.06382216729268811	-0.0003931374789475379	0.6058971881866455
982	2500	0.07754080483955145	0.017035683601829672	0.7261488436637474	0.5784180651467065	-0.00039314082540678366	1.2104036808013916
990	800	0.06294561285546335	0.010208040018532868	0.08300922545282452	0.7789058980985263	-0.00039314106513206056	0.6365141868591309
1497	3000	0.07776359890295223	0.013054960786510037	0.7270442128997145	0.5479382437057924	-0.0003931425381072046	1.4157488346099854
562	3000	0.055107842456945645	0.011506557474250221	0.2543076395314507	0.5646450414714465	-0.00039314970581650764	1.4312748908996582
1400	800	0.06595761900628272	0.013616260276332766	0.28440532932993234	0.5775617738100985	-0.0003931814278865719	0.6056582927703857
162	3000	0.03989062684233488	0.022471089378637503	0.5230114908126622	0.6842306643089053	-0.0003931912539013878	1.2295327186584473
105	3000	0.07437235971783968	0.018049303748632735	0.4960309052851766	0.3595820156734628	-0.0003931920040271439	1.3584098815917969
1296	3000	0.06352260724235442	0.01709501047458767	0.20675553093199162	0.11828817974766244	-0.00039320326274936893	1.2912821769714355
757	3000	0.0856564106865655	0.014565821262676314	0.22515935759079586	0.3457021676392878	-0.0003932032638027099	1.42000412940979
453	3000	0.030232725636865944	0.016230093963864566	0.006974785369430858	0.0016314709629087433	-0.00039320520842048436	1.2897591590881348
511	2500	0.060684426009967325	0.02332684957488796	0.7165607859780976	0.1313766784387056	-0.00039320593692730434	1.1420056819915771
655	2500	0.09541185367317401	0.016081973157918632	0.5092347089743662	0.5977056663373497	-0.00039321593182634995	1.24996018409729
1421	3000	0.04215050363106332	0.0167927848401434	0.39253853356264873	0.2970184870041796	-0.0003932266772370006	1.2457890510559082
1215	3000	0.05869772298912807	0.021882554860321646	0.3365358076002193	0.0795205892783577	-0.00039323402223225023	1.2779157161712646
175	3000	0.09640302565287179	0.014680649061897876	0.37623150614991574	0.3038442405637306	-0.00039323973793417897	1.337968111038208
1377	2500	0.09845720941882094	0.014396895668436577	0.4705692684901182	0.6987877956628402	-0.0003932452503537922	1.221773386001587
1073	2500	0.086187369750299	0.01064654650862812	0.31184776924777796	0.1058419112283227	-0.00039324598933391267	1.1897027492523193
911	3000	0.054379238945246544	0.024290960725722573	0.09916791690199096	0.32580628882842	-0.00039326569735864296	1.2596476078033447
837	3000	0.02997056587955268	0.01108938097934791	0.17944018067862136	0.46073262424254047	-0.00039326809131134884	1.2936692237854004
202	3000	0.047035601193686105	0.012997781984890096	0.5002275917745859	0.6691694614293465	-0.000393274268648938	1.2678797245025635
1094	3000	0.06157645188252405	0.013632485414662315	0.7452173802073244	0.094003792088587	-0.0003932765661896111	1.3775582313537598
592	3000	0.06267937412839299	0.012911991927446246	0.2128717496089891	0.039925515189824436	-0.000393277837637194	1.4381344318389893
682	2500	0.062936516066909	0.029311728833890494	0.2596236954973194	0.014020992733344962	-0.000393278924633988	1.1389660835266113
1115	3000	0.06561561236677502	0.011914384780081777	0.3174058727876884	0.03652483755134552	-0.00039327973684213767	1.3643012046813965
151	3000	0.06877499470745467	0.01649357441164188	0.25432149461985437	0.1550757605209756	-0.00039328285640609665	1.348792552947998
540	2500	0.08965162762966289	0.012046143885433597	0.23074720286748474	0.3398269661633797	-0.0003932856228068897	1.2993226051330566
1121	600	0.07711308129498617	0.010426317435021171	0.0758574795397168	0.7537846897298972	-0.00039328581697815386	0.5663373470306396
146	800	0.09512196015422139	0.010986470641286338	0.355550682520678	0.6825810171654706	-0.00039328716683651306	0.5998351573944092
40	2500	0.03140199040076398	0.018870171034616717	0.24695049813322828	0.005113305141695257	-0.0003932895991640558	1.0746288299560547
506	3000	0.047561386004901375	0.01674087119476054	0.19035541061958883	0.27916365779682967	-0.00039328960416341787	1.3158454895019531
544	600	0.054918334952358275	0.011646591698253505	0.6277497653614358	0.24206994412664332	-0.0003932913659584533	0.5651226043701172
1231	3000	0.026360432318462756	0.012144163165505567	0.13857621635995204	0.4716283478706859	-0.0003932937956640393	1.2840774059295654
1199	3000	0.05693321757026326	0.022864613019335893	0.2409745001328193	0.7886232621816895	-0.00039330339131779746	1.292698860168457
1252	3000	0.05138699029286179	0.010996055003526444	0.15369695876650402	0.33662891508478376	-0.00039330953524577603	1.4129483699798584
114	2500	0.041872716174530304	0.01549816258153577	0.07493825407656729	0.10639653754992295	-0.0003933163327114557	1.082981824874878
1341	2500	0.06662927527133433	0.029461187056971136	0.4800747268027272	0.09106688838106791	-0.0003933173935881486	1.0856750011444092
1129	3000	0.03798770685644011	0.012588279751484549	0.25395580484544844	0.0012257150130608352	-0.00039332348610392626	1.2786118984222412
1283	3000	0.030575626871245667	0.013428165270649875	0.030782720348434014	0.37911477389279225	-0.00039333447748876637	1.283707618713379
80	3000	0.08032825226332717	0.025528631220659213	0.20508424399886174	0.09949922239102521	-0.00039334270240969587	1.252619981765747
552	2500	0.06702221924742369	0.020327258481381647	0.5785612477867773	0.7765764951491714	-0.0003933610068090453	1.149287223815918
1383	3000	0.0951604697049605	0.021526442688676088	0.26718146395868303	0.4782944598269883	-0.00039337088374779286	1.3769335746765137
28	800	0.02624830096084597	0.022497413629591775	0.1370624263815876	0.6749275335716182	-0.00039337101295262665	0.5741381645202637
1347	600	0.07697340244313622	0.01289238703047494	0.378031235200693	0.523109294384197	-0.0003933732134336094	0.5498392581939697
955	2500	0.07976211210849501	0.014973642099726028	0.20332271714918015	0.49522527042025954	-0.00039337463411585953	1.221921443939209
209	3000	0.09572720415682331	0.014646795128962987	0.31407995104052394	0.7187239625031098	-0.0003933757126339535	1.3546898365020752
1321	3000	0.028830978886398993	0.019889730624363992	0.09631326360497897	0.3027465321316527	-0.0003933774173925737	1.2791082859039307
1083	2500	0.0831702667914571	0.015911864097466682	0.19982427019623136	0.349587101100744	-0.0003933796572123134	1.2138805389404297
1463	600	0.05969280506037289	0.010304415563490477	0.4229558751680574	0.7422142587834608	-0.0003933802534751467	0.5640213489532471
21	3000	0.08874850498780132	0.014703622408402076	0.21031600794246189	0.24378518838470625	-0.000393381022218354	1.3527820110321045
434	3000	0.0992021001788726	0.018238476312315528	0.4304716820325443	0.7167470731441132	-0.0003933822237604748	1.4305322170257568
1174	2500	0.08086171683851823	0.010612085900628157	0.15356618447132428	0.6956299081700759	-0.00039338490892197635	1.2255547046661377
1254	3000	0.06418012801876843	0.010875340367875401	0.5101928100937998	0.43264810067941983	-0.0003933879357106051	1.425112247467041
732	2500	0.025748345851543453	0.02322587395830632	0.08343078523449998	0.35120959226709936	-0.000393389009904678	1.1546895503997803
134	3000	0.08772766806026447	0.01599263009247224	0.2509049364821145	0.6927500669061053	-0.0003933909865186497	1.364776849746704
432	2500	0.08319743923574369	0.014690211002090208	0.41146022891480927	0.3842995339230096	-0.0003933926804422625	1.2514064311981201
996	800	0.07170330739527384	0.01406620329268692	0.6849560154303043	0.3062239965715556	-0.000393397134923154	0.6045291423797607
1380	2500	0.028046387288753763	0.018015634096782692	0.08283457320817122	0.5289453251548739	-0.000393399723967437	1.145313024520874
1303	600	0.07925867546988963	0.0141324762878491	0.1585433243571897	0.2824346917608757	-0.0003934033056992987	0.5444209575653076
745	2500	0.04765620517436242	0.024138137682267205	0.4849196058822542	0.24490229867140823	-0.00039341033047643736	1.1471107006072998
384	2500	0.08954048993305994	0.01304077140366127	0.4352641995032954	0.25295094551144787	-0.0003934117498962883	1.246861457824707
738	2500	0.09527083838575626	0.013791336373197396	0.191684523750705	0.14593495064551165	-0.00039342393890211074	1.2463452816009521
854	800	0.042916075871507975	0.02488038653228286	0.3921417950469098	0.39926077625187617	-0.0003934251341188726	0.5909905433654785
582	3000	0.093362061483961	0.01785239108902934	0.6805627440027976	0.2756823763854572	-0.00039342861605714554	1.434173583984375
672	3000	0.04287876427960914	0.015872408400809706	0.18004106338353934	0.6789382099330369	-0.0003934334121819562	1.3235118389129639
1209	3000	0.07024165591135961	0.01207201410761647	0.16427181353729703	0.35898670092587176	-0.00039343734472083966	1.4091570377349854
1058	600	0.05038028197936115	0.010830153661335306	0.6738316416873891	0.32797574403984875	-0.0003934378090059922	0.5386524200439453
103	2500	0.09411781853055498	0.011300854062683005	0.24538068412550507	0.5234337088477444	-0.00039343945773116237	1.1942698955535889
138	3000	0.06982203767948701	0.011305821553997857	0.6591700803744222	0.37631330273278424	-0.0003934447733074332	1.4090399742126465
1194	3000	0.07515131705101956	0.013320926395769912	0.3349000356242935	0.46856956489973456	-0.0003934473824058064	1.3667445182800293
681	3000	0.08492355881372982	0.02108668613852121	0.712045528904828	0.034781924572921154	-0.0003934514417331927	1.4749195575714111
1426	600	0.08214614644547175	0.011649983476709362	0.7303247592047595	0.3062773913197897	-0.00039345238745941874	0.5359418392181396
956	2500	0.09335464919955871	0.011669914484544262	0.10736184227993224	0.7505010960109245	-0.0003934527068278941	1.224508285522461
1064	2500	0.044829546311672755	0.026617471401353378	0.7339857037911077	0.5463081390624281	-0.00039345276303921355	1.1227200031280518
1236	800	0.06391069104811233	0.010936495314643465	0.21383741251420238	0.18971570264380944	-0.0003934533251879861	0.6147630214691162
338	3000	0.0793598227390809	0.023868715758554565	0.3676163380709545	0.31203040229014667	-0.0003934588025439433	1.3197944164276123
901	2500	0.08033413066893254	0.01070642985369996	0.5783422101107503	0.43448334194018945	-0.0003934699791109943	1.25199294090271
1476	2500	0.07359538780608083	0.010559160539482972	0.36719527427352905	0.6474603345940008	-0.0003934732129850659	1.2432615756988525
305	3000	0.08194139906495881	0.013519402990244307	0.5462874824426834	0.6862677134243222	-0.00039347607628875914	1.4227325916290283
776	2500	0.034764932470897056	0.027389878475209094	0.03500636794013295	0.785134028808853	-0.00039347747246224564	1.1405668258666992
698	800	0.07691393782752562	0.013856552750306277	0.7044046056979056	0.38398678516768125	-0.0003934803147680793	0.636411190032959
1132	2500	0.07132400292588137	0.013317021705125234	0.26764266059475766	0.608185507134261	-0.00039348067295303285	1.2124803066253662
1143	3000	0.08454992917262794	0.011105688358368384	0.14129540970671714	0.008876272099449257	-0.00039348311283060323	1.408233880996704
501	800	0.05035228118176317	0.023620360406504448	0.016651834726357607	0.14859873871373114	-0.00039348441418394576	0.598358154296875
1065	3000	0.03549610345148731	0.020910913600137977	0.27839574917869003	0.1532995473632277	-0.00039348478485843664	1.2940680980682373
438	2500	0.08905908064100038	0.02095388348996285	0.5469437206311071	0.11452192715355816	-0.00039348821332902805	1.2455720901489258
124	2500	0.05112505342887281	0.013678964586840396	0.07787124169657061	0.18422333568304455	-0.0003934885241084289	1.1527163982391357
844	600	0.029939998562774434	0.014946092690111115	0.19100049646638198	0.40308205439836836	-0.0003934904690345766	0.5319440364837646
1371	2500	0.04129691194867348	0.011149929628276978	0.11466668640474253	0.06629588318742706	-0.00039349177761812234	1.2382113933563232
1040	3000	0.09978729768038891	0.016033290199520447	0.26297185869192896	0.32219302233499986	-0.000393494993643785	1.3592898845672607
198	2500	0.06718198690522821	0.028445804291171974	0.36328969241221887	0.31521208022018166	-0.0003935006235753196	1.1126816272735596
433	3000	0.06711004942329864	0.013277321596182556	0.7242108246220686	0.7814119077687653	-0.0003935011139013173	1.427701473236084
1034	3000	0.09610244362046191	0.023415595879893898	0.12252073782250889	0.5573755788117917	-0.00039350476183613783	1.4249613285064697
287	2500	0.09429302394513231	0.01145890274760325	0.7715272253121817	0.0490446727128429	-0.000393506641652832	1.2253329753875732
239	2500	0.038496421501971155	0.02498417163483657	0.3052151029491323	0.6857346867407788	-0.00039351120333601966	1.122866153717041
461	3000	0.08115621110187252	0.014217426093437546	0.2790306187852522	0.6750583178211751	-0.00039351312650342266	1.427475929260254
19	2500	0.034625367625162114	0.028400499751665656	0.6208716052521972	0.5879143062872676	-0.00039351431478861247	1.1363592147827148
106	2500	0.09329971915199359	0.010278496054288109	0.548401065562293	0.7983105148565122	-0.00039351483332407703	1.2006134986877441
1495	3000	0.07266890596873946	0.016406360163641855	0.06455187004107091	0.42304428062385036	-0.0003935163143882578	1.3951456546783447
1445	2500	0.03325278465995255	0.010303431865334889	0.6424085511762009	0.33513764200205326	-0.0003935168409179988	1.1208536624908447
938	3000	0.09432219366674094	0.014570593975326247	0.5527989658817735	0.2723162835537174	-0.0003935184593034981	1.3573148250579834
326	3000	0.060937305089810725	0.028095032804069248	0.42432654355730404	0.029058645247431604	-0.0003935213003839911	1.2969772815704346
517	800	0.07725218678588329	0.011230179647232741	0.4198017224638669	0.21419729769257315	-0.0003935220222955958	0.6333081722259521
1171	3000	0.07171321736811184	0.028034405069565692	0.3274973855099533	0.26265973456196134	-0.0003935233533154863	1.3013768196105957
157	3000	0.09689400622678612	0.010279230398259035	0.076986936688186	0.5562043337048733	-0.0003935249964315221	1.380861759185791
531	2500	0.09993307679822142	0.020991811710599093	0.6056411007607219	0.3218824058166023	-0.0003935265365531872	1.2499432563781738
16	3000	0.03895142658060359	0.013255054867493845	0.5419920695863178	0.6830868392026592	-0.0003935331644887195	1.2143685817718506
339	3000	0.08718998774420465	0.016641713193132186	0.5145758255968552	0.6221052330165109	-0.000393536442162577	1.4614887237548828
88	2500	0.04205916242910491	0.023117969131758932	0.3372812553574802	0.27471720805904737	-0.0003935371310160938	1.140392780303955
1110	600	0.0838797497680101	0.014950072933305678	0.6181458325025301	0.2614618352401258	-0.0003935382100037448	0.5635471343994141
999	3000	0.06779105802507357	0.011822806212578687	0.7625406834011763	0.6474054398005293	-0.000393539264020639	1.4127936363220215
1248	3000	0.03989134763596681	0.015165454948663962	0.003503788724522128	0.5430715653503172	-0.0003935394344122725	1.2597436904907227
597	2500	0.04985972812882977	0.028837234406579954	0.30666496091352524	0.632300980315359	-0.00039354893678250196	1.140594244003296
1155	3000	0.041744609833144056	0.012534520529803726	0.10029994300785249	0.722345510420691	-0.00039355030354565226	1.2186813354492188
1395	3000	0.06859949304577556	0.010833741556801975	0.4044214037345654	0.027441801864485263	-0.0003935512462469813	1.3537824153900146
535	3000	0.09524298722430838	0.010737801467548188	0.43221734254247623	0.1286338009437011	-0.0003935568360696109	1.4401719570159912
1278	2500	0.0709868991709978	0.013552220115753535	0.28552167918254145	0.49435843465468	-0.00039355935852376935	1.2209064960479736
1459	2500	0.09584386102740344	0.019706562495056368	0.6996027714563846	0.5311037143486931	-0.0003935623072867232	1.1798458099365234
889	3000	0.056141685486927356	0.013460000337969426	0.3332188498381443	0.5852701777814122	-0.00039356429810084897	1.4170022010803223
125	3000	0.05491875102923458	0.017349112957764153	0.13794079045087182	0.572074430064648	-0.00039356462825715317	1.225691795349121
342	600	0.07613456486426357	0.014009088009119486	0.5657494238266166	0.1652383027600428	-0.0003935659021249867	0.5621988773345947
1323	2500	0.09289049174113084	0.012368407293815702	0.7937841060561757	0.43094834233286683	-0.0003935698014029855	1.2453968524932861
406	3000	0.05834210584417523	0.014981735155404489	0.25431545050736526	0.4495646189297648	-0.00039357448541671984	1.432356834411621
1496	2500	0.07250178468161037	0.015435246459657243	0.48797654277485614	0.5738297005327934	-0.00039357505221077814	1.2169137001037598
942	3000	0.037514002833135496	0.021931009221271065	0.30313539376069987	0.038925133685018404	-0.0003935794457362821	1.2781627178192139
129	2500	0.07748893908399748	0.013704877508910545	0.6321235449539601	0.33855894937738845	-0.0003935804594726029	1.1809945106506348
1398	2500	0.045359832884256435	0.02195057746971746	0.2254010497562436	0.3598441535408623	-0.0003935816378249765	1.0927934646606445
839	3000	0.060433446500219014	0.0152237097975825	0.3704723661331528	0.41663507350722934	-0.0003935828936992708	1.4252493381500244
468	2500	0.0680605682607286	0.015586793089618018	0.2106685120435965	0.3188473162158581	-0.00039358432730559587	1.2453281879425049
572	3000	0.036833071503752396	0.016896389319521123	0.11873080318056398	0.17676865320174137	-0.0003935872582980372	1.3195736408233643
1007	2500	0.07124559936748548	0.013662861557057496	0.499960250033203	0.7251160965845778	-0.00039358805923110884	1.1907179355621338
1104	3000	0.049312974849900854	0.014344333523059184	0.5300026300252656	0.7371967175130067	-0.00039358898098089515	1.25974702835083
537	2500	0.0853867892789652	0.013851542973641521	0.4955890204828422	0.4250609927323645	-0.00039359639291956057	1.2551913261413574
1201	2500	0.055069697111443196	0.014371148922955237	0.1799930504210308	0.5098682129564164	-0.0003935964759814235	1.193187952041626
1318	3000	0.05201855559574164	0.010946745503651188	0.28060344221722017	0.26772333621672956	-0.0003935984544057144	1.37105131149292
1328	3000	0.07685743187862934	0.018864579671450457	0.4173576043748899	0.44965851901747866	-0.0003935997741586077	1.384061574935913
645	2500	0.040782908451600715	0.010766025299345892	0.05518938305418706	0.7121014811125985	-0.00039360388320251776	1.2522947788238525
182	3000	0.08363592880413062	0.0120685385134909	0.501255041271515	0.2199234302753486	-0.0003936070548572385	1.3492324352264404
631	2500	0.06396595596597063	0.023829550088490165	0.28616833590184115	0.09520844402959866	-0.0003936099317593059	1.1293087005615234
714	2500	0.07924803715507635	0.014052249025026765	0.5943075727240891	0.611083258740539	-0.00039361038071229927	1.2524542808532715
392	800	0.0792046662038319	0.011094733537935622	0.07136086600216007	0.30726181697915894	-0.0003936131115628301	0.6298158168792725
565	600	0.029950877518137794	0.017318890781133512	0.19519116026292657	0.403728867225815	-0.000393614641212587	0.5453653335571289
89	3000	0.060909325160872704	0.010759566957490077	0.23841468526414575	0.29824267458972237	-0.00039361488925213333	1.3657417297363281
737	2500	0.038198231416205826	0.01718042445285995	0.47883766018896207	0.2668634140466235	-0.0003936151324373457	1.1400961875915527
284	600	0.035105253019089976	0.017207622512092364	0.5468825682350502	0.14246516054077638	-0.0003936179309640367	0.5136630535125732
1253	2500	0.028847071757128022	0.01008697539226866	0.7087099387245367	0.7891863542816929	-0.00039361818169508745	1.1482717990875244
533	2500	0.028905643009697626	0.019676394986818023	0.2428275483072005	0.49055440985991733	-0.0003936182881924249	1.1594648361206055
351	2500	0.048247058317977834	0.02144701782678347	0.1269719069632423	0.33787290520444435	-0.00039362401335500604	1.1402032375335693
255	800	0.03937467062824443	0.010201968951979197	0.48360368064676856	0.33047752915754364	-0.00039362596931517407	0.6133928298950195
895	3000	0.0918360773019016	0.013099306881065446	0.6067630707718861	0.10886646349499927	-0.00039362723916302805	1.3555119037628174
217	600	0.057124850927624274	0.011533398267407045	0.07518064162912959	0.591993745917219	-0.00039362819916565454	0.5801045894622803
308	800	0.05404570944511416	0.026408092559491843	0.4556447861999522	0.12847192290662238	-0.00039362869793181654	0.5946440696716309
635	2500	0.05415715764556186	0.023351958460157897	0.365411802308541	0.022031956902049732	-0.00039363278788285237	1.1521849632263184
464	2500	0.03275172999941107	0.016971172613554828	0.015577929941260128	0.49100702641642907	-0.00039363300225477406	1.1654078960418701
180	2500	0.0780024275343256	0.02031626041163282	0.17294910395616123	0.5107448638823388	-0.00039363447470489206	1.1081230640411377
914	2500	0.028805136026695214	0.010894412229554845	0.7351840305621049	0.2663998993592512	-0.0003936432434385125	1.07289457321167
888	3000	0.03450785732172372	0.021170971137521	0.13440388023631542	0.09322531493421674	-0.0003936454368637593	1.3023738861083984
277	3000	0.0888810601968863	0.016413338897981893	0.16105978222450662	0.17520301009893544	-0.00039364846994114966	1.3418662548065186
928	2500	0.06536787972888414	0.013638036093362687	0.37528357581340493	0.23948221256514746	-0.0003936508468374528	1.2473475933074951
528	600	0.04442782031327047	0.011082186685993187	0.278963214123998	0.05433795606006182	-0.0003936509859191659	0.5645573139190674
833	3000	0.054202393168454155	0.025359012989799343	0.14931052418993263	0.06385872189722104	-0.00039365194727295324	1.2842621803283691
553	3000	0.08722488077911822	0.012393569266275503	0.024477545351934096	0.632756738766418	-0.00039365442815573044	1.4239587783813477
446	3000	0.043803490035808995	0.022593992788214015	0.45702862103506825	0.008570550115525233	-0.0003936553508673993	1.30692458152771
370	2500	0.0748351742375943	0.01091099312180973	0.7182843774455023	0.2580627808028913	-0.0003936560773332132	1.2397184371948242
580	3000	0.08693888614900054	0.013113958274944146	0.2811463180333254	0.2957140086293876	-0.00039365651354018394	1.4213690757751465
879	600	0.09006946421299505	0.018701734269498508	0.6344023542158087	0.7058602566032647	-0.0003936588592073253	0.5388529300689697
780	800	0.09136360908495411	0.01046245477067828	0.7636212790466526	0.40012921131892026	-0.00039366053724824534	0.6269335746765137
1147	3000	0.09734535069078212	0.01789414852582455	0.771171003561628	0.25387825469334946	-0.00039366346618208164	1.4574203491210938
1370	3000	0.04501954216804471	0.013056168791017102	0.20740124006262858	0.1880730891490889	-0.0003936648569965833	1.236332893371582
1368	3000	0.0979075679741771	0.010208358605666917	0.33904135697881155	0.7202658218674061	-0.0003936663966919104	1.3664212226867676
168	3000	0.06909006659148062	0.014637312186629572	0.3522837019866608	0.09692053160495835	-0.0003936663994319866	1.3431127071380615
262	3000	0.07965018623210252	0.01829946665515475	0.43530755882858724	0.49061264153003104	-0.00039366813933413127	1.345452070236206
377	3000	0.09788773130265979	0.012571562915374292	0.7692076354842707	0.1747235711389804	-0.0003936686254523175	1.3890588283538818
1300	2500	0.030626364499515883	0.0267456573222397	0.12263839106250299	0.4464212456489338	-0.0003936689276141467	1.1424026489257812
1172	2500	0.033007035638534604	0.011637910268021351	0.5987047407327412	0.15049768674021316	-0.0003936735821982608	1.1283290386199951
