	Q	R	eps_max	Q_scale_factor	mean_test_score	mean_score_time
3	0.26254164714567185	0.014160234380209961	0.9557635494110495	653.8329593262221	-0.00020899765373388573	0.04118919372558594
2	0.37199266336720815	0.018161838876421327	1.5674834199624677	1860.6986063847792	-0.00020955551462601156	0.04145169258117676
1	0.14741784790819998	0.008047134704145342	1.2513244567763002	1545.8707678694116	-0.00021290727653788311	0.05040931701660156
4	0.3483226228574314	0.021167198025929337	1.771117561711152	143.95646503061067	-0.00021364637415145692	0.04147005081176758
0	0.2316279295479822	0.024962184703610037	0.5812829284613038	601.7701287544055	-0.00023730359968103672	0.06443119049072266
